Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,56.385872,[182  61] ; [40 78],[149.43490305  93.56509695] ; [72.56509695 45.43490305],1
p10,1,0.044923,4.021546,[171  69] ; [71 46],[162.68907563  77.31092437] ; [79.31092437 37.68907563],0
b2,1,0.049375,3.862564,[40 97] ; [30 40],[46.32850242 90.67149758] ; [23.67149758 46.32850242],0
b3,1,0.049375,3.862564,[40 97] ; [30 40],[46.32850242 90.67149758] ; [23.67149758 46.32850242],0
p7,1,0.053534,3.727176,[118 122] ; [44 71],[109.52112676 130.47887324] ; [52.47887324 62.52112676],0
v1,1,0.079501,3.075066,[101 135] ; [38 77],[ 93.45868946 142.54131054] ; [45.54131054 69.45868946],0
p2,1,0.111124,2.538159,[177  65] ; [76 41],[170.545961  71.454039] ; [82.454039 34.545961],0
p4,1,0.112427,2.519772,[100 141] ; [38 78],[ 93.15966387 147.84033613] ; [44.84033613 71.15966387],0
s1,1,0.12007,2.416412,[  5 236] ; [  6 112],[  7.38440111 233.61559889] ; [  3.61559889 114.38440111],0
v3,1,0.143773,2.137108,[ 74 161] ; [27 86],[ 68.20402299 166.79597701] ; [32.79597701 80.20402299],0
s8,1,0.147528,2.097632,[ 50 191] ; [ 17 101],[ 44.97771588 196.02228412] ; [22.02228412 95.97771588],0
p3,1,0.18368,1.767594,[ 90 153] ; [35 82],[ 84.375 158.625] ; [40.625 76.375],0
n5,1,0.186571,1.744486,[154  87] ; [83 34],[159.54469274  81.45530726] ; [77.45530726 39.54469274],0
a3,1,0.196372,1.669153,[159  82] ; [69 48],[153.48603352  87.51396648] ; [74.51396648 42.48603352],0
p9,1,0.200327,1.639987,[175  63] ; [77 38],[169.90368272  68.09631728] ; [82.09631728 32.90368272],0
s3,1,0.299716,1.075458,[ 52 187] ; [31 85],[ 55.87887324 183.12112676] ; [27.12112676 88.87887324],0
p1,1,0.315277,1.008438,[ 12 229] ; [  9 109],[ 14.09749304 226.90250696] ; [  6.90250696 111.09749304],0
a8,1,0.402571,0.700634,[ 27 195] ; [ 10 100],[ 24.74096386 197.25903614] ; [12.25903614 97.74096386],0
s5,1,0.433527,0.613357,[ 36 204] ; [21 94],[ 38.53521127 201.46478873] ; [18.46478873 96.53521127],0
d2,1,0.463205,0.538139,[ 99 144] ; [52 64],[102.20891365 140.79108635] ; [48.79108635 67.20891365],0
s4,1,0.491623,0.472973,[ 21 219] ; [ 13 105],[ 22.79329609 217.20670391] ; [ 11.20670391 106.79329609],0
n1,1,0.568743,0.32479,[25 38] ; [14 27],[23.625 39.375] ; [15.375 25.625],0
a1,1,0.611634,0.257802,[ 11 232] ; [  4 114],[ 10.09695291 232.90304709] ; [  4.90304709 113.09695291],0
p11,1,0.618816,0.247535,[173  70] ; [81 37],[170.97506925  72.02493075] ; [83.02493075 34.97506925],0
p12,1,0.683535,0.166174,[  8 232] ; [  3 115],[  7.37430168 232.62569832] ; [  3.62569832 114.37430168],0
s7,1,0.743489,0.107084,[ 48 183] ; [25 87],[ 49.16326531 181.83673469] ; [23.83673469 88.16326531],0
u2,1,0.767053,0.087753,[42 41] ; [23 25],[41.18320611 41.81679389] ; [23.81679389 24.18320611],0
n3,1,0.800976,0.063547,[42 22] ; [24 14],[41.41176471 22.58823529] ; [24.58823529 13.41176471],0
n4,1,0.810323,0.057605,[161  81] ; [80 38],[162.00555556  79.99444444] ; [78.99444444 39.00555556],0
p5,1,0.819088,0.052312,[ 17 225] ; [  9 108],[ 17.5264624 224.4735376] ; [  8.4735376 108.5264624],0
n6,1,0.894564,0.017565,[180  62] ; [87 31],[179.48333333  62.51666667] ; [87.51666667 30.48333333],0
a4,1,0.921289,0.009763,[ 94 147] ; [45 72],[ 93.5726257 147.4273743] ; [45.4273743 71.5726257],0
n2,1,0.980787,0.00058,[42 22] ; [27 14],[42.05714286 21.94285714] ; [26.94285714 14.05714286],0
u4,1,0.980879,0.000574,[  2 241] ; [  1 117],[  2.01939058 240.98060942] ; [  0.98060942 117.01939058],0
b4,1,0.998498,4e-06,[138 105] ; [67 51],[137.99168975 105.00831025] ; [67.00831025 50.99168975],0
