Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,56.710458,[ 71 148] ; [74 20],[101.45367412 117.54632588] ; [43.54632588 50.45367412],1
p12,1,0.006669,7.359899,[  7 219] ; [10 85],[ 11.96884735 214.03115265] ; [ 5.03115265 89.96884735],0
p10,1,0.024233,5.077869,[161  66] ; [78 16],[169.01246106  57.98753894] ; [69.98753894 24.01246106],0
n5,1,0.051349,3.796868,[143  81] ; [72 24],[150.5  73.5] ; [64.5 31.5],0
p3,1,0.066014,3.379456,[ 88 138] ; [48 48],[ 95.45341615 130.54658385] ; [40.54658385 55.45341615],0
a5,1,0.07417,3.188227,[155  72] ; [75 21],[161.64086687  65.35913313] ; [68.35913313 27.64086687],0
a2,1,0.074389,3.183416,[ 45 182] ; [28 69],[ 51.14506173 175.85493827] ; [21.85493827 75.14506173],0
n1,1,0.113192,2.509084,[28 46] ; [ 3 14],[25.20879121 48.79120879] ; [ 5.79120879 11.20879121],0
n3,1,0.114358,2.492934,[46 26] ; [15  3],[48.8 23.2] ; [12.2  5.8],0
s8,1,0.121225,2.401424,[ 76 150] ; [41 55],[ 82.11801242 143.88198758] ; [34.88198758 61.11801242],0
n4,1,0.12563,2.345694,[161  66] ; [76 20],[166.56037152  60.43962848] ; [70.43962848 25.56037152],0
a3,1,0.125863,2.342798,[150  76] ; [72 24],[155.8136646  70.1863354] ; [66.1863354 29.8136646],0
b1,1,0.131869,2.270368,[100 127] ; [34 63],[ 93.88271605 133.11728395] ; [40.11728395 56.88271605],0
v4,1,0.132678,2.260886,[208  17] ; [93  3],[210.98130841  14.01869159] ; [90.01869159  5.98130841],0
n2,1,0.158351,1.989906,[45 28] ; [15  4],[47.60869565 25.39130435] ; [12.39130435  6.60869565],0
p5,1,0.190628,1.712761,[ 16 211] ; [11 85],[ 18.9752322 208.0247678] ; [ 8.0247678 87.9752322],0
p7,1,0.19746,1.661061,[127  97] ; [60 33],[132.13880126  91.86119874] ; [54.86119874 38.13880126],0
s5,1,0.212089,1.55711,[ 62 159] ; [33 61],[ 66.65079365 154.34920635] ; [28.34920635 65.65079365],0
p9,1,0.22343,1.482202,[165  60] ; [75 19],[169.27899687  55.72100313] ; [70.72100313 23.27899687],0
d4,1,0.227031,1.459367,[191  35] ; [75 20],[187.27725857  38.72274143] ; [78.72274143 16.27725857],0
b4,1,0.234814,1.411459,[129  98] ; [62 35],[133.81790123  93.18209877] ; [57.18209877 39.81790123],0
a1,1,0.252947,1.306955,[  6 221] ; [ 5 92],[  7.70679012 219.29320988] ; [ 3.29320988 93.70679012],0
u1,1,0.253503,1.303897,[ 35 192] ; [20 77],[ 38.53395062 188.46604938] ; [16.46604938 80.53395062],0
r3,1,0.269578,1.218893,[208  17] ; [91  4],[210.234375  14.765625] ; [88.765625  6.234375],0
p2,1,0.292229,1.109325,[180  47] ; [71 25],[176.3993808  50.6006192] ; [74.6006192 21.3993808],0
s6,1,0.316203,1.004586,[138  84] ; [64 30],[141.91139241  80.08860759] ; [60.08860759 33.91139241],0
s1,1,0.317315,0.999981,[ 10 216] ; [ 2 93],[  8.44859813 217.55140187] ; [ 3.55140187 91.44859813],0
r4,1,0.360528,0.836055,[206  21] ; [91  6],[208.08333333  18.91666667] ; [88.91666667  8.08333333],0
a4,1,0.364583,0.822046,[ 94 133] ; [45 51],[ 97.6873065 129.3126935] ; [41.3126935 54.6873065],0
s7,1,0.416208,0.660997,[ 97 122] ; [43 44],[100.19607843 118.80392157] ; [39.80392157 47.19607843],0
n6,1,0.419515,0.651675,[180  46] ; [81 16],[182.61919505  43.38080495] ; [78.38080495 18.61919505],0
p8,1,0.470011,0.52195,[103 123] ; [47 47],[105.9375 120.0625] ; [44.0625 49.9375],0
p6,1,0.477666,0.504188,[ 68 159] ; [25 71],[ 65.35913313 161.64086687] ; [27.64086687 68.35913313],0
d5,1,0.49975,0.455467,[183  44] ; [75 22],[180.75925926  46.24074074] ; [77.24074074 19.75925926],0
b3,1,0.534863,0.385144,[32 85] ; [20 43],[33.8 83.2] ; [18.2 44.8],0
b2,1,0.534863,0.385144,[32 85] ; [20 43],[33.8 83.2] ; [18.2 44.8],0
s2,1,0.57773,0.309919,[103 123] ; [47 49],[105.27950311 120.72049689] ; [44.72049689 51.27950311],0
d2,1,0.586887,0.295232,[106 121] ; [48 48],[108.22910217 118.77089783] ; [45.77089783 50.22910217],0
a6,1,0.61867,0.247741,[152  75] ; [67 29],[153.91021672  73.08978328] ; [65.08978328 30.91021672],0
s3,1,0.637798,0.221634,[131  96] ; [51 42],[129.10625  97.89375] ; [52.89375 40.10625],0
a8,1,0.758878,0.094221,[ 23 190] ; [10 73],[ 23.74662162 189.25337838] ; [ 9.25337838 73.74662162],0
u2,1,0.77504,0.081675,[39 35] ; [14 11],[39.61616162 34.38383838] ; [13.38383838 11.61616162],0
a7,1,0.800457,0.063885,[169  58] ; [72 23],[169.89751553  57.10248447] ; [71.10248447 23.89751553],0
s4,1,0.812249,0.056419,[ 42 181] ; [17 79],[ 41.24451411 181.75548589] ; [17.75548589 78.24451411],0
p4,1,0.825064,0.048857,[116 110] ; [49 44],[116.89655172 109.10344828] ; [48.10344828 44.89655172],0
r2,1,0.839107,0.041224,[212  13] ; [91  5],[212.38317757  12.61682243] ; [90.61682243  5.38317757],0
p1,1,0.839202,0.041174,[ 15 210] ; [ 7 89],[ 15.42056075 209.57943925] ; [ 6.57943925 89.42056075],0
d3,1,0.879137,0.023123,[158  69] ; [66 30],[157.42414861  69.57585139] ; [66.57585139 29.42414861],0
b5,1,0.882352,0.021901,[122 105] ; [53 44],[122.60802469 104.39197531] ; [52.39197531 44.60802469],0
u3,1,0.969726,0.00144,[44 32] ; [14 10],[44.08 31.92] ; [13.92 10.08],0
p11,1,0.98989,0.000161,[166  61] ; [71 26],[166.0462963  60.9537037] ; [70.9537037 26.0462963],0
d1,1,0.996977,1.4e-05,[131  96] ; [56 41],[131.0154321  95.9845679] ; [55.9845679 41.0154321],0
