Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,43.459983,[11 31] ; [48  4],[26.36170213 15.63829787] ; [32.63829787 19.36170213],1
v4,1,0.0,29.258814,[17 25] ; [48  4],[29.04255319 12.95744681] ; [35.95744681 16.04255319],1
s6,1,1e-06,23.961982,[ 6 37] ; [32 18],[17.56989247 25.43010753] ; [20.43010753 29.56989247],1
r1,1,1e-06,23.752302,[13 29] ; [42 10],[24.57446809 17.42553191] ; [30.42553191 21.57446809],1
r2,1,4e-06,21.35276,[24 16] ; [50  1],[32.52747253  7.47252747] ; [41.47252747  9.52747253],1
n3,1,7.6e-05,15.654737,[ 6 16] ; [19  3],[12.5  9.5] ; [12.5  9.5],1
n6,1,0.000103,15.081397,[13 29] ; [37 15],[22.34042553 19.65957447] ; [27.65957447 24.34042553],1
s8,1,0.000141,14.488417,[ 1 42] ; [17 34],[ 8.23404255 34.76595745] ; [ 9.76595745 41.23404255],1
s5,1,0.000723,11.428571,[ 2 40] ; [16 32],[ 8.4 33.6] ; [ 9.6 38.4],1
p9,1,0.00258,9.083205,[ 8 32] ; [25 24],[14.83146067 25.16853933] ; [18.16853933 30.83146067],0
s7,1,0.004392,8.114043,[ 5 35] ; [18 27],[10.82352941 29.17647059] ; [12.17647059 32.82352941],0
s2,1,0.006105,7.518927,[ 7 36] ; [22 30],[13.12631579 29.87368421] ; [15.87368421 36.12631579],0
p6,1,0.014822,5.937506,[ 2 39] ; [12 40],[ 6.17204301 34.82795699] ; [ 7.82795699 44.17204301],0
v2,1,0.015583,5.84932,[10 31] ; [25 26],[15.59782609 25.40217391] ; [19.40217391 31.59782609],0
b5,1,0.023526,5.129267,[19 24] ; [35 17],[24.44210526 18.55789474] ; [29.55789474 22.44210526],0
u3,1,0.023587,5.124779,[ 4 13] ; [10  6],[7.21212121 9.78787879] ; [6.78787879 9.21212121],0
a1,1,0.026822,4.902209,[ 9 34] ; [ 3 49],[ 5.43157895 37.56842105] ; [ 6.56842105 45.43157895],0
p3,1,0.029032,4.765709,[ 5 37] ; [16 36],[ 9.38297872 32.61702128] ; [11.61702128 40.38297872],0
n2,1,0.031466,4.627364,[ 9 13] ; [18  7],[12.63829787  9.36170213] ; [14.36170213 10.63829787],0
d5,1,0.033404,4.524947,[26 17] ; [41 10],[30.64893617 12.35106383] ; [36.35106383 14.64893617],0
a7,1,0.057781,3.599956,[21 21] ; [36 16],[25.46808511 16.53191489] ; [31.53191489 20.46808511],0
p7,1,0.058158,3.589137,[ 7 34] ; [18 34],[11.02150538 29.97849462] ; [13.97849462 38.02150538],0
b2,1,0.07298,3.214683,[15 14] ; [ 9 22],[11.6 17.4] ; [12.4 18.6],0
b3,1,0.07298,3.214683,[15 14] ; [ 9 22],[11.6 17.4] ; [12.4 18.6],0
v3,1,0.083957,2.986592,[ 9 33] ; [18 29],[12.74157303 29.25842697] ; [14.25842697 32.74157303],0
p10,1,0.085352,2.959927,[10 32] ; [20 29],[13.84615385 28.15384615] ; [16.15384615 32.84615385],0
a8,1,0.092358,2.83278,[ 2 38] ; [ 8 41],[ 4.49438202 35.50561798] ; [ 5.50561798 43.49438202],0
d4,1,0.094993,2.787654,[27 16] ; [40 11],[30.64893617 12.35106383] ; [36.35106383 14.64893617],0
a2,1,0.122734,2.382081,[ 6 37] ; [14 38],[ 9.05263158 33.94736842] ; [10.94736842 41.05263158],0
p4,1,0.124094,2.364879,[ 6 36] ; [14 37],[ 9.03225806 32.96774194] ; [10.96774194 40.03225806],0
s3,1,0.163392,1.942546,[13 29] ; [23 28],[16.25806452 25.74193548] ; [19.74193548 31.25806452],0
d1,1,0.164364,1.933612,[17 26] ; [28 24],[20.36842105 22.63157895] ; [24.63157895 27.36842105],0
a5,1,0.184817,1.758459,[25 18] ; [37 15],[28.06315789 14.93684211] ; [33.93684211 18.06315789],0
v1,1,0.200586,1.638102,[ 9 34] ; [17 35],[11.76842105 31.23157895] ; [14.23157895 37.76842105],0
u1,1,0.202374,1.625158,[ 3 40] ; [ 8 44],[ 4.97894737 38.02105263] ; [ 6.02105263 45.97894737],0
d3,1,0.233347,1.420346,[20 23] ; [30 21],[22.87234043 20.12765957] ; [27.12765957 23.87234043],0
n4,1,0.248414,1.3322,[26 16] ; [26 26],[23.23404255 18.76595745] ; [28.76595745 23.23404255],0
s4,1,0.2587,1.275701,[ 6 37] ; [12 40],[ 8.14736842 34.85263158] ; [ 9.85263158 42.14736842],0
s1,1,0.308441,1.037341,[ 7 35] ; [ 5 47],[ 5.36170213 36.63829787] ; [ 6.63829787 45.36170213],0
p1,1,0.322275,0.979691,[ 6 37] ; [ 4 48],[ 4.52631579 38.47368421] ; [ 5.47368421 46.52631579],0
b4,1,0.32821,0.955948,[18 25] ; [27 25],[20.36842105 22.63157895] ; [24.63157895 27.36842105],0
a3,1,0.376679,0.781513,[26 16] ; [36 15],[28. 14.] ; [34. 17.],0
p8,1,0.389723,0.739806,[ 6 36] ; [11 41],[ 7.59574468 34.40425532] ; [ 9.40425532 42.59574468],0
u2,1,0.392147,0.732274,[ 5 12] ; [7 9],[ 6.18181818 10.81818182] ; [ 5.81818182 10.18181818],0
n5,1,0.461172,0.543049,[25 17] ; [27 25],[23.23404255 18.76595745] ; [28.76595745 23.23404255],0
a4,1,0.524585,0.404869,[17 25] ; [24 27],[18.51612903 23.48387097] ; [22.48387097 28.51612903],0
b1,1,0.544578,0.367121,[25 18] ; [27 25],[23.53684211 19.46315789] ; [28.46315789 23.53684211],0
p5,1,0.687834,0.161441,[ 1 41] ; [ 2 50],[ 1.34042553 40.65957447] ; [ 1.65957447 50.34042553],0
n1,1,0.736465,0.113258,[ 9 13] ; [11 13],[ 9.56521739 12.43478261] ; [10.43478261 13.56521739],0
a6,1,0.808397,0.058804,[23 20] ; [26 25],[22.41489362 20.58510638] ; [26.58510638 24.41489362],0
d2,1,0.925024,0.008856,[21 21] ; [26 25],[21.22580645 20.77419355] ; [25.77419355 25.22580645],0
