Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,38.005749,[51 22] ; [ 7 44],[34.14516129 38.85483871] ; [23.85483871 27.14516129],1
d5,1,0.0,37.636392,[72  1] ; [27 23],[58.75609756 14.24390244] ; [40.24390244  9.75609756],1
d4,1,0.0,36.781227,[72  1] ; [28 23],[58.87096774 14.12903226] ; [41.12903226  9.87096774],1
a5,1,0.0,32.259857,[64  9] ; [20 31],[49.4516129 23.5483871] ; [34.5483871 16.4516129],1
d3,1,0.0,27.891592,[63 10] ; [20 29],[49.66393443 23.33606557] ; [33.33606557 15.66393443],1
a2,1,9.7e-05,15.190314,[24 49] ; [ 2 49],[15.30645161 57.69354839] ; [10.69354839 40.30645161],1
a3,1,0.000201,13.822222,[53 20] ; [20 31],[42.97580645 30.02419355] ; [30.02419355 20.97580645],1
u1,1,0.000555,11.920629,[18 55] ; [ 1 50],[11.18548387 61.81451613] ; [ 7.81451613 43.18548387],1
a4,1,0.001609,9.948917,[43 30] ; [15 35],[34.42276423 38.57723577] ; [23.57723577 26.42276423],0
s8,1,0.00207,9.486842,[29 44] ; [ 7 43],[21.36585366 51.63414634] ; [14.63414634 35.36585366],0
n4,1,0.004341,8.135468,[61 12] ; [31 20],[54.16129032 18.83870968] ; [37.83870968 13.16129032],0
p10,1,0.012758,6.20239,[64  9] ; [34 15],[58.63934426 14.36065574] ; [39.36065574  9.63934426],0
p4,1,0.026918,4.896052,[60 13] ; [33 18],[54.75 18.25] ; [38.25 12.75],0
p2,1,0.032043,4.596191,[68  5] ; [41 10],[64.16935484  8.83064516] ; [44.83064516  6.16935484],0
p9,1,0.033955,4.496975,[66  7] ; [39 12],[61.81451613 11.18548387] ; [43.18548387  7.81451613],0
v1,1,0.034712,4.459286,[45 26] ; [22 28],[39.31404959 31.68595041] ; [27.68595041 22.31404959],0
n5,1,0.036734,4.362723,[59 14] ; [32 18],[54.00813008 18.99186992] ; [36.99186992 13.00813008],0
p8,1,0.036786,4.360288,[57 16] ; [31 20],[51.80645161 21.19354839] ; [36.19354839 14.80645161],0
r2,1,0.045311,4.007041,[69  2] ; [44  6],[66.30578512  4.69421488] ; [46.69421488  3.30578512],0
r4,1,0.052983,3.744466,[70  3] ; [44  7],[67.11290323  5.88709677] ; [46.88709677  4.11290323],0
a7,1,0.058984,3.565734,[60 13] ; [33 16],[55.64754098 17.35245902] ; [37.35245902 11.64754098],0
p5,1,0.113965,2.498355,[ 5 68] ; [ 8 43],[ 7.65322581 65.34677419] ; [ 5.34677419 45.65322581],0
s3,1,0.123475,2.372685,[34 38] ; [17 34],[29.85365854 42.14634146] ; [21.14634146 29.85365854],0
v3,1,0.130909,2.281696,[24 45] ; [11 39],[20.29411765 48.70588235] ; [14.70588235 35.29411765],0
