Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000137,14.541553,[ 58 100] ; [61 39],[72.87596899 85.12403101] ; [46.12403101 53.87596899],1
a5,1,0.00418,8.204087,[108  53] ; [84 17],[117.98473282  43.01526718] ; [74.01526718 26.98473282],0
a3,1,0.0048,7.953219,[93 67] ; [76 25],[103.60153257  56.39846743] ; [65.39846743 35.60153257],0
a6,1,0.007202,7.221931,[95 66] ; [76 25],[105.08015267  55.91984733] ; [65.91984733 35.08015267],0
u1,1,0.007469,7.156482,[ 17 144] ; [23 78],[ 24.58015267 136.41984733] ; [15.41984733 85.58015267],0
a2,1,0.033038,4.543789,[ 23 138] ; [25 76],[ 29.49618321 131.50381679] ; [18.50381679 82.49618321],0
p1,1,0.053859,3.717064,[ 17 143] ; [ 4 97],[ 12.87356322 147.12643678] ; [ 8.12643678 92.87356322],0
p3,1,0.069312,3.299229,[88 72] ; [67 34],[95.01915709 64.98084291] ; [59.98084291 41.01915709],0
s4,1,0.083922,2.987256,[ 38 121] ; [15 85],[ 32.53667954 126.46332046] ; [20.46332046 79.53667954],0
d4,1,0.088409,2.903115,[125  36] ; [87 14],[130.27480916  30.72519084] ; [81.72519084 19.27480916],0
p11,1,0.093179,2.818574,[131  30] ; [90 11],[135.80534351  25.19465649] ; [85.19465649 15.80534351],0
r1,1,0.096052,2.769895,[119  41] ; [84 17],[124.44444444  35.55555556] ; [78.55555556 22.44444444],0
s3,1,0.110142,2.55218,[87 72] ; [45 56],[80.72307692 78.27692308] ; [51.27692308 49.72307692],0
p2,1,0.187754,1.735157,[147  14] ; [87 14],[143.79389313  17.20610687] ; [90.20610687 10.79389313],0
d5,1,0.190271,1.715519,[123  38] ; [84 17],[127.20229008  33.79770992] ; [79.79770992 21.20229008],0
n3,1,0.195582,1.675062,[21 14] ; [14  4],[23.11320755 11.88679245] ; [11.88679245  6.11320755],0
a4,1,0.219333,1.508731,[ 56 104] ; [43 58],[60.68965517 99.31034483] ; [38.31034483 62.68965517],0
d3,1,0.221273,1.496099,[103  58] ; [72 29],[107.53816794  53.46183206] ; [67.46183206 33.53816794],0
b4,1,0.236938,1.39872,[82 79] ; [59 42],[86.64503817 74.35496183] ; [54.35496183 46.64503817],0
r3,1,0.24562,1.348047,[148  12] ; [97  4],[150.19157088   9.80842912] ; [94.80842912  6.19157088],0
p5,1,0.246254,1.344434,[ 22 139] ; [ 9 92],[ 19.04961832 141.95038168] ; [11.95038168 89.04961832],0
b2,1,0.26908,1.221432,[27 67] ; [22 37],[30.10457516 63.89542484] ; [18.89542484 40.10457516],0
b3,1,0.26908,1.221432,[27 67] ; [22 37],[30.10457516 63.89542484] ; [18.89542484 40.10457516],0
p4,1,0.289935,1.119924,[108  53] ; [74 27],[111.83969466  49.16030534] ; [70.16030534 30.83969466],0
r4,1,0.29783,1.083886,[138  23] ; [91 10],[140.72137405  20.27862595] ; [88.27862595 12.72137405],0
s1,1,0.301728,1.066542,[  7 153] ; [ 2 99],[  5.51724138 154.48275862] ; [ 3.48275862 97.51724138],0
d2,1,0.340617,0.908106,[70 91] ; [50 51],[73.74045802 87.25954198] ; [46.25954198 54.74045802],0
d1,1,0.373454,0.79214,[85 76] ; [59 42],[88.48854962 72.51145038] ; [55.51145038 45.48854962],0
s2,1,0.380824,0.76804,[77 83] ; [43 58],[73.56321839 86.43678161] ; [46.43678161 54.56321839],0
a1,1,0.423878,0.639539,[  6 155] ; [ 2 99],[  4.91603053 156.08396947] ; [ 3.08396947 97.91603053],0
s6,1,0.480054,0.498742,[110  46] ; [67 34],[107.43968872  48.56031128] ; [69.56031128 31.43968872],0
a8,1,0.499522,0.455953,[ 21 131] ; [15 73],[ 22.8 129.2] ; [13.2 74.8],0
p7,1,0.502315,0.450042,[122  35] ; [82 19],[124.13953488  32.86046512] ; [79.86046512 21.13953488],0
s5,1,0.557964,0.343241,[ 51 105] ; [28 68],[ 48.9047619 107.0952381] ; [30.0952381 65.9047619],0
a7,1,0.617625,0.24922,[115  46] ; [75 26],[116.75572519  44.24427481] ; [73.24427481 27.75572519],0
p12,1,0.651794,0.203645,[ 10 149] ; [ 5 96],[  9.17307692 149.82692308] ; [ 5.82692308 95.17307692],0
b5,1,0.673566,0.177459,[93 68] ; [61 40],[94.63358779 66.36641221] ; [59.36641221 41.63358779],0
u3,1,0.681001,0.169001,[37 30] ; [15 10],[37.86956522 29.13043478] ; [14.13043478 10.86956522],0
p9,1,0.681954,0.167935,[134  25] ; [87 14],[135.15  23.85] ; [85.85 15.15],0
s8,1,0.689083,0.16008,[71 90] ; [42 59],[69.4389313 91.5610687] ; [43.5610687 57.4389313],0
v4,1,0.716333,0.132033,[153   8] ; [96  4],[153.59770115   7.40229885] ; [95.40229885  4.59770115],0
b1,1,0.777021,0.080204,[65 96] ; [39 62],[63.90839695 97.09160305] ; [40.09160305 60.90839695],0
n4,1,0.777571,0.079798,[117  44] ; [75 26],[117.98473282  43.01526718] ; [74.01526718 26.98473282],0
n5,1,0.787345,0.07277,[118  42] ; [76 25],[118.92720307  41.07279693] ; [75.07279693 25.92720307],0
