Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a2,1,0.004292,8.156113,[ 5 13] ; [ 3 59],[ 1.8 16.2] ; [ 6.2 55.8],0
v2,1,0.009094,6.804183,[14  3] ; [28 32],[9.27272727 7.72727273] ; [32.72727273 27.27272727],0
n4,1,0.0161,5.791893,[15  3] ; [32 30],[10.575  7.425] ; [36.425 25.575],0
a3,1,0.019042,5.49764,[15  3] ; [32 29],[10.70886076  7.29113924] ; [36.29113924 24.70886076],0
d1,1,0.035827,4.405344,[12  6] ; [24 38],[8.1 9.9] ; [27.9 34.1],0
n5,1,0.059276,3.557521,[13  4] ; [31 30],[9.58974359 7.41025641] ; [34.41025641 26.58974359],0
p1,1,0.061861,3.486788,[ 2 16] ; [ 1 61],[ 0.675 17.325] ; [ 2.325 59.675],0
s8,1,0.094689,2.792801,[ 8 10] ; [15 47],[ 5.175 12.825] ; [17.825 44.175],0
d2,1,0.096422,2.76375,[10  8] ; [21 41],[ 6.975 11.025] ; [24.025 37.975],0
b3,1,0.110553,2.546296,[4 4] ; [ 8 28],[2.18181818 5.81818182] ; [ 9.81818182 26.18181818],0
b2,1,0.110553,2.546296,[4 4] ; [ 8 28],[2.18181818 5.81818182] ; [ 9.81818182 26.18181818],0
n6,1,0.120798,2.406943,[14  3] ; [38 23],[11.33333333  5.66666667] ; [40.66666667 20.33333333],0
r2,1,0.127887,2.317962,[13  5] ; [29 27],[10.21621622  7.78378378] ; [31.78378378 24.21621622],0
d5,1,0.129447,2.29912,[15  3] ; [40 22],[12.375  5.625] ; [42.625 19.375],0
s4,1,0.129779,2.295148,[ 1 17] ; [13 49],[ 3.15 14.85] ; [10.85 51.15],0
p4,1,0.200246,1.640579,[ 5 12] ; [29 33],[7.3164557 9.6835443] ; [26.6835443 35.3164557],0
b1,1,0.211846,1.558768,[ 6 12] ; [31 31],[8.325 9.675] ; [28.675 33.325],0
r1,1,0.220807,1.499117,[ 6 11] ; [13 49],[ 4.08860759 12.91139241] ; [14.91139241 47.08860759],0
a4,1,0.280319,1.165544,[ 7 11] ; [16 46],[ 5.175 12.825] ; [17.825 44.175],0
s5,1,0.305724,1.049057,[ 2 16] ; [13 46],[ 3.50649351 14.49350649] ; [11.49350649 47.50649351],0
p12,1,0.327685,0.958027,[ 1 16] ; [ 1 60],[ 0.43589744 16.56410256] ; [ 1.56410256 59.43589744],0
a1,1,0.333133,0.936679,[ 2 16] ; [ 3 59],[ 1.125 16.875] ; [ 3.875 58.125],0
s2,1,0.35191,0.866559,[9 8] ; [25 37],[7.3164557 9.6835443] ; [26.6835443 35.3164557],0
s7,1,0.357273,0.847458,[8 8] ; [22 37],[6.4 9.6] ; [23.6 35.4],0
a5,1,0.405955,0.690615,[11  7] ; [31 31],[9.45 8.55] ; [32.55 29.45],0
n3,1,0.413272,0.669369,[8 3] ; [14 10],[6.91428571 4.08571429] ; [15.08571429  8.91428571],0
b4,1,0.438329,0.600653,[12  6] ; [35 27],[10.575  7.425] ; [36.425 25.575],0
v4,1,0.441078,0.593476,[13  4] ; [40 20],[11.7012987  5.2987013] ; [41.2987013 18.7012987],0
n1,1,0.445513,0.582042,[4 7] ; [ 6 19],[3.05555556 7.94444444] ; [ 6.94444444 18.05555556],0
p9,1,0.464564,0.534876,[13  4] ; [41 20],[11.76923077  5.23076923] ; [42.23076923 18.76923077],0
v1,1,0.499316,0.456389,[8 9] ; [22 36],[ 6.8 10.2] ; [23.2 34.8],0
d3,1,0.517202,0.41947,[11  7] ; [32 29],[9.79746835 8.20253165] ; [33.20253165 27.79746835],0
p8,1,0.528456,0.397361,[ 5 12] ; [23 38],[ 6.1025641 10.8974359] ; [21.8974359 39.1025641],0
a6,1,0.592318,0.286738,[10  8] ; [30 32],[9. 9.] ; [31. 31.],0
p10,1,0.601746,0.272371,[11  5] ; [37 23],[10.10526316  5.89473684] ; [37.89473684 22.10526316],0
p11,1,0.627045,0.236089,[13  5] ; [41 21],[12.15  5.85] ; [41.85 20.15],0
a7,1,0.636749,0.223019,[11  7] ; [34 28],[10.125  7.875] ; [34.875 27.125],0
p6,1,0.742149,0.108247,[ 5 12] ; [15 44],[ 4.47368421 12.52631579] ; [15.52631579 43.47368421],0
p3,1,0.745953,0.104963,[ 6 11] ; [19 42],[ 5.44871795 11.55128205] ; [19.55128205 41.44871795],0
s3,1,0.76995,0.085521,[8 8] ; [28 33],[7.48051948 8.51948052] ; [28.51948052 32.48051948],0
n2,1,0.776689,0.08045,[8 3] ; [17  8],[7.63888889 3.36111111] ; [17.36111111  7.63888889],0
b5,1,0.817202,0.053428,[11  7] ; [36 26],[10.575  7.425] ; [36.425 25.575],0
s6,1,0.829862,0.046173,[9 8] ; [31 31],[8.60759494 8.39240506] ; [31.39240506 30.60759494],0
u2,1,0.854,0.033862,[1 1] ; [13 17],[0.875 1.125] ; [13.125 16.875],0
p5,1,0.890035,0.019116,[ 1 17] ; [ 4 58],[ 1.125 16.875] ; [ 3.875 58.125],0
p7,1,0.913139,0.011899,[ 8 10] ; [28 33],[8.20253165 9.79746835] ; [27.79746835 33.20253165],0
u3,1,0.934824,0.006688,[1 2] ; [ 9 20],[0.9375 2.0625] ; [ 9.0625 19.9375],0
p2,1,0.993848,5.9e-05,[12  5] ; [43 18],[11.98717949  5.01282051] ; [43.01282051 17.98717949],0
