Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,63.287561,[183  66] ; [183 253],[133.04233577 115.95766423] ; [232.95766423 203.04233577],1
s6,1,0.0,59.973126,[218  31] ; [257 177],[173.16983895  75.83016105] ; [301.83016105 132.16983895],1
p5,1,0.0,35.4103,[ 55 196] ; [ 28 404],[ 30.50219619 220.49780381] ; [ 52.49780381 379.50219619],1
s7,1,0.0,33.694152,[160  80] ; [180 237],[124.20091324 115.79908676] ; [215.79908676 201.20091324],1
s8,1,0.0,30.753002,[153  96] ; [172 264],[118.13868613 130.86131387] ; [206.86131387 229.13868613],1
p6,1,0.0,28.540177,[127 120] ; [133 300],[ 94.44117647 152.55882353] ; [165.55882353 267.44117647],1
s3,1,0.0,25.42423,[171  76] ; [214 220],[139.64023495 107.35976505] ; [245.35976505 188.64023495],1
s4,1,3e-06,22.117307,[ 64 182] ; [ 52 384],[ 41.84164223 204.15835777] ; [ 74.15835777 361.84164223],1
p3,1,0.000326,12.917494,[154  96] ; [206 229],[131.38686131 118.61313869] ; [228.61313869 206.38686131],1
p12,1,0.000413,12.470675,[ 35 216] ; [ 26 409],[ 22.31924198 228.68075802] ; [ 38.68075802 396.31924198],1
r4,1,0.00081,11.217287,[244   7] ; [395  42],[233.12354651  17.87645349] ; [405.87645349  31.12354651],1
p1,1,0.001179,10.522704,[ 33 217] ; [ 26 409],[ 21.53284672 228.46715328] ; [ 37.46715328 397.53284672],0
p7,1,0.001274,10.379882,[185  59] ; [271 154],[166.31390135  77.68609865] ; [289.68609865 135.31390135],0
v1,1,0.001702,9.845939,[159  89] ; [218 204],[139.54626866 108.45373134] ; [237.45373134 184.54626866],0
d1,1,0.002607,9.06365,[170  81] ; [245 192],[151.40261628  99.59738372] ; [263.59738372 173.40261628],0
u1,1,0.002997,8.809202,[ 58 193] ; [ 62 375],[ 43.77906977 207.22093023] ; [ 76.22093023 360.77906977],0
a5,1,0.003968,8.298376,[204  47] ; [312 125],[188.25  62.75] ; [327.75 109.25],0
p4,1,0.004073,8.251071,[174  75] ; [256 179],[156.53508772  92.46491228] ; [273.46491228 161.53508772],0
a3,1,0.004851,7.934347,[198  52] ; [302 134],[182.21574344  67.78425656] ; [317.78425656 118.21574344],0
b5,1,0.008378,6.950943,[131 120] ; [273 164],[147.38953488 103.61046512] ; [256.61046512 180.38953488],0
d4,1,0.010343,6.57484,[219  30] ; [351  86],[206.89504373  42.10495627] ; [363.10495627  73.89504373],0
p8,1,0.011884,6.32806,[157  92] ; [229 202],[141.34411765 107.65588235] ; [244.65588235 186.34411765],0
n1,1,0.012376,6.25625,[27 28] ; [25 63],[20. 35.] ; [32. 56.],0
n6,1,0.01446,5.981133,[227  22] ; [369  67],[216.64817518  32.35182482] ; [379.35182482  56.64817518],0
a4,1,0.016141,5.787485,[128 123] ; [181 255],[112.89519651 138.10480349] ; [196.10480349 239.89519651],0
a1,1,0.027163,4.880424,[ 18 233] ; [ 15 422],[ 12.03924419 238.96075581] ; [ 20.96075581 416.03924419],0
a2,1,0.037899,4.309559,[ 71 180] ; [ 93 344],[ 59.83139535 191.16860465] ; [104.16860465 332.83139535],0
d2,1,0.048656,3.887194,[130 119] ; [194 243],[117.60349854 131.39650146] ; [206.39650146 230.60349854],0
a6,1,0.054669,3.692148,[162  87] ; [315 122],[173.13848397  75.86151603] ; [303.86151603 133.13848397],0
p11,1,0.055553,3.665414,[204  47] ; [379  58],[212.69331395  38.30668605] ; [370.30668605  66.69331395],0
n2,1,0.080696,3.05082,[46  9] ; [63 26],[41.63194444 13.36805556] ; [67.36805556 21.63194444],0
b2,1,0.094061,2.803466,[64 80] ; [ 92 164],[56.16 87.84] ; [ 99.84 156.16],0
b3,1,0.094061,2.803466,[64 80] ; [ 92 164],[56.16 87.84] ; [ 99.84 156.16],0
a7,1,0.102903,2.659966,[178  73] ; [333 102],[186.96938776  64.03061224] ; [324.03061224 110.96938776],0
r1,1,0.105602,2.618841,[213  37] ; [350  86],[205.17492711  44.82507289] ; [357.82507289  78.17492711],0
d5,1,0.110532,2.546596,[212  37] ; [350  86],[204.28905109  44.71094891] ; [357.71094891  78.28905109],0
