Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.940207,[ 17 107] ; [61 57],[39.96694215 84.03305785] ; [38.03305785 79.96694215],1
v1,1,0.0,26.352919,[32 93] ; [69 50],[51.74180328 73.25819672] ; [49.25819672 69.74180328],1
r1,1,2e-06,22.309533,[67 58] ; [99 22],[84.3495935 40.6504065] ; [81.6504065 39.3495935],1
p7,1,5.9e-05,16.146514,[46 80] ; [74 45],[61.71428571 64.28571429] ; [58.28571429 60.71428571],1
p11,1,0.000202,13.816193,[76 50] ; [99 22],[89.27125506 36.72874494] ; [85.72874494 35.27125506],1
v4,1,0.000245,13.450809,[100  26] ; [115   6],[109.67611336  16.32388664] ; [105.32388664  15.67611336],1
r4,1,0.000333,12.876398,[81 45] ; [102  19],[93.35222672 32.64777328] ; [89.64777328 31.35222672],1
r3,1,0.000507,12.090661,[97 28] ; [112   8],[106.63265306  18.36734694] ; [102.36734694  17.63265306],1
p8,1,0.001478,10.105767,[42 83] ; [64 55],[54.30327869 70.69672131] ; [51.69672131 67.30327869],0
p9,1,0.003242,8.666216,[74 48] ; [93 26],[84.53941909 37.46058091] ; [82.46058091 36.53941909],0
d4,1,0.003955,8.304323,[85 41] ; [100  20],[94.75609756 31.24390244] ; [90.24390244 29.75609756],0
p2,1,0.00549,7.710397,[81 44] ; [96 23],[90.67622951 34.32377049] ; [86.32377049 32.67622951],0
d1,1,0.006132,7.511175,[53 73] ; [72 49],[63.76518219 62.23481781] ; [61.23481781 59.76518219],0
p3,1,0.006385,7.43833,[36 90] ; [54 65],[46.28571429 79.71428571] ; [43.71428571 75.28571429],0
p10,1,0.007687,7.104915,[71 54] ; [87 32],[80.94262295 44.05737705] ; [77.05737705 41.94262295],0
s8,1,0.007896,7.057022,[ 11 115] ; [25 96],[ 18.36437247 107.63562753] ; [ 17.63562753 103.36437247],0
n3,1,0.010606,6.53018,[22 21] ; [22  5],[27.02857143 15.97142857] ; [16.97142857 10.02857143],0
p5,1,0.021658,5.273052,[  3 123] ; [ 11 109],[  7.17073171 118.82926829] ; [  6.82926829 113.17073171],0
r2,1,0.023992,5.095223,[102  23] ; [108  10],[108.02469136  16.97530864] ; [101.97530864  16.02469136],0
n4,1,0.027229,4.876246,[76 50] ; [89 32],[84.17004049 41.82995951] ; [80.82995951 40.17004049],0
d5,1,0.02768,4.847882,[86 39] ; [98 23],[93.49593496 31.50406504] ; [90.50406504 30.49593496],0
s5,1,0.035636,4.414449,[  9 115] ; [ 19 101],[ 14.2295082 109.7704918] ; [ 13.7704918 106.2295082],0
d3,1,0.054761,3.689336,[66 58] ; [79 42],[73.3877551 50.6122449] ; [71.6122449 49.3877551],0
a4,1,0.057861,3.597666,[45 80] ; [58 63],[52.33739837 72.66260163] ; [50.66260163 70.33739837],0
a3,1,0.059062,3.563532,[75 49] ; [87 34],[81.99183673 42.00816327] ; [80.00816327 40.99183673],0
a5,1,0.060802,3.515371,[73 53] ; [84 37],[80.08906883 45.91093117] ; [76.91093117 44.08906883],0
p4,1,0.063126,3.453295,[44 82] ; [55 63],[51.12295082 74.87704918] ; [47.87704918 70.12295082],0
a6,1,0.072712,3.220705,[77 49] ; [87 34],[83.65991903 42.34008097] ; [80.34008097 40.65991903],0
u1,1,0.123757,2.369117,[ 10 116] ; [ 17 104],[ 13.77327935 112.22672065] ; [ 13.22672065 107.77327935],0
n2,1,0.136465,2.217375,[23 22] ; [18  8],[25.98591549 19.01408451] ; [15.01408451 10.98591549],0
s1,1,0.164161,1.935471,[  6 119] ; [  2 119],[  4.06504065 120.93495935] ; [  3.93495935 117.06504065],0
n6,1,0.174459,1.844205,[88 36] ; [95 26],[92.62040816 31.37959184] ; [90.37959184 30.62040816],0
a1,1,0.220115,1.503621,[  7 119] ; [  3 118],[  5.10121457 120.89878543] ; [  4.89878543 116.10121457],0
p6,1,0.246682,1.342,[26 98] ; [32 85],[29.84232365 94.15767635] ; [28.15767635 88.84232365],0
s4,1,0.27033,1.215073,[ 12 114] ; [  7 114],[  9.69230769 116.30769231] ; [  9.30769231 111.69230769],0
d2,1,0.316508,1.003323,[51 73] ; [57 63],[54.8852459 69.1147541] ; [53.1147541 66.8852459],0
s7,1,0.337606,0.919502,[ 19 102] ; [23 89],[21.8111588 99.1888412] ; [20.1888412 91.8111588],0
a2,1,0.420162,0.649863,[ 21 105] ; [25 96],[ 23.46558704 102.53441296] ; [22.53441296 98.46558704],0
s2,1,0.429318,0.624668,[  8 117] ; [ 11 110],[  9.65447154 115.34552846] ; [  9.34552846 111.65447154],0
a7,1,0.461384,0.542535,[82 43] ; [84 36],[84.69387755 40.30612245] ; [81.30612245 38.69387755],0
b5,1,0.513748,0.426425,[77 49] ; [69 52],[74.47773279 51.52226721] ; [71.52226721 49.47773279],0
p1,1,0.607482,0.263858,[ 11 114] ; [ 13 108],[ 12.19512195 112.80487805] ; [ 11.80487805 109.19512195],0
b1,1,0.610995,0.258729,[54 72] ; [48 73],[52.03238866 73.96761134] ; [49.96761134 71.03238866],0
p12,1,0.611749,0.257636,[  2 123] ; [  3 116],[  2.56147541 122.43852459] ; [  2.43852459 116.56147541],0
a8,1,0.637963,0.221416,[ 11 106] ; [12 94],[ 12.06726457 104.93273543] ; [10.93273543 95.06726457],0
n1,1,0.742045,0.108337,[13 31] ; [ 7 20],[12.3943662 31.6056338] ; [ 7.6056338 19.3943662],0
b4,1,0.775543,0.0813,[71 55] ; [66 55],[69.88663968 56.11336032] ; [67.11336032 53.88663968],0
u3,1,0.789785,0.07107,[24 27] ; [15 19],[23.4 27.6] ; [15.6 18.4],0
u2,1,0.834499,0.043654,[22 29] ; [15 18],[22.46428571 28.53571429] ; [14.53571429 18.46428571],0
b2,1,0.917454,0.010742,[29 45] ; [28 45],[28.69387755 45.30612245] ; [28.30612245 44.69387755],0
b3,1,0.917454,0.010742,[29 45] ; [28 45],[28.69387755 45.30612245] ; [28.30612245 44.69387755],0
n5,1,0.984465,0.000379,[81 45] ; [77 43],[80.92682927 45.07317073] ; [77.07317073 42.92682927],0
