Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,176.747309,[ 79 338] ; [227 114],[168.34036939 248.65963061] ; [137.65963061 203.34036939],1
s2,1,0.0,151.713666,[118 294] ; [252  90],[202.17506631 209.82493369] ; [167.82493369 174.17506631],1
s3,1,0.0,95.782257,[159 250] ; [253  86],[225.27807487 183.72192513] ; [186.72192513 152.27807487],1
s6,1,0.0,93.726318,[202 210] ; [280  57],[265.13217623 146.86782377] ; [216.86782377 120.13217623],1
s5,1,0.0,44.553375,[ 81 324] ; [141 189],[122.32653061 282.67346939] ; [ 99.67346939 230.32653061],1
a3,1,0.0,44.099567,[249 167] ; [280  61],[290.70541612 125.29458388] ; [238.29458388 102.70541612],1
u1,1,0.0,33.240939,[ 43 375] ; [ 90 253],[ 73.05387648 344.94612352] ; [ 59.94612352 283.05387648],1
p6,1,0.0,28.283654,[102 309] ; [146 192],[136.08544726 274.91455274] ; [111.91455274 226.08544726],1
p4,1,7e-06,20.205353,[190 224] ; [213 129],[220.69047619 193.30952381] ; [182.30952381 159.69047619],1
a5,1,9e-06,19.793143,[273 145] ; [274  69],[300.45466491 117.54533509] ; [246.54533509  96.45466491],1
d2,1,9e-06,19.67849,[169 245] ; [195 147],[199.33333333 214.66666667] ; [164.66666667 177.33333333],1
n4,1,1.1e-05,19.369662,[281 136] ; [278  63],[307.5237467 109.4762533] ; [251.4762533  89.5237467],1
a2,1,1.4e-05,18.922959,[ 75 343] ; [108 235],[100.51773982 317.48226018] ; [ 82.48226018 260.51773982],1
p10,1,1.6e-05,18.650159,[296 118] ; [288  52],[320.65782493  93.34217507] ; [263.34217507  76.65782493],1
p9,1,4.8e-05,16.522467,[313  99] ; [297  42],[334.64713715  77.35286285] ; [275.35286285  63.64713715],1
p7,1,5.7e-05,16.190624,[220 191] ; [226 106],[246.71063257 164.28936743] ; [199.28936743 132.71063257],1
p3,1,8.9e-05,15.359392,[159 258] ; [179 163],[185.69960474 231.30039526] ; [152.30039526 189.69960474],1
n5,1,0.000149,14.389716,[274 141] ; [267  73],[297.37086093 117.62913907] ; [243.62913907  96.37086093],1
v3,1,0.0002,13.835294,[123 278] ; [146 186],[147.16098226 253.83901774] ; [121.83901774 210.16098226],1
