Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,48.459395,[ 15 119] ; [56 51],[39.47717842 94.52282158] ; [31.52282158 75.47717842],1
r3,1,1e-06,24.600765,[101  38] ; [106   4],[115.55421687  23.44578313] ; [91.44578313 18.55421687],1
r1,1,1e-06,24.311244,[74 65] ; [92 19],[92.296 46.704] ; [73.704 37.296],1
p11,1,2e-06,23.078569,[79 61] ; [94 17],[96.4940239 43.5059761] ; [76.5059761 34.4940239],1
r4,1,2e-06,22.392453,[83 57] ; [96 15],[99.84063745 40.15936255] ; [79.15936255 31.84063745],1
p10,1,5.9e-05,16.126089,[74 64] ; [86 24],[89.03225806 48.96774194] ; [70.96774194 39.03225806],1
d1,1,8.2e-05,15.521958,[52 88] ; [69 42],[67.49003984 72.50996016] ; [53.50996016 57.49003984],1
p7,1,0.000327,12.909249,[44 94] ; [60 50],[57.87096774 80.12903226] ; [46.12903226 63.87096774],1
n6,1,0.000825,11.18449,[85 53] ; [90 21],[96.98795181 41.01204819] ; [78.01204819 32.98795181],1
p8,1,0.001087,10.672875,[ 36 102] ; [51 60],[48.21686747 89.78313253] ; [38.78313253 72.21686747],0
d4,1,0.001301,10.341088,[95 45] ; [94 16],[105.84  34.16] ; [83.16 26.84],0
v4,1,0.001983,9.564746,[105  33] ; [101  10],[114.1686747  23.8313253] ; [91.8313253 19.1686747],0
a5,1,0.002056,9.49865,[77 63] ; [82 29],[88.68525896 51.31474104] ; [70.31474104 40.68525896],0
p9,1,0.002071,9.485446,[78 58] ; [83 26],[89.37142857 46.62857143] ; [71.62857143 37.37142857],0
p2,1,0.003168,8.708367,[79 60] ; [83 28],[90.072 48.928] ; [71.928 39.072],0
r2,1,0.003169,8.707364,[111  27] ; [101   7],[118.92682927  19.07317073] ; [93.07317073 14.92682927],0
v1,1,0.003524,8.514027,[41 96] ; [52 56],[52.00408163 84.99591837] ; [40.99591837 67.00408163],0
d5,1,0.004779,7.961201,[91 49] ; [90 21],[100.9561753  39.0438247] ; [80.0438247 30.9561753],0
a3,1,0.006368,7.442976,[79 59] ; [82 29],[89.22891566 48.77108434] ; [71.77108434 39.22891566],0
s8,1,0.010258,6.589563,[ 13 127] ; [23 88],[ 20.07968127 119.92031873] ; [15.92031873 95.07968127],0
p3,1,0.014551,5.970053,[ 35 104] ; [44 67],[43.924 95.076] ; [35.076 75.924],0
n4,1,0.015579,5.849831,[83 57] ; [82 29],[92.03187251 47.96812749] ; [72.96812749 38.03187251],0
n3,1,0.018227,5.574236,[26 23] ; [21  5],[30.70666667 18.29333333] ; [16.29333333  9.70666667],0
d3,1,0.020347,5.381894,[73 67] ; [74 37],[81.99203187 58.00796813] ; [65.00796813 45.99203187],0
a4,1,0.03629,4.383432,[47 92] ; [52 59],[55.044 83.956] ; [43.956 67.044],0
