Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.045153,4.012905,[3 5] ; [26  9],[5.39534884 2.60465116] ; [23.60465116 11.39534884],0
a7,1,0.069282,3.299957,[3 5] ; [25 10],[5.20930233 2.79069767] ; [22.79069767 12.20930233],0
n4,1,0.07153,3.247548,[5 3] ; [31  4],[6.69767442 1.30232558] ; [29.30232558  5.69767442],0
p6,1,0.115995,2.470588,[2 6] ; [19 15],[4. 4.] ; [17. 17.],0
s3,1,0.127752,2.319608,[1 7] ; [14 20],[2.85714286 5.14285714] ; [12.14285714 21.85714286],0
b1,1,0.189649,1.720341,[5 3] ; [13 22],[3.34883721 4.65116279] ; [14.65116279 20.34883721],0
r3,1,0.190946,1.710301,[6 2] ; [32  3],[7.06976744 0.93023256] ; [30.93023256  4.06976744],0
s7,1,0.223666,1.480692,[1 6] ; [13 21],[2.3902439 4.6097561] ; [11.6097561 22.3902439],0
b4,1,0.24324,1.361717,[4 4] ; [25 10],[5.39534884 2.60465116] ; [23.60465116 11.39534884],0
p8,1,0.320058,0.988707,[4 4] ; [24 11],[5.20930233 2.79069767] ; [22.79069767 12.20930233],0
s5,1,0.414216,0.666667,[4 4] ; [21 11],[5. 3.] ; [20. 12.],0
n2,1,0.427355,0.63,[1 1] ; [4 1],[1.42857143 0.57142857] ; [3.57142857 1.42857143],0
r4,1,0.458944,0.548469,[6 2] ; [30  5],[6.69767442 1.30232558] ; [29.30232558  5.69767442],0
p2,1,0.482096,0.494118,[6 2] ; [29  5],[6.66666667 1.33333333] ; [28.33333333  5.66666667],0
a5,1,0.50254,0.449568,[5 3] ; [26  9],[5.76744186 2.23255814] ; [25.23255814  9.76744186],0
d5,1,0.50254,0.449568,[5 3] ; [26  9],[5.76744186 2.23255814] ; [25.23255814  9.76744186],0
s2,1,0.515599,0.422687,[2 6] ; [13 22],[2.79069767 5.20930233] ; [12.20930233 22.79069767],0
u1,1,0.515906,0.42207,[1 7] ; [ 8 27],[1.6744186 6.3255814] ; [ 7.3255814 27.6744186],0
d1,1,0.571109,0.320831,[5 3] ; [18 17],[4.27906977 3.72093023] ; [18.72093023 16.27906977],0
p4,1,0.600155,0.274762,[7 1] ; [27  7],[6.47619048 1.52380952] ; [27.52380952  6.47619048],0
a2,1,0.622855,0.241875,[1 7] ; [ 7 28],[1.48837209 6.51162791] ; [ 6.51162791 28.48837209],0
b2,1,0.624206,0.24,[2 3] ; [13 12],[2.5 2.5] ; [12.5 12.5],0
b3,1,0.624206,0.24,[2 3] ; [13 12],[2.5 2.5] ; [12.5 12.5],0
p7,1,0.656148,0.198237,[5 3] ; [24 10],[5.52380952 2.47619048] ; [23.47619048 10.52380952],0
a8,1,0.698079,0.150478,[1 6] ; [ 3 29],[0.71794872 6.28205128] ; [ 3.28205128 28.71794872],0
b5,1,0.713596,0.134712,[4 4] ; [20 15],[4.46511628 3.53488372] ; [19.53488372 15.46511628],0
a6,1,0.720952,0.127582,[6 2] ; [24 11],[5.58139535 2.41860465] ; [24.41860465 10.58139535],0
p3,1,0.720952,0.127582,[6 2] ; [24 11],[5.58139535 2.41860465] ; [24.41860465 10.58139535],0
p1,1,0.720952,0.127582,[2 6] ; [11 24],[2.41860465 5.58139535] ; [10.58139535 24.41860465],0
v4,1,0.729995,0.119116,[7 1] ; [32  3],[7.25581395 0.74418605] ; [31.74418605  3.25581395],0
p9,1,0.729995,0.119116,[7 1] ; [32  3],[7.25581395 0.74418605] ; [31.74418605  3.25581395],0
a3,1,0.740925,0.109316,[5 3] ; [24 11],[5.39534884 2.60465116] ; [23.60465116 11.39534884],0
p10,1,0.749934,0.101587,[7 1] ; [31  3],[7.23809524 0.76190476] ; [30.76190476  3.23809524],0
d3,1,0.781702,0.076786,[5 3] ; [20 15],[4.65116279 3.34883721] ; [20.34883721 14.65116279],0
v1,1,0.817079,0.053502,[4 4] ; [18 15],[4.29268293 3.70731707] ; [17.70731707 15.29268293],0
s6,1,0.821233,0.051058,[6 2] ; [22  9],[5.74358974 2.25641026] ; [22.25641026  8.74358974],0
d2,1,0.826448,0.048075,[4 4] ; [19 16],[4.27906977 3.72093023] ; [18.72093023 16.27906977],0
u3,1,0.836813,0.042424,[2 1] ; [8 3],[2.14285714 0.85714286] ; [7.85714286 3.14285714],0
v3,1,0.88087,0.02246,[4 4] ; [16 18],[3.80952381 4.19047619] ; [16.19047619 17.80952381],0
n5,1,0.895374,0.017294,[7 1] ; [30  5],[6.88372093 1.11627907] ; [30.11627907  4.88372093],0
p11,1,0.895374,0.017294,[7 1] ; [30  5],[6.88372093 1.11627907] ; [30.11627907  4.88372093],0
a4,1,0.896187,0.017025,[3 5] ; [14 21],[3.1627907 4.8372093] ; [13.8372093 21.1627907],0
d4,1,0.897014,0.016753,[6 2] ; [27  8],[6.13953488 1.86046512] ; [26.86046512  8.13953488],0
u2,1,0.92265,0.009428,[2 1] ; [7 4],[1.92857143 1.07142857] ; [7.07142857 3.92857143],0
p12,1,0.929982,0.007721,[2 6] ; [ 8 26],[1.9047619 6.0952381] ; [ 8.0952381 25.9047619],0
a1,1,0.932031,0.007274,[1 7] ; [ 4 31],[0.93023256 7.06976744] ; [ 4.06976744 30.93023256],0
v2,1,1.0,0.0,[4 4] ; [17 17],[4. 4.] ; [17. 17.],0
