Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.906479,[ 1 12] ; [90 15],[10.02542373  2.97457627] ; [80.97457627 24.02542373],1
v4,1,1.8e-05,18.399001,[7 6] ; [98  7],[11.56779661  1.43220339] ; [93.43220339 11.56779661],1
r3,1,0.000137,14.538971,[7 6] ; [95  9],[11.33333333  1.66666667] ; [90.66666667 13.33333333],1
r1,1,0.000294,13.108891,[4 9] ; [82 23],[9.47457627 3.52542373] ; [76.52542373 28.47457627],1
a5,1,0.002283,9.306679,[ 2 11] ; [63 42],[7.16101695 5.83898305] ; [57.83898305 47.16101695],0
a7,1,0.006137,7.509628,[4 9] ; [72 32],[8.44444444 4.55555556] ; [67.55555556 36.44444444],0
a4,1,0.031032,4.651217,[ 1 12] ; [39 64],[4.48275862 8.51724138] ; [35.51724138 67.48275862],0
d5,1,0.042987,4.095916,[6 7] ; [77 28],[9.1440678 3.8559322] ; [73.8559322 31.1440678],0
d1,1,0.062014,3.482674,[ 3 10] ; [53 52],[6.16949153 6.83050847] ; [49.83050847 55.16949153],0
p7,1,0.062194,3.477899,[ 3 10] ; [52 51],[6.1637931 6.8362069] ; [48.8362069 54.1637931],0
d2,1,0.062194,3.477899,[ 3 10] ; [52 51],[6.1637931 6.8362069] ; [48.8362069 54.1637931],0
p12,1,0.075749,3.153821,[ 1 12] ; [  1 104],[ 0.22033898 12.77966102] ; [  1.77966102 103.22033898],0
p10,1,0.088546,2.900619,[ 1 12] ; [31 72],[3.5862069 9.4137931] ; [28.4137931 74.5862069],0
n5,1,0.091078,2.855216,[6 7] ; [73 32],[8.70338983 4.29661017] ; [70.29661017 34.70338983],0
d4,1,0.106703,2.60239,[7 6] ; [78 26],[9.44444444 3.55555556] ; [75.55555556 28.44444444],0
s8,1,0.112345,2.520919,[ 1 12] ; [29 74],[3.36206897 9.63793103] ; [26.63793103 76.36206897],0
d3,1,0.120578,2.4098,[5 8] ; [64 41],[7.60169492 5.39830508] ; [61.39830508 43.60169492],0
s7,1,0.123038,2.378217,[ 2 11] ; [37 63],[4.48672566 8.51327434] ; [34.51327434 65.48672566],0
v3,1,0.129523,2.298214,[ 2 11] ; [38 66],[4.44444444 8.55555556] ; [35.55555556 68.44444444],0
u3,1,0.155549,2.01697,[2 6] ; [23 21],[3.84615385 4.15384615] ; [21.15384615 22.84615385],0
a6,1,0.157544,1.997639,[5 8] ; [62 43],[7.38135593 5.61864407] ; [59.61864407 45.38135593],0
p8,1,0.168881,1.892846,[ 2 11] ; [36 69],[4.18644068 8.81355932] ; [33.81355932 71.18644068],0
a3,1,0.178612,1.809138,[5 8] ; [61 44],[7.27118644 5.72881356] ; [58.72881356 46.27118644],0
p11,1,0.178612,1.809138,[5 8] ; [61 44],[7.27118644 5.72881356] ; [58.72881356 46.27118644],0
s5,1,0.192308,1.699849,[ 1 12] ; [24 78],[ 2.82608696 10.17391304] ; [22.17391304 79.82608696],0
b3,1,0.202667,1.623049,[1 8] ; [20 43],[2.625 6.375] ; [18.375 44.625],0
b2,1,0.202667,1.623049,[1 8] ; [20 43],[2.625 6.375] ; [18.375 44.625],0
n1,1,0.282686,1.154132,[1 4] ; [15 18],[2.10526316 2.89473684] ; [13.89473684 19.10526316],0
u2,1,0.287802,1.129877,[2 6] ; [19 23],[3.36 4.64] ; [17.64 24.36],0
v1,1,0.288525,1.12649,[ 3 10] ; [40 65],[4.73728814 8.26271186] ; [38.26271186 66.73728814],0
p2,1,0.30555,1.049815,[6 7] ; [64 41],[7.71186441 5.28813559] ; [62.28813559 42.71186441],0
v2,1,0.340588,0.908216,[4 9] ; [46 57],[5.60344828 7.39655172] ; [44.39655172 58.60344828],0
p1,1,0.342951,0.899368,[ 2 11] ; [ 8 97],[ 1.10169492 11.89830508] ; [ 8.89830508 96.10169492],0
s3,1,0.38909,0.741784,[4 9] ; [45 59],[5.44444444 7.55555556] ; [43.55555556 60.44444444],0
n3,1,0.402154,0.701876,[4 1] ; [20 13],[3.15789474 1.84210526] ; [20.84210526 12.15789474],0
n4,1,0.415502,0.663002,[8 5] ; [76 29],[9.25423729 3.74576271] ; [74.74576271 30.25423729],0
p3,1,0.625135,0.238716,[5 8] ; [33 71],[4.22222222 8.77777778] ; [33.77777778 70.22222222],0
n2,1,0.635934,0.2241,[4 1] ; [23 10],[3.55263158 1.44736842] ; [23.44736842  9.55263158],0
p5,1,0.650059,0.205826,[ 1 12] ; [  5 100],[ 0.66101695 12.33898305] ; [ 5.33898305 99.66101695],0
s6,1,0.669723,0.181927,[6 7] ; [54 49],[6.72413793 6.27586207] ; [53.27586207 49.72413793],0
a1,1,0.775803,0.081107,[ 1 12] ; [ 6 99],[ 0.77118644 12.22881356] ; [ 6.22881356 98.77118644],0
s2,1,0.877423,0.023789,[5 8] ; [37 65],[4.74782609 8.25217391] ; [37.25217391 64.74782609],0
a8,1,0.889835,0.019186,[ 1 11] ; [ 9 85],[ 1.13207547 10.86792453] ; [ 8.86792453 85.13207547],0
p4,1,0.895333,0.017308,[6 7] ; [46 58],[5.77777778 7.22222222] ; [46.22222222 57.77777778],0
s1,1,0.896957,0.016772,[ 1 12] ; [ 7 97],[ 0.88888889 12.11111111] ; [ 7.11111111 96.88888889],0
b1,1,0.924174,0.009059,[7 6] ; [58 47],[7.16101695 5.83898305] ; [57.83898305 47.16101695],0
s4,1,0.97751,0.000795,[ 2 11] ; [16 86],[ 2.03478261 10.96521739] ; [15.96521739 86.03478261],0
b4,1,0.979537,0.000658,[8 5] ; [65 40],[8.04237288 4.95762712] ; [64.95762712 40.04237288],0
b5,1,0.979537,0.000658,[8 5] ; [65 40],[8.04237288 4.95762712] ; [64.95762712 40.04237288],0
