Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,87.01968,[13 63] ; [125  29],[45.6 30.4] ; [92.4 61.6],1
s6,1,0.0,27.451008,[40 36] ; [129  23],[56.33333333 19.66666667] ; [112.66666667  39.33333333],1
s8,1,8.1e-05,15.532524,[34 41] ; [111  43],[47.48908297 27.51091703] ; [97.51091703 56.48908297],1
v4,1,0.004497,8.071219,[68  8] ; [149   3],[72.33333333  3.66666667] ; [144.66666667   7.33333333],0
n4,1,0.045828,3.987888,[57 19] ; [132  22],[62.45217391 13.54782609] ; [126.54782609  27.45217391],0
r1,1,0.045828,3.987888,[57 19] ; [132  22],[62.45217391 13.54782609] ; [126.54782609  27.45217391],0
r2,1,0.050683,3.818731,[67  7] ; [148   5],[70.08810573  3.91189427] ; [144.91189427   8.08810573],0
s4,1,0.063925,3.432494,[ 6 70] ; [ 26 128],[10.57391304 65.42608696] ; [ 21.42608696 132.57391304],0
p1,1,0.070591,3.26922,[ 3 73] ; [ 17 136],[ 6.63755459 69.36244541] ; [ 13.36244541 139.63755459],0
v1,1,0.102449,2.666993,[45 28] ; [74 74],[39.30769231 33.69230769] ; [79.69230769 68.30769231],0
v3,1,0.130609,2.285248,[37 37] ; [57 88],[31.76255708 42.23744292] ; [62.23744292 82.76255708],0
n5,1,0.138754,2.191724,[55 20] ; [126  28],[59.27947598 15.72052402] ; [121.72052402  32.27947598],0
r4,1,0.148968,2.082786,[63 13] ; [138  16],[66.4173913  9.5826087] ; [134.5826087  19.4173913],0
b1,1,0.211216,1.563072,[27 49] ; [68 86],[31.39130435 44.60869565] ; [63.60869565 90.39130435],0
d1,1,0.222628,1.487349,[41 35] ; [96 58],[45.26956522 30.73043478] ; [91.73043478 62.26956522],0
s1,1,0.278693,1.173451,[ 2 74] ; [  9 144],[ 3.65065502 72.34934498] ; [  7.34934498 145.65065502],0
a8,1,0.285073,1.142747,[ 9 58] ; [ 28 116],[11.74881517 55.25118483] ; [ 25.25118483 118.74881517],0
r3,1,0.306666,1.04498,[70  6] ; [146   7],[71.68558952  4.31441048] ; [144.31441048   8.68558952],0
p11,1,0.326453,0.962919,[58 18] ; [126  28],[60.8 15.2] ; [123.2  30.8],0
p7,1,0.342242,0.902013,[45 30] ; [99 50],[48.21428571 26.78571429] ; [95.78571429 53.21428571],0
u2,1,0.343542,0.897167,[9 8] ; [22 11],[10.54  6.46] ; [20.46 12.54],0
p10,1,0.356305,0.850875,[59 16] ; [128  25],[61.51315789 13.48684211] ; [125.48684211  27.51315789],0
p2,1,0.400406,0.707105,[65 11] ; [124  29],[62.72489083 13.27510917] ; [126.27510917  26.72489083],0
u3,1,0.400814,0.705882,[10  7] ; [24 10],[11.33333333  5.66666667] ; [22.66666667 11.33333333],0
d2,1,0.427254,0.630277,[37 39] ; [83 70],[39.82532751 36.17467249] ; [80.17467249 72.82532751],0
a1,1,0.431561,0.618619,[ 3 73] ; [ 10 144],[ 4.29565217 71.70434783] ; [  8.70434783 145.29565217],0
p9,1,0.447036,0.578156,[61 13] ; [132  21],[62.91629956 11.08370044] ; [130.08370044  22.91629956],0
b2,1,0.573879,0.316235,[26 34] ; [42 66],[24.28571429 35.71428571] ; [43.71428571 64.28571429],0
b3,1,0.573879,0.316235,[26 34] ; [42 66],[24.28571429 35.71428571] ; [43.71428571 64.28571429],0
p6,1,0.591923,0.287351,[29 45] ; [54 98],[27.17699115 46.82300885] ; [55.82300885 96.17699115],0
p12,1,0.612006,0.257264,[ 4 70] ; [ 11 142],[ 4.88986784 69.11013216] ; [ 10.11013216 142.88986784],0
b5,1,0.621104,0.244318,[47 29] ; [90 64],[45.26956522 30.73043478] ; [91.73043478 62.26956522],0
a5,1,0.623168,0.24144,[59 17] ; [115  39],[57.49565217 18.50434783] ; [116.50434783  37.49565217],0
a2,1,0.631157,0.230495,[18 58] ; [ 41 113],[19.49565217 56.50434783] ; [ 39.50434783 114.49565217],0
n1,1,0.631573,0.229933,[ 7 10] ; [15 16],[7.79166667 9.20833333] ; [14.20833333 16.79166667],0
d3,1,0.659997,0.193528,[52 24] ; [109  44],[53.43231441 22.56768559] ; [107.56768559  45.43231441],0
p5,1,0.671086,0.180335,[ 9 67] ; [ 15 135],[ 8.07079646 67.92920354] ; [ 15.92920354 134.07079646],0
u1,1,0.683377,0.166349,[15 61] ; [ 34 120],[16.19130435 59.80869565] ; [ 32.80869565 121.19130435],0
b4,1,0.713555,0.134752,[40 36] ; [85 69],[41.30434783 34.69565217] ; [83.69565217 70.30434783],0
n6,1,0.727337,0.121571,[64 11] ; [134  20],[64.84716157 10.15283843] ; [133.15283843  20.84716157],0
a6,1,0.740137,0.110006,[50 26] ; [104  49],[51.10917031 24.89082969] ; [102.89082969  50.10917031],0
p3,1,0.741343,0.10895,[41 35] ; [79 74],[39.82532751 36.17467249] ; [80.17467249 72.82532751],0
v2,1,0.742465,0.107972,[40 34] ; [84 65],[41.14798206 32.85201794] ; [82.85201794 66.14798206],0
p8,1,0.78057,0.077605,[37 37] ; [79 73],[37.98230088 36.01769912] ; [78.01769912 73.98230088],0
d4,1,0.788757,0.071784,[62 14] ; [127  26],[62.72489083 13.27510917] ; [126.27510917  26.72489083],0
d5,1,0.797208,0.06603,[60 16] ; [123  30],[60.73362445 15.26637555] ; [122.26637555  30.73362445],0
p4,1,0.828854,0.04673,[48 28] ; [95 59],[47.25217391 28.74782609] ; [95.74782609 58.25217391],0
a7,1,0.870044,0.026766,[52 24] ; [107  47],[52.53913043 23.46086957] ; [106.46086957  47.53913043],0
n3,1,0.878822,0.023245,[11  6] ; [20 12],[10.75510204  6.24489796] ; [20.24489796 11.75510204],0
n2,1,0.894275,0.017661,[12  5] ; [22 10],[11.79591837  5.20408163] ; [22.20408163  9.79591837],0
a3,1,0.898148,0.016384,[59 16] ; [120  34],[58.62445415 16.37554585] ; [120.37554585  33.62445415],0
a4,1,0.986206,0.000299,[34 41] ; [70 84],[34.06113537 40.93886463] ; [69.93886463 84.06113537],0
