Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,51.739489,[139  79] ; [30 97],[106.7884058 111.2115942] ; [62.2115942 64.7884058],1
v1,1,0.0,31.596194,[165  54] ; [57 69],[140.92173913  78.07826087] ; [81.07826087 44.92173913],1
a5,1,0.005843,7.598118,[184  37] ; [92 38],[173.77777778  47.22222222] ; [102.22222222  27.77777778],0
n2,1,0.010155,6.607566,[28  3] ; [12  8],[24.31372549  6.68627451] ; [15.68627451  4.31372549],0
s4,1,0.013726,6.073031,[ 30 188] ; [31 97],[ 38.43352601 179.56647399] ; [ 22.56647399 105.43352601],0
a3,1,0.019711,5.437281,[179  41] ; [91 38],[170.20057307  49.79942693] ; [99.79942693 29.20057307],0
p10,1,0.026933,4.895105,[204  16] ; [111  19],[198.  22.] ; [117.  13.],0
p7,1,0.040072,4.214825,[176  43] ; [92 38],[168.17191977  50.82808023] ; [99.82808023 30.17191977],0
a7,1,0.05498,3.682695,[168  52] ; [87 43],[160.28571429  59.71428571] ; [94.71428571 35.28571429],0
n3,1,0.056159,3.647329,[26  5] ; [12  8],[23.09803922  7.90196078] ; [14.90196078  5.09803922],0
r1,1,0.061622,3.493193,[189  32] ; [101  29],[182.59259259  38.40740741] ; [107.40740741  22.59259259],0
s1,1,0.06256,3.468195,[  4 216] ; [  7 122],[  6.93409742 213.06590258] ; [  4.06590258 124.93409742],0
s3,1,0.072958,3.215191,[123  95] ; [86 44],[130.92528736  87.07471264] ; [78.07471264 51.92528736],0
p9,1,0.085465,2.957783,[206  14] ; [114  15],[201.71919771  18.28080229] ; [118.28080229  10.71919771],0
p11,1,0.097343,2.74854,[193  28] ; [105  25],[187.62962963  33.37037037] ; [110.37037037  19.62962963],0
a2,1,0.104048,2.642368,[ 67 154] ; [ 29 101],[ 60.44444444 160.55555556] ; [35.55555556 94.44444444],0
p12,1,0.123065,2.377878,[ 31 189] ; [ 11 118],[ 26.4756447 193.5243553] ; [ 15.5243553 113.4756447],0
d2,1,0.13871,2.192214,[126  95] ; [63 66],[119.34 101.66] ; [69.66 59.34],0
b1,1,0.149893,2.073335,[ 88 133] ; [62 68],[ 94.44444444 126.55555556] ; [55.55555556 74.44444444],0
r4,1,0.173048,1.856341,[209  12] ; [118  12],[205.88888889  15.11111111] ; [121.11111111   8.88888889],0
a8,1,0.175488,1.835426,[ 34 161] ; [ 14 105],[ 29.8089172 165.1910828] ; [ 18.1910828 100.8089172],0
r2,1,0.18468,1.759559,[213   7] ; [122   8],[210.57142857   9.42857143] ; [124.42857143   5.57142857],0
v4,1,0.18468,1.759559,[213   7] ; [122   8],[210.57142857   9.42857143] ; [124.42857143   5.57142857],0
a1,1,0.19547,1.675898,[ 16 205] ; [  5 125],[ 13.22222222 207.77777778] ; [  7.77777778 122.22222222],0
d4,1,0.207989,1.585369,[188  33] ; [103  26],[183.74571429  37.25428571] ; [107.25428571  21.74571429],0
