Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,23.369716,[34  6] ; [14 29],[23.13253012 16.86746988] ; [24.86746988 18.13253012],1
p8,1,3e-06,21.558629,[29 11] ; [10 35],[18.35294118 21.64705882] ; [20.64705882 24.35294118],1
p3,1,5.2e-05,16.384193,[22 19] ; [ 6 40],[13.1954023 27.8045977] ; [14.8045977 31.1954023],1
p6,1,0.001273,10.381867,[17 24] ; [ 5 40],[10.48837209 30.51162791] ; [11.51162791 33.48837209],0
s8,1,0.004156,8.21443,[21 20] ; [10 36],[14.6091954 26.3908046] ; [16.3908046 29.6091954],0
s7,1,0.005056,7.859465,[20 18] ; [10 34],[13.90243902 24.09756098] ; [16.09756098 27.90243902],0
v2,1,0.021971,5.248073,[24 16] ; [15 28],[18.79518072 21.20481928] ; [20.20481928 22.79518072],0
a5,1,0.033559,4.517037,[28 13] ; [21 25],[23.09195402 17.90804598] ; [25.90804598 20.09195402],0
a7,1,0.038726,4.27284,[31 10] ; [25 21],[26.3908046 14.6091954] ; [29.6091954 16.3908046],0
a4,1,0.047138,3.940474,[17 24] ; [10 36],[12.72413793 28.27586207] ; [14.27586207 31.72413793],0
p10,1,0.053105,3.74061,[34  7] ; [29 16],[30.03488372 10.96511628] ; [32.96511628 12.03488372],0
n1,1,0.091031,2.856044,[5 8] ; [ 3 19],[ 2.97142857 10.02857143] ; [ 5.02857143 16.97142857],0
u2,1,0.134328,2.241758,[9 4] ; [ 9 12],[6.88235294 6.11764706] ; [11.11764706  9.88235294],0
p11,1,0.166753,1.911893,[33  8] ; [31 15],[30.16091954 10.83908046] ; [33.83908046 12.16091954],0
s3,1,0.168093,1.899871,[23 18] ; [19 27],[19.79310345 21.20689655] ; [22.20689655 23.79310345],0
a3,1,0.183301,1.770656,[28 13] ; [25 21],[24.97701149 16.02298851] ; [28.02298851 17.97701149],0
v1,1,0.204669,1.608738,[22 18] ; [19 27],[19.06976744 20.93023256] ; [21.93023256 24.06976744],0
s6,1,0.207932,1.585765,[26 15] ; [23 23],[23.09195402 17.90804598] ; [25.90804598 20.09195402],0
p9,1,0.232532,1.425305,[35  6] ; [33 11],[32.8  8.2] ; [35.2  8.8],0
n2,1,0.236289,1.402597,[12  2] ; [15  7],[10.5  3.5] ; [16.5  5.5],0
r1,1,0.241943,1.36924,[29 12] ; [27 19],[26.3908046 14.6091954] ; [29.6091954 16.3908046],0
p5,1,0.242062,1.368545,[ 3 37] ; [ 1 45],[ 1.86046512 38.13953488] ; [ 2.13953488 43.86046512],0
p1,1,0.25288,1.307323,[ 3 38] ; [ 1 45],[ 1.88505747 39.11494253] ; [ 2.11494253 43.88505747],0
p2,1,0.266904,1.232588,[32  9] ; [31 15],[29.68965517 11.31034483] ; [33.31034483 12.68965517],0
n3,1,0.311066,1.026143,[10  4] ; [12 10],[8.55555556 5.44444444] ; [13.44444444  8.55555556],0
d5,1,0.334015,0.93327,[29 12] ; [28 18],[26.86206897 14.13793103] ; [30.13793103 15.86206897],0
d3,1,0.343886,0.895892,[26 15] ; [24 21],[23.8372093 17.1627907] ; [26.1627907 18.8372093],0
d1,1,0.40012,0.707965,[16 25] ; [14 32],[14.13793103 26.86206897] ; [15.86206897 30.13793103],0
a2,1,0.412421,0.67181,[ 8 33] ; [ 6 40],[ 6.59770115 34.40229885] ; [ 7.40229885 38.59770115],0
s2,1,0.42138,0.646463,[19 22] ; [17 28],[17.1627907 23.8372093] ; [18.8372093 26.1627907],0
b3,1,0.486205,0.484914,[10 15] ; [ 6 14],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
b2,1,0.486205,0.484914,[10 15] ; [ 6 14],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
b5,1,0.49217,0.471778,[27 14] ; [27 19],[25.44827586 15.55172414] ; [28.55172414 17.44827586],0
u1,1,0.579828,0.306513,[ 4 37] ; [ 3 43],[ 3.29885057 37.70114943] ; [ 3.70114943 42.29885057],0
s5,1,0.692931,0.15593,[ 9 30] ; [ 9 37],[ 8.25882353 30.74117647] ; [ 9.74117647 36.25882353],0
a6,1,0.696877,0.151741,[26 15] ; [31 15],[26.86206897 14.13793103] ; [30.13793103 15.86206897],0
d2,1,0.711459,0.136824,[14 27] ; [14 32],[13.1954023 27.8045977] ; [14.8045977 31.1954023],0
u3,1,0.724159,0.124542,[7 6] ; [10 11],[6.5 6.5] ; [10.5 10.5],0
r2,1,0.726823,0.122049,[35  6] ; [38  8],[34.40229885  6.59770115] ; [38.59770115  7.40229885],0
s4,1,0.740336,0.109832,[12 29] ; [12 34],[11.31034483 29.68965517] ; [12.68965517 33.31034483],0
v3,1,0.763147,0.090812,[10 30] ; [10 35],[ 9.41176471 30.58823529] ; [10.58823529 34.41176471],0
v4,1,0.790048,0.070888,[38  3] ; [41  4],[37.6627907  3.3372093] ; [41.3372093  3.6627907],0
r4,1,0.828139,0.047128,[32  9] ; [35 11],[31.57471264  9.42528736] ; [35.42528736 10.57471264],0
a8,1,0.836421,0.042632,[ 2 34] ; [ 3 42],[ 2.22222222 33.77777778] ; [ 2.77777778 42.22222222],0
b4,1,0.849503,0.036006,[24 17] ; [26 20],[23.56321839 17.43678161] ; [26.43678161 19.56321839],0
r3,1,0.861958,0.030235,[35  6] ; [39  6],[35.27906977  5.72093023] ; [38.72093023  6.27906977],0
n6,1,0.882607,0.021805,[29 11] ; [34 12],[29.30232558 10.69767442] ; [33.69767442 12.30232558],0
u4,1,0.934358,0.006784,[ 1 40] ; [ 1 45],[ 0.94252874 40.05747126] ; [ 1.05747126 44.94252874],0
s1,1,0.946878,0.004439,[ 1 40] ; [ 1 44],[ 0.95348837 40.04651163] ; [ 1.04651163 43.95348837],0
b1,1,0.968238,0.001586,[18 23] ; [20 26],[17.90804598 23.09195402] ; [20.09195402 25.90804598],0
d4,1,0.969129,0.001498,[29 12] ; [32 13],[29.08139535 11.91860465] ; [31.91860465 13.08139535],0
