Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.084285,[3 8] ; [134  10],[9.72258065 1.27741935] ; [127.27741935  16.72258065],1
r2,1,0.0,27.641026,[7 4] ; [140   3],[10.5  0.5] ; [136.5   6.5],1
s8,1,0.001418,10.181835,[ 1 10] ; [84 59],[6.07142857 4.92857143] ; [78.92857143 64.07142857],0
b5,1,0.002345,9.25786,[3 8] ; [103  41],[7.52258065 3.47741935] ; [98.47741935 45.52258065],0
p9,1,0.005355,7.755401,[6 5] ; [121  19],[9.25165563 1.74834437] ; [117.74834437  22.25165563],0
a6,1,0.007349,7.185729,[2 9] ; [86 58],[6.24516129 4.75483871] ; [81.75483871 62.24516129],0
s1,1,0.007438,7.164119,[3 8] ; [  8 134],[ 0.79084967 10.20915033] ; [ 10.20915033 131.79084967],0
u3,1,0.015861,5.818182,[1 3] ; [35  9],[3. 1.] ; [33. 11.],0
n2,1,0.017685,5.627118,[1 3] ; [34  9],[2.9787234 1.0212766] ; [32.0212766 10.9787234],0
a7,1,0.033582,4.51586,[5 6] ; [108  36],[8.01935484 2.98064516] ; [104.98064516  39.01935484],0
s6,1,0.041324,4.16266,[7 4] ; [122  19],[9.33552632 1.66447368] ; [119.66447368  21.33552632],0
a4,1,0.056413,3.639827,[2 9] ; [69 75],[5.03870968 5.96129032] ; [65.96129032 78.03870968],0
v1,1,0.056482,3.637785,[3 8] ; [77 58],[6.02739726 4.97260274] ; [73.97260274 61.02739726],0
p10,1,0.075165,3.166466,[6 5] ; [111  31],[8.41176471 2.58823529] ; [108.58823529  33.41176471],0
p4,1,0.093748,2.808804,[3 8] ; [77 67],[5.67741935 5.32258065] ; [74.32258065 69.67741935],0
r1,1,0.097138,2.75192,[6 5] ; [110  33],[8.28571429 2.71428571] ; [107.71428571  35.28571429],0
r3,1,0.100386,2.699408,[9 2] ; [136   8],[10.29032258  0.70967742] ; [134.70967742   9.29032258],0
a5,1,0.107578,2.589442,[6 5] ; [110  34],[8.23225806 2.76774194] ; [107.76774194  36.23225806],0
s5,1,0.13789,2.201355,[2 9] ; [54 78],[4.30769231 6.69230769] ; [51.69230769 80.30769231],0
s7,1,0.153537,2.036756,[3 5] ; [86 51],[4.91034483 3.08965517] ; [84.08965517 52.91034483],0
p11,1,0.154674,2.025536,[5 6] ; [96 48],[7.16774194 3.83225806] ; [93.83225806 50.16774194],0
d1,1,0.154674,2.025536,[5 6] ; [96 48],[7.16774194 3.83225806] ; [93.83225806 50.16774194],0
p2,1,0.173421,1.853122,[6 5] ; [106  38],[7.9483871 3.0516129] ; [104.0516129  39.9483871],0
s3,1,0.205843,1.600427,[8 3] ; [123  19],[9.41830065 1.58169935] ; [121.58169935  20.41830065],0
d4,1,0.228754,1.448593,[8 3] ; [124  20],[9.36774194 1.63225806] ; [122.63225806  21.36774194],0
p8,1,0.249149,1.328066,[1 9] ; [ 38 106],[2.53246753 7.46753247] ; [ 36.46753247 107.53246753],0
a1,1,0.253354,1.304714,[ 1 10] ; [  4 140],[ 0.35483871 10.64516129] ; [  4.64516129 139.35483871],0
n3,1,0.296349,1.09055,[2 2] ; [32 11],[2.89361702 1.10638298] ; [31.10638298 11.89361702],0
b1,1,0.306946,1.043771,[6 5] ; [56 88],[4.4 6.6] ; [57.6 86.4],0
u1,1,0.325971,0.964837,[ 1 10] ; [ 31 113],[2.27096774 8.72903226] ; [ 29.72903226 114.27096774],0
d2,1,0.339785,0.911243,[5 6] ; [86 57],[6.5 4.5] ; [84.5 58.5],0
p6,1,0.343356,0.89786,[ 1 10] ; [ 30 113],[2.21428571 8.78571429] ; [ 28.78571429 114.21428571],0
n6,1,0.420827,0.648005,[7 3] ; [116  28],[7.98701299 2.01298701] ; [115.01298701  28.98701299],0
v3,1,0.437889,0.601808,[3 8] ; [52 81],[4.20138889 6.79861111] ; [50.79861111 82.20138889],0
d5,1,0.449926,0.570839,[8 3] ; [118  26],[8.94193548 2.05806452] ; [117.05806452  26.94193548],0
b4,1,0.470604,0.520558,[8 3] ; [89 55],[6.88387097 4.11612903] ; [90.11612903 53.88387097],0
d3,1,0.473337,0.514176,[6 5] ; [94 50],[7.09677419 3.90322581] ; [92.90322581 51.09677419],0
u2,1,0.683314,0.166419,[2 2] ; [26 17],[2.38297872 1.61702128] ; [25.61702128 17.38297872],0
a3,1,0.687999,0.16126,[7 4] ; [100  44],[7.59354839 3.40645161] ; [99.40645161 44.59354839],0
b2,1,0.759325,0.093861,[2 3] ; [28 56],[1.68539326 3.31460674] ; [28.31460674 55.68539326],0
b3,1,0.759325,0.093861,[2 3] ; [28 56],[1.68539326 3.31460674] ; [28.31460674 55.68539326],0
n5,1,0.783324,0.075619,[8 3] ; [99 45],[7.59354839 3.40645161] ; [99.40645161 44.59354839],0
p3,1,0.784521,0.074765,[4 7] ; [58 85],[4.42857143 6.57142857] ; [57.57142857 85.42857143],0
s4,1,0.835728,0.042999,[3 8] ; [ 35 108],[2.71428571 8.28571429] ; [ 35.28571429 107.71428571],0
p1,1,0.836269,0.042712,[ 1 10] ; [ 16 128],[1.20645161 9.79354839] ; [ 15.79354839 128.20645161],0
v2,1,0.881207,0.022332,[6 5] ; [71 65],[5.76190476 5.23809524] ; [71.23809524 64.76190476],0
n1,1,0.89361,0.017886,[2 2] ; [20 23],[1.87234043 2.12765957] ; [20.12765957 22.87234043],0
n4,1,0.908203,0.013295,[8 3] ; [107  37],[8.16129032 2.83870968] ; [106.83870968  37.16129032],0
