Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,145.32477,[281   6] ; [27 35],[253.28366762  33.71633238] ; [54.71633238  7.28366762],1
r2,1,0.0,90.88858,[279   7] ; [35 25],[259.54913295  26.45086705] ; [54.45086705  5.54913295],1
r1,1,0.0,89.102976,[243  43] ; [18 46],[213.27428571  72.72571429] ; [47.72571429 16.27428571],1
v4,1,0.0,82.348232,[279   8] ; [38 25],[259.94  27.06] ; [57.06  5.94],1
s6,1,0.0,36.397638,[199  85] ; [19 45],[177.90804598 106.09195402] ; [40.09195402 23.90804598],1
n6,1,0.0,30.34547,[252  35] ; [37 26],[236.98  50.02] ; [52.02 10.98],1
p2,1,0.0,28.693254,[234  54] ; [31 32],[217.43589744  70.56410256] ; [47.56410256 15.43589744],1
p11,1,0.0,27.117464,[227  61] ; [30 34],[210.27272727  77.72727273] ; [46.72727273 17.27272727],1
p9,1,0.0,26.884952,[236  46] ; [32 28],[220.98245614  61.01754386] ; [47.01754386 12.98245614],1
p10,1,1e-06,24.616008,[227  56] ; [31 31],[211.63478261  71.36521739] ; [46.36521739 15.63478261],1
a7,1,1e-06,24.52612,[208  80] ; [25 38],[191.17948718  96.82051282] ; [41.82051282 21.17948718],1
d4,1,1e-06,24.098357,[233  53] ; [33 30],[217.98280802  68.01719198] ; [48.01719198 14.98280802],1
a1,1,8e-06,19.833694,[  7 281] ; [10 54],[ 13.90909091 274.09090909] ; [ 3.09090909 60.90909091],1
p7,1,1.9e-05,18.242097,[153 121] ; [16 46],[137.81547619 136.18452381] ; [31.18452381 30.81547619],1
d3,1,4.3e-05,16.740635,[197  90] ; [26 37],[182.86 104.14] ; [40.14 22.86],1
s2,1,5.7e-05,16.184435,[147 137] ; [15 48],[132.58789625 151.41210375] ; [29.41210375 33.58789625],1
s3,1,6.3e-05,16.018395,[163 118] ; [19 44],[148.66860465 132.33139535] ; [33.33139535 29.66860465],1
d5,1,0.000243,13.46245,[225  62] ; [36 28],[213.41025641  73.58974359] ; [47.58974359 16.41025641],1
a5,1,0.000347,12.8,[210  78] ; [32 32],[198.  90.] ; [44. 20.],1
p8,1,0.000499,12.11754,[119 160] ; [12 51],[106.86842105 172.13157895] ; [24.13157895 38.86842105],1
v1,1,0.000583,11.828102,[147 135] ; [17 44],[134.83381924 147.16618076] ; [29.16618076 31.83381924],1
a6,1,0.000799,11.243075,[198  89] ; [30 34],[186.42735043 100.57264957] ; [41.57264957 22.42735043],1
s5,1,0.001673,9.877246,[ 85 193] ; [ 7 56],[ 75.00293255 202.99706745] ; [16.99706745 46.00293255],0
s8,1,0.001862,9.680668,[118 169] ; [13 51],[107.11396011 179.88603989] ; [23.88603989 40.11396011],0
d1,1,0.002161,9.407398,[160 128] ; [22 42],[148.90909091 139.09090909] ; [33.09090909 30.90909091],0
n3,1,0.003427,8.564878,[55 19] ; [16 19],[48.20183486 25.79816514] ; [22.79816514 12.20183486],0
p4,1,0.005549,7.691265,[122 164] ; [15 48],[112.26934097 173.73065903] ; [24.73065903 38.26934097],0
v2,1,0.008571,6.910119,[137 133] ; [20 42],[127.68072289 142.31927711] ; [29.31927711 32.68072289],0
u3,1,0.008814,6.860086,[51 40] ; [ 7 19],[45.11111111 45.88888889] ; [12.88888889 13.11111111],0
a8,1,0.012624,6.221109,[ 48 216] ; [ 3 56],[ 41.68421053 222.31578947] ; [ 9.31578947 49.68421053],0
b5,1,0.016269,5.773545,[186 102] ; [31 33],[177.54545455 110.45454545] ; [39.45454545 24.54545455],0
v3,1,0.027124,4.882925,[100 175] ; [14 50],[ 92.47787611 182.52212389] ; [21.52212389 42.47787611],0
p6,1,0.03701,4.349929,[ 82 200] ; [10 52],[ 75.41860465 206.58139535] ; [16.58139535 45.41860465],0
a2,1,0.039692,4.230998,[ 70 218] ; [ 8 56],[ 63.81818182 224.18181818] ; [14.18181818 49.81818182],0
b1,1,0.058924,3.567423,[103 185] ; [31 33],[109.63636364 178.36363636] ; [24.36363636 39.63636364],0
u2,1,0.074881,3.17265,[49 41] ; [ 9 17],[45. 45.] ; [13. 13.],0
n2,1,0.096913,2.755626,[61 15] ; [23 12],[57.51351351 18.48648649] ; [26.48648649  8.51351351],0
s7,1,0.120787,2.407093,[123 155] ; [20 40],[117.61538462 160.38461538] ; [25.38461538 34.61538462],0
p12,1,0.158238,1.990981,[ 17 270] ; [ 1 62],[ 14.76 272.24] ; [ 3.24 59.76],0
