Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.919221,[83  3] ; [3 6],[77.85263158  8.14736842] ; [8.14736842 0.85263158],1
p4,1,0.000597,11.786403,[78  6] ; [5 4],[74.96774194  9.03225806] ; [8.03225806 0.96774194],1
n4,1,0.004686,7.996919,[84  2] ; [7 2],[82.37894737  3.62105263] ; [8.62105263 0.37894737],0
p2,1,0.005145,7.827761,[76  9] ; [5 4],[73.24468085 11.75531915] ; [7.75531915 1.24468085],0
s6,1,0.005261,7.787631,[71 10] ; [4 4],[68.25842697 12.74157303] ; [6.74157303 1.25842697],0
n6,1,0.010052,6.625628,[82  3] ; [6 2],[80.43010753  4.56989247] ; [7.56989247 0.43010753],0
v4,1,0.016633,5.73464,[83  3] ; [7 2],[81.47368421  4.52631579] ; [8.52631579 0.47368421],0
s2,1,0.022718,5.189908,[53 33] ; [2 7],[49.78947368 36.21052632] ; [5.21052632 3.78947368],0
p7,1,0.023151,5.157157,[70 14] ; [4 4],[67.56521739 16.43478261] ; [6.43478261 1.56521739],0
b1,1,0.039429,4.242291,[36 50] ; [7 2],[38.92631579 47.07368421] ; [4.07368421 4.92631579],0
p6,1,0.04845,3.894317,[56 28] ; [3 6],[53.29032258 30.70967742] ; [5.70967742 3.29032258],0
p3,1,0.094094,2.802899,[68 17] ; [5 4],[66.0106383 18.9893617] ; [6.9893617 2.0106383],0
s3,1,0.105148,2.625667,[57 29] ; [3 5],[54.89361702 31.10638298] ; [5.10638298 2.89361702],0
s1,1,0.117115,2.455486,[ 6 80] ; [2 7],[ 7.24210526 78.75789474] ; [0.75789474 8.24210526],0
r2,1,0.117115,2.455486,[80  6] ; [7 2],[78.75789474  7.24210526] ; [8.24210526 0.75789474],0
v2,1,0.151102,2.061093,[49 35] ; [3 6],[46.96774194 37.03225806] ; [5.03225806 3.96774194],0
v3,1,0.151102,2.061093,[49 35] ; [3 6],[46.96774194 37.03225806] ; [5.03225806 3.96774194],0
s8,1,0.169744,1.885201,[53 32] ; [3 5],[51.1827957 33.8172043] ; [4.8172043 3.1827957],0
s5,1,0.177834,1.815634,[53 26] ; [4 5],[51.17045455 27.82954545] ; [5.82954545 3.17045455],0
d4,1,0.211359,1.562091,[71 14] ; [6 3],[69.62765957 15.37234043] ; [7.37234043 1.62765957],0
