Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,37.173356,[66 69] ; [ 25 133],[41.92832765 93.07167235] ; [ 49.07167235 108.92832765],1
s2,1,0.027575,4.854447,[65 72] ; [ 55 103],[55.72881356 81.27118644] ; [64.27118644 93.72881356],0
n5,1,0.035595,4.416388,[93 42] ; [90 68],[84.31740614 50.68259386] ; [98.68259386 59.31740614],0
n3,1,0.036447,4.376088,[31  7] ; [35 22],[26.4 11.6] ; [39.6 17.4],0
s7,1,0.046767,3.953758,[58 74] ; [ 49 102],[49.90812721 82.09187279] ; [57.09187279 93.90812721],0
s3,1,0.083871,2.988252,[74 62] ; [70 88],[66.6122449 69.3877551] ; [77.3877551 80.6122449],0
s5,1,0.113664,2.502526,[40 93] ; [ 33 118],[34.18661972 98.81338028] ; [ 38.81338028 112.18661972],0
v1,1,0.113819,2.500381,[63 71] ; [59 97],[56.37241379 77.62758621] ; [65.62758621 90.37241379],0
r1,1,0.114887,2.485676,[106  29] ; [112  47],[100.10204082  34.89795918] ; [117.89795918  41.10204082],0
a1,1,0.17328,1.854338,[  4 133] ; [ 10 149],[  6.47972973 130.52027027] ; [  7.52027027 151.47972973],0
d2,1,0.174474,1.844079,[62 75] ; [83 73],[67.79863481 69.20136519] ; [77.20136519 78.79863481],0
a4,1,0.19409,1.686292,[59 78] ; [80 78],[64.55254237 72.44745763] ; [74.44745763 83.55254237],0
u2,1,0.226542,1.462444,[16 19] ; [25 17],[18.63636364 16.36363636] ; [22.36363636 19.63636364],0
b4,1,0.247723,1.3361,[78 59] ; [101  58],[82.84797297 54.15202703] ; [96.15202703 62.84797297],0
a5,1,0.274905,1.192107,[101  36] ; [108  51],[96.73310811 40.26689189] ; [112.26689189  46.73310811],0
r2,1,0.277704,1.178291,[126   6] ; [145  12],[123.77854671   8.22145329] ; [147.22145329   9.77854671],0
a6,1,0.287122,1.133067,[87 49] ; [111  48],[91.28135593 44.71864407] ; [106.71864407  52.28135593],0
a7,1,0.296868,1.088211,[93 44] ; [116  42],[97.06101695 39.93898305] ; [111.93898305  46.06101695],0
n2,1,0.299276,1.077416,[27 10] ; [37 22],[24.66666667 12.33333333] ; [39.33333333 19.66666667],0
d4,1,0.320751,0.985882,[117  20] ; [141  17],[119.81694915  17.18305085] ; [138.18305085  19.81694915],0
v3,1,0.339835,0.911052,[48 88] ; [ 45 105],[44.22377622 91.77622378] ; [ 48.77622378 101.22377622],0
p1,1,0.350254,0.872537,[  6 130] ; [ 11 147],[  7.86394558 128.13605442] ; [  9.13605442 148.86394558],0
n1,1,0.372093,0.796663,[11 25] ; [23 35],[13.0212766 22.9787234] ; [20.9787234 37.0212766],0
u4,1,0.390043,0.738809,[  1 136] ; [  3 156],[  1.85135135 135.14864865] ; [  2.14864865 156.85135135],0
d1,1,0.527345,0.399504,[83 54] ; [102  57],[85.625 51.375] ; [99.375 59.625],0
p5,1,0.577634,0.310075,[  5 132] ; [  4 154],[  4.17966102 132.82033898] ; [  4.82033898 153.17966102],0
u1,1,0.741796,0.108554,[ 18 119] ; [ 23 136],[ 18.97635135 118.02364865] ; [ 22.02364865 136.97635135],0
s4,1,0.750879,0.100794,[ 19 117] ; [ 24 133],[ 19.95904437 116.04095563] ; [ 23.04095563 133.95904437],0
d3,1,0.763558,0.090488,[91 45] ; [109  50],[92.20338983 43.79661017] ; [107.79661017  51.20338983],0
p12,1,0.772015,0.083949,[  7 128] ; [  7 150],[  6.47260274 128.52739726] ; [  7.52739726 149.47260274],0
a2,1,0.778414,0.079178,[ 30 107] ; [ 37 122],[ 31.01013514 105.98986486] ; [ 35.98986486 123.01013514],0
a3,1,0.799442,0.064551,[101  35] ; [116  43],[100.04067797  35.95932203] ; [116.95932203  42.04067797],0
s1,1,0.799988,0.064193,[  5 130] ; [  5 153],[  4.60750853 130.39249147] ; [  5.39249147 152.60750853],0
b1,1,0.806128,0.060233,[51 86] ; [ 57 102],[49.98648649 87.01351351] ; [ 58.01351351 100.98648649],0
b5,1,0.950326,0.003881,[90 47] ; [105  54],[90.25337838 46.74662162] ; [104.74662162  54.25337838],0
b2,1,0.971252,0.001299,[27 51] ; [30 56],[27.1097561 50.8902439] ; [29.8902439 56.1097561],0
b3,1,0.971252,0.001299,[27 51] ; [30 56],[27.1097561 50.8902439] ; [29.8902439 56.1097561],0
