Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,25.14881,[23  4] ; [12 36],[12.6 14.4] ; [22.4 25.6],1
d2,1,0.655388,0.199175,[ 5 22] ; [11 37],[ 5.76 21.24] ; [10.24 37.76],0
u2,1,0.732396,0.116923,[7 6] ; [12 13],[6.5 6.5] ; [12.5 12.5],0
p11,1,0.741363,0.108932,[19  8] ; [32 16],[18.36  8.64] ; [32.64 15.36],0
v3,1,0.751565,0.10022,[ 6 21] ; [ 9 38],[ 5.47297297 21.52702703] ; [ 9.52702703 37.47297297],0
n6,1,0.827934,0.047242,[17 10] ; [29 19],[16.56 10.44] ; [29.44 18.56],0
a4,1,0.838851,0.041356,[ 5 22] ; [ 8 40],[ 4.68 22.32] ; [ 8.32 39.68],0
p5,1,0.865787,0.028565,[ 2 25] ; [ 3 44],[ 1.82432432 25.17567568] ; [ 3.17567568 43.82432432],0
b4,1,0.907671,0.013451,[15 12] ; [26 22],[14.76 12.24] ; [26.24 21.76],0
u1,1,0.921766,0.009645,[ 1 26] ; [ 2 46],[ 1.08 25.92] ; [ 1.92 46.08],0
n3,1,0.943206,0.005075,[5 2] ; [14  6],[4.92592593 2.07407407] ; [14.07407407  5.92592593],0
a3,1,0.947944,0.004263,[13 14] ; [23 24],[13.13513514 13.86486486] ; [22.86486486 24.13513514],0
n5,1,0.97879,0.000707,[11 16] ; [19 28],[10.94594595 16.05405405] ; [19.05405405 27.94594595],0
b3,1,0.98101,0.000567,[ 3 10] ; [ 5 17],[ 2.97142857 10.02857143] ; [ 5.02857143 16.97142857],0
b2,1,0.98101,0.000567,[ 3 10] ; [ 5 17],[ 2.97142857 10.02857143] ; [ 5.02857143 16.97142857],0
