Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.672412,[504 108] ; [39 46],[476.7804878 135.2195122] ; [66.2195122 18.7804878],1
n4,1,0.0,45.1097,[508 104] ; [45 42],[484.17167382 127.82832618] ; [68.82832618 18.17167382],1
p10,1,6.9e-05,15.840981,[570  42] ; [70 17],[560.34334764  51.65665236] ; [79.65665236  7.34334764],1
p6,1,0.005776,7.618826,[252 355] ; [22 63],[240.34393064 366.65606936] ; [33.65606936 51.34393064],0
p11,1,0.00614,7.508857,[522  91] ; [64 23],[513.16857143  99.83142857] ; [72.83142857 14.16857143],0
p7,1,0.00904,6.814933,[413 189] ; [45 38],[402.50510949 199.49489051] ; [55.49489051 27.50510949],0
d2,1,0.011165,6.438871,[310 302] ; [31 55],[298.98567335 313.01432665] ; [42.01432665 43.98567335],0
s5,1,0.011492,6.387599,[228 360] ; [20 62],[217.64776119 370.35223881] ; [30.35223881 51.64776119],0
p2,1,0.016738,5.723646,[535  76] ; [68 19],[527.84097421  83.15902579] ; [75.15902579 11.84097421],0
s7,1,0.01772,5.623613,[316 273] ; [33 50],[305.89434524 283.10565476] ; [43.10565476 39.89434524],0
p8,1,0.019466,5.459163,[351 253] ; [39 48],[340.89725036 263.10274964] ; [49.10274964 37.89725036],0
v3,1,0.027279,4.873069,[252 340] ; [23 55],[242.98507463 349.01492537] ; [32.01492537 45.98507463],0
p4,1,0.028784,4.780515,[394 217] ; [45 41],[384.83357245 226.16642755] ; [54.16642755 31.83357245],0
s6,1,0.038634,4.276887,[436 163] ; [54 33],[427.85714286 171.14285714] ; [62.14285714 24.85714286],0
p5,1,0.041345,4.1618,[ 83 526] ; [ 5 81],[ 77.11079137 531.88920863] ; [10.88920863 75.11079137],0
p12,1,0.044253,4.046894,[ 62 549] ; [ 3 84],[ 56.8982808 554.1017192] ; [ 8.1017192 78.8982808],0
u2,1,0.049683,3.852123,[86 70] ; [21  7],[90.7173913 65.2826087] ; [16.2826087 11.7173913],0
p3,1,0.054936,3.68402,[335 278] ; [38 49],[326.64142857 286.35857143] ; [46.35857143 40.64142857],0
v1,1,0.06686,3.358466,[348 250] ; [40 44],[340.2111437 257.7888563] ; [47.7888563 36.2111437],0
u1,1,0.069684,3.290445,[120 493] ; [10 77],[113.84285714 499.15714286] ; [16.15714286 70.84285714],0
u3,1,0.074506,3.180848,[89 67] ; [21  7],[93.26086957 62.73913043] ; [16.73913043 11.26086957],0
a5,1,0.093252,2.81732,[473 140] ; [60 27],[466.75571429 146.24428571] ; [66.24428571 20.75571429],0
v2,1,0.095106,2.785758,[354 237] ; [39 39],[347.1793722 243.8206278] ; [45.8206278 32.1793722],0
b5,1,0.103572,2.649661,[367 246] ; [60 27],[373.93 239.07] ; [53.07 33.93],0
s2,1,0.104361,2.637596,[333 276] ; [39 47],[325.96834532 283.03165468] ; [46.03165468 39.96834532],0
a3,1,0.108763,2.572106,[456 154] ; [58 29],[449.84218077 160.15781923] ; [64.15781923 22.84218077],0
