Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,26.483543,[56 57] ; [52  6],[71.36842105 41.63157895] ; [36.63157895 21.36842105],1
s2,1,7e-06,20.074609,[38 75] ; [41 18],[51.90116279 61.09883721] ; [27.09883721 31.90116279],1
s8,1,8e-06,19.92594,[28 85] ; [35 24],[41.38953488 71.61046512] ; [21.61046512 37.38953488],1
p10,1,3.6e-05,17.04926,[46 64] ; [43 14],[58.62275449 51.37724551] ; [30.37724551 26.62275449],1
s7,1,0.000152,14.348539,[34 68] ; [34 18],[45.03896104 56.96103896] ; [22.96103896 29.03896104],1
s4,1,0.000942,10.938658,[17 96] ; [22 37],[25.62209302 87.37790698] ; [13.37790698 45.62209302],1
p9,1,0.001536,10.035088,[56 52] ; [44 13],[65.45454545 42.54545455] ; [34.54545455 22.45454545],0
s3,1,0.002873,8.886705,[43 68] ; [37 22],[52.23529412 58.76470588] ; [27.76470588 31.23529412],0
n2,1,0.004483,8.077105,[20 23] ; [19  4],[25.40909091 17.59090909] ; [13.59090909  9.40909091],0
p4,1,0.009922,6.648925,[42 69] ; [34 24],[49.91715976 61.08284024] ; [26.08284024 31.91715976],0
v1,1,0.014309,5.999583,[39 73] ; [32 27],[46.50292398 65.49707602] ; [24.49707602 34.50292398],0
r4,1,0.019469,5.45889,[82 31] ; [52  7],[88.03488372 24.96511628] ; [45.96511628 13.03488372],0
r2,1,0.022851,5.1798,[97 13] ; [58  1],[100.88757396   9.11242604] ; [54.11242604  4.88757396],0
a8,1,0.025542,4.986751,[ 5 98] ; [ 8 44],[ 8.63870968 94.36129032] ; [ 4.36129032 47.63870968],0
a3,1,0.043503,4.075742,[77 35] ; [49 10],[82.52631579 29.47368421] ; [43.47368421 15.52631579],0
p3,1,0.04667,3.957244,[38 73] ; [29 29],[44.00591716 66.99408284] ; [22.99408284 35.00591716],0
u1,1,0.056248,3.644694,[17 96] ; [16 43],[21.68023256 91.31976744] ; [11.31976744 47.68023256],0
p6,1,0.06248,3.470307,[25 85] ; [21 37],[30.11904762 79.88095238] ; [15.88095238 42.11904762],0
p12,1,0.079062,3.084082,[  1 112] ; [ 3 55],[  2.64327485 110.35672515] ; [ 1.35672515 56.64327485],0
p2,1,0.083309,2.999133,[66 46] ; [42 16],[71.15294118 40.84705882] ; [36.84705882 21.15294118],0
d2,1,0.091606,2.845931,[59 53] ; [39 20],[64.1871345 47.8128655] ; [33.8128655 25.1871345],0
u3,1,0.093533,2.8125,[21 14] ; [3 7],[18.66666667 16.33333333] ; [5.33333333 4.66666667],0
a5,1,0.113987,2.498052,[75 38] ; [46 13],[79.49418605 33.50581395] ; [41.50581395 17.49418605],0
d3,1,0.132696,2.260682,[75 37] ; [46 13],[79.25146199 32.74853801] ; [41.74853801 17.25146199],0
a4,1,0.135531,2.227982,[53 59] ; [35 24],[57.6374269 54.3625731] ; [30.3625731 28.6374269],0
r3,1,0.155174,2.020637,[91 21] ; [52  6],[94.21176471 17.78823529] ; [48.78823529  9.21176471],0
n1,1,0.197874,1.657995,[15 27] ; [12 11],[17.44615385 24.55384615] ; [ 9.55384615 13.44615385],0
b1,1,0.223256,1.483316,[56 57] ; [35 24],[59.78488372 53.21511628] ; [31.21511628 27.78488372],0
