Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,142.191611,[387  29] ; [16 34],[359.75965665  56.24034335] ; [43.24034335  6.75965665],1
p11,1,7e-06,20.091531,[354  63] ; [31 21],[342.31343284  74.68656716] ; [42.68656716  9.31343284],1
p2,1,1.4e-05,18.916534,[365  50] ; [34 18],[354.57173448  60.42826552] ; [44.42826552  7.57173448],1
a5,1,4.4e-05,16.711565,[325  92] ; [27 25],[312.97228145 104.02771855] ; [39.02771855 12.97228145],1
b1,1,0.000171,14.121922,[152 265] ; [33 19],[164.48827292 252.51172708] ; [20.51172708 31.48827292],1
r4,1,0.000266,13.295814,[394  23] ; [42 10],[387.65884861  29.34115139] ; [48.34115139  3.65884861],1
p3,1,0.000861,11.104743,[237 178] ; [17 35],[225.71734475 189.28265525] ; [28.28265525 23.71734475],1
p4,1,0.001166,10.542961,[296 119] ; [25 26],[285.86909871 129.13090129] ; [35.13090129 15.86909871],0
p8,1,0.002781,8.945933,[240 171] ; [19 33],[229.91144708 181.08855292] ; [29.08855292 22.91144708],0
v1,1,0.003389,8.585104,[256 148] ; [22 30],[246.29824561 157.70175439] ; [31.70175439 20.29824561],0
d1,1,0.003417,8.570425,[264 153] ; [22 30],[254.28997868 162.71002132] ; [31.71002132 20.28997868],0
s7,1,0.004022,8.273938,[266 133] ; [23 27],[256.81737194 142.18262806] ; [32.18262806 17.81737194],0
a6,1,0.00456,8.046105,[288 126] ; [26 26],[278.96137339 135.03862661] ; [35.03862661 16.96137339],0
s5,1,0.005494,7.709233,[187 220] ; [13 38],[177.72925764 229.27074236] ; [22.27074236 28.72925764],0
v2,1,0.006357,7.446283,[242 160] ; [20 30],[233.01769912 168.98230088] ; [28.98230088 21.01769912],0
p6,1,0.008117,7.007489,[186 228] ; [13 38],[177.17419355 236.82580645] ; [21.82580645 29.17419355],0
v4,1,0.009101,6.80289,[405  11] ; [47  5],[401.77777778  14.22222222] ; [50.22222222  1.77777778],0
a4,1,0.009254,6.773139,[202 213] ; [15 36],[193.25107296 221.74892704] ; [23.74892704 27.25107296],0
r2,1,0.009503,6.725771,[399  15] ; [46  6],[395.34334764  18.65665236] ; [49.65665236  2.34334764],0
s8,1,0.015408,5.869246,[248 166] ; [22 30],[239.87124464 174.12875536] ; [30.12875536 21.87124464],0
