Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.004108,8.235294,[3 2] ; [ 18 117],[0.75 4.25] ; [ 20.25 114.75],0
s1,1,0.017106,5.685504,[2 3] ; [ 11 122],[0.47101449 4.52898551] ; [ 12.52898551 120.47101449],0
s7,1,0.024024,5.092913,[4 1] ; [40 87],[1.66666667 3.33333333] ; [42.33333333 84.66666667],0
r3,1,0.067702,3.337869,[2 3] ; [102  32],[3.74100719 1.25899281] ; [100.25899281  33.74100719],0
s8,1,0.076269,3.142657,[3 2] ; [ 33 101],[1.29496403 3.70503597] ; [34.70503597 99.29496403],0
s6,1,0.086376,2.940658,[4 1] ; [55 78],[2.13768116 2.86231884] ; [56.86231884 76.13768116],0
d4,1,0.116262,2.466972,[2 3] ; [97 37],[3.56115108 1.43884892] ; [95.43884892 38.56115108],0
p11,1,0.142867,2.1468,[4 1] ; [63 72],[2.39285714 2.60714286] ; [64.60714286 70.39285714],0
s3,1,0.152858,2.043492,[3 1] ; [52 80],[1.61764706 2.38235294] ; [53.38235294 78.61764706],0
p10,1,0.156472,2.007997,[4 1] ; [63 69],[2.44525547 2.55474453] ; [64.55474453 67.44525547],0
b1,1,0.182248,1.779199,[4 1] ; [67 68],[2.53571429 2.46428571] ; [68.46428571 66.53571429],0
v1,1,0.192834,1.69583,[3 2] ; [43 91],[1.65467626 3.34532374] ; [44.34532374 89.65467626],0
p9,1,0.199558,1.645606,[4 1] ; [65 63],[2.59398496 2.40601504] ; [66.40601504 61.59398496],0
s5,1,0.239823,1.381632,[2 3] ; [ 24 104],[0.97744361 4.02255639] ; [ 25.02255639 102.97744361],0
b5,1,0.321899,0.981217,[4 1] ; [78 57],[2.92857143 2.07142857] ; [79.07142857 55.92857143],0
a4,1,0.36769,0.811456,[3 2] ; [53 80],[2.02898551 2.97101449] ; [53.97101449 79.02898551],0
r1,1,0.395288,0.722615,[4 1] ; [82 52],[3.09352518 1.90647482] ; [82.90647482 51.09352518],0
n6,1,0.44851,0.574415,[4 1] ; [85 49],[3.20143885 1.79856115] ; [85.79856115 48.20143885],0
p1,1,0.494205,0.467358,[1 4] ; [ 14 121],[0.53571429 4.46428571] ; [ 14.46428571 120.53571429],0
d2,1,0.499795,0.455372,[3 2] ; [59 73],[2.26277372 2.73722628] ; [59.73722628 72.26277372],0
n4,1,0.506073,0.442178,[4 1] ; [88 46],[3.30935252 1.69064748] ; [88.69064748 45.30935252],0
d3,1,0.545706,0.365065,[2 3] ; [72 62],[2.6618705 2.3381295] ; [71.3381295 62.6618705],0
p6,1,0.594492,0.283384,[1 4] ; [ 16 117],[0.61594203 4.38405797] ; [ 16.38405797 116.61594203],0
v3,1,0.688825,0.16036,[2 3] ; [40 87],[1.59090909 3.40909091] ; [40.40909091 86.59090909],0
s2,1,0.73818,0.111733,[2 3] ; [44 90],[1.65467626 3.34532374] ; [44.34532374 89.65467626],0
r2,1,0.773773,0.082624,[4 1] ; [111  20],[4.22794118 0.77205882] ; [110.77205882  20.22794118],0
r4,1,0.783984,0.075148,[3 2] ; [89 46],[3.28571429 1.71428571] ; [88.71428571 46.28571429],0
d1,1,0.793937,0.068226,[2 3] ; [62 73],[2.28571429 2.71428571] ; [61.71428571 73.28571429],0
d5,1,0.848383,0.036551,[3 2] ; [86 48],[3.20143885 1.79856115] ; [85.79856115 48.20143885],0
a3,1,0.885804,0.020626,[3 2] ; [84 49],[3.15217391 1.84782609] ; [83.84782609 49.15217391],0
u2,1,0.891334,0.018664,[1 1] ; [23 28],[0.90566038 1.09433962] ; [23.09433962 27.90566038],0
n3,1,0.89537,0.017296,[1 1] ; [29 24],[1.09090909 0.90909091] ; [28.90909091 24.09090909],0
p3,1,0.939715,0.00572,[1 4] ; [ 25 109],[0.9352518 4.0647482] ; [ 25.0647482 108.9352518],0
a7,1,0.957107,0.002893,[3 2] ; [82 52],[3.05755396 1.94244604] ; [81.94244604 52.05755396],0
a2,1,0.967116,0.0017,[1 4] ; [ 26 109],[0.96428571 4.03571429] ; [ 26.03571429 108.96428571],0
