Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,84.053081,[470  15] ; [54 25],[450.60283688  34.39716312] ; [73.39716312  5.60283688],1
r2,1,3e-06,21.989559,[467  13] ; [65 11],[459.28057554  20.71942446] ; [72.71942446  3.28057554],1
u1,1,0.000203,13.799298,[122 363] ; [ 5 74],[109.21099291 375.78900709] ; [17.78900709 61.21099291],1
r3,1,0.000593,11.79875,[471  12] ; [70  8],[465.78074866  17.21925134] ; [75.21925134  2.78074866],1
v2,1,0.001258,10.403246,[295 174] ; [34 44],[282.08592322 186.91407678] ; [46.91407678 31.08592322],0
d3,1,0.001378,10.234736,[371 114] ; [47 32],[359.45035461 125.54964539] ; [58.54964539 20.45035461],0
a2,1,0.003172,8.705624,[167 318] ; [14 65],[155.64716312 329.35283688] ; [25.35283688 53.64716312],0
p7,1,0.0065,7.406141,[344 131] ; [44 33],[333.87681159 141.12318841] ; [54.12318841 22.87681159],0
d1,1,0.009143,6.794714,[336 149] ; [43 36],[325.91312057 159.08687943] ; [53.08687943 25.91312057],0
v4,1,0.009883,6.655933,[467  14] ; [72  7],[462.9625  18.0375] ; [76.0375  2.9625],0
a1,1,0.016527,5.74594,[ 19 466] ; [ 8 71],[ 23.21808511 461.78191489] ; [ 3.78191489 75.21808511],0
a7,1,0.02339,5.139274,[371 114] ; [51 28],[362.89007092 122.10992908] ; [59.10992908 19.89007092],0
d2,1,0.024321,5.07159,[286 198] ; [36 43],[276.81705151 207.18294849] ; [45.18294849 33.81705151],0
p8,1,0.030153,4.700546,[291 185] ; [37 40],[282.32911392 193.67088608] ; [45.67088608 31.32911392],0
v1,1,0.078914,3.087137,[286 190] ; [37 38],[279.03448276 196.96551724] ; [43.96551724 31.03448276],0
a3,1,0.108223,2.579974,[393  91] ; [58 21],[387.71580817  96.28419183] ; [63.28419183 15.71580817],0
v3,1,0.122029,2.391089,[200 269] ; [26 52],[193.77330896 275.22669104] ; [32.22669104 45.77330896],0
p9,1,0.185457,1.753342,[425  54] ; [74  5],[428.35304659  50.64695341] ; [70.64695341  8.35304659],0
d4,1,0.19403,1.686751,[424  60] ; [65 14],[420.38365897  63.61634103] ; [68.61634103 10.38365897],0
p12,1,0.220713,1.499727,[ 45 436] ; [ 4 74],[ 42.1627907 438.8372093] ; [ 6.8372093 71.1627907],0
a4,1,0.234433,1.413759,[261 222] ; [37 42],[256.11032028 226.88967972] ; [41.88967972 37.11032028],0
s4,1,0.238054,1.392082,[ 72 407] ; [16 63],[ 75.54121864 403.45878136] ; [12.45878136 66.54121864],0
n1,1,0.243141,1.36229,[29 59] ; [11 13],[31.42857143 56.57142857] ; [ 8.57142857 15.42857143],0
n4,1,0.254815,1.296712,[405  79] ; [62 17],[401.47069272  82.52930728] ; [65.52930728 13.47069272],0
n2,1,0.260373,1.266771,[65 24] ; [21  4],[67.14035088 21.85964912] ; [18.85964912  6.14035088],0
a8,1,0.266606,1.234125,[ 66 362] ; [ 8 68],[ 62.84126984 365.15873016] ; [11.15873016 64.84126984],0
p1,1,0.274924,1.192013,[ 42 441] ; [ 4 75],[ 39.53380783 443.46619217] ; [ 6.46619217 72.53380783],0
a6,1,0.278035,1.17667,[359 125] ; [54 25],[355.04795737 128.95204263] ; [57.95204263 21.04795737],0
u2,1,0.327877,0.957265,[54 37] ; [10 11],[52. 39.] ; [12.  9.],0
u3,1,0.341286,0.905594,[56 35] ; [10 10],[54.10810811 36.89189189] ; [11.89189189  8.10810811],0
b2,1,0.363191,0.826828,[126 175] ; [16 30],[123.17579251 177.82420749] ; [18.82420749 27.17579251],0
b3,1,0.363191,0.826828,[126 175] ; [16 30],[123.17579251 177.82420749] ; [18.82420749 27.17579251],0
s7,1,0.42099,0.64755,[251 211] ; [37 38],[247.77653631 214.22346369] ; [40.22346369 34.77653631],0
s8,1,0.442987,0.588534,[235 245] ; [35 44],[231.84257603 248.15742397] ; [38.15742397 40.84257603],0
