Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,93.741259,[352  52] ; [15 35],[326.5814978  77.4185022] ; [40.4185022  9.5814978],1
r3,1,0.0,63.954135,[375  28] ; [27 22],[358.42035398  44.57964602] ; [43.57964602  5.42035398],1
r2,1,0.0,55.463647,[372  28] ; [27 20],[357.04697987  42.95302013] ; [41.95302013  5.04697987],1
p2,1,0.0,51.251242,[323  79] ; [17 33],[302.38938053  99.61061947] ; [37.61061947 12.38938053],1
n6,1,0.0,32.808234,[325  79] ; [22 28],[308.78414097  95.21585903] ; [38.21585903 11.78414097],1
r1,1,0.0,32.560291,[307  95] ; [19 31],[289.9380531 112.0619469] ; [36.0619469 13.9380531],1
p10,1,1e-06,24.740011,[286 112] ; [18 31],[270.67561521 127.32438479] ; [33.32438479 15.67561521],1
p11,1,1e-06,23.29151,[308  96] ; [22 28],[293.65638767 110.34361233] ; [36.34361233 13.65638767],1
p9,1,5e-06,20.77118,[305  93] ; [22 26],[291.80717489 106.19282511] ; [35.19282511 12.80717489],1
p7,1,2.3e-05,17.953163,[229 168] ; [13 37],[214.93064877 182.06935123] ; [27.06935123 22.93064877],1
p8,1,3.9e-05,16.927482,[193 203] ; [ 9 41],[179.35426009 216.64573991] ; [22.64573991 27.35426009],1
p4,1,0.000287,13.154453,[196 203] ; [11 39],[183.94877506 215.05122494] ; [23.05122494 26.94877506],1
a6,1,0.001117,10.62314,[279 125] ; [23 27],[268.74008811 135.25991189] ; [33.25991189 16.74008811],0
p3,1,0.001153,10.564661,[168 234] ; [ 9 41],[157.42035398 244.57964602] ; [19.57964602 30.42035398],0
u3,1,0.001164,10.546265,[72 70] ; [ 3 19],[64.93902439 77.06097561] ; [10.06097561 11.93902439],0
u2,1,0.001481,10.101918,[77 64] ; [ 4 18],[70.06748466 70.93251534] ; [10.93251534 11.06748466],0
a1,1,0.002024,9.527855,[ 12 392] ; [ 6 44],[ 16.01762115 387.98237885] ; [ 1.98237885 48.01762115],0
d3,1,0.002945,8.841348,[264 139] ; [22 28],[254.43267108 148.56732892] ; [31.56732892 18.43267108],0
a7,1,0.003367,8.597063,[284 119] ; [25 25],[274.89403974 128.10596026] ; [34.10596026 15.89403974],0
s6,1,0.005414,7.735838,[173 228] ; [11 38],[163.96444444 237.03555556] ; [20.03555556 28.96444444],0
b1,1,0.008016,7.029828,[148 256] ; [28 22],[156.61674009 247.38325991] ; [19.38325991 30.61674009],0
