Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000115,14.868035,[43 82] ; [19  6],[51.66666667 73.33333333] ; [10.33333333 14.66666667],1
a8,1,0.002358,9.247817,[  8 105] ; [ 7 18],[ 12.2826087 100.7173913] ; [ 2.7173913 22.2826087],0
s2,1,0.005998,7.550883,[29 95] ; [13 13],[34.72 89.28] ; [ 7.28 18.72],0
s7,1,0.033815,4.504009,[25 93] ; [10 14],[29.08450704 88.91549296] ; [ 5.91549296 18.08450704],0
p6,1,0.057392,3.611188,[30 92] ; [ 2 24],[26.37837838 95.62162162] ; [ 5.62162162 20.37837838],0
b2,1,0.059298,3.556914,[30 45] ; [ 4 18],[26.28865979 48.71134021] ; [ 7.71134021 14.28865979],0
b3,1,0.059298,3.556914,[30 45] ; [ 4 18],[26.28865979 48.71134021] ; [ 7.71134021 14.28865979],0
p9,1,0.062091,3.480639,[37 85] ; [12 12],[40.94520548 81.05479452] ; [ 8.05479452 15.94520548],0
d4,1,0.073673,3.19922,[83 41] ; [22  4],[86.8 37.2] ; [18.2  7.8],0
s3,1,0.102027,2.673569,[45 78] ; [14 12],[48.70469799 74.29530201] ; [10.29530201 15.70469799],0
v2,1,0.112975,2.512106,[37 86] ; [12 14],[40.44966443 82.55033557] ; [ 8.55033557 17.44966443],0
n2,1,0.116895,2.458441,[31 27] ; [8 2],[33.26470588 24.73529412] ; [5.73529412 4.26470588],0
p3,1,0.132011,2.268699,[34 90] ; [11 15],[37.2 86.8] ; [ 7.8 18.2],0
a6,1,0.153878,2.033384,[72 53] ; [11 15],[68.70860927 56.29139073] ; [14.29139073 11.70860927],0
s4,1,0.18854,1.728993,[ 16 107] ; [ 6 20],[ 18.16107383 104.83892617] ; [ 3.83892617 22.16107383],0
r2,1,0.228978,1.447198,[96 27] ; [23  3],[98.23489933 24.76510067] ; [20.76510067  5.23489933],0
s8,1,0.231998,1.428571,[ 18 107] ; [ 6 19],[ 20. 105.] ; [ 4. 21.],0
u2,1,0.25925,1.272756,[23 31] ; [3 9],[21.27272727 32.72727273] ; [4.72727273 7.27272727],0
a5,1,0.271138,1.21098,[67 58] ; [17  9],[69.53642384 55.46357616] ; [14.46357616 11.53642384],0
d2,1,0.276598,1.18373,[57 67] ; [15 11],[59.52 64.48] ; [12.48 13.52],0
