Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.9e-05,17.475525,[17  6] ; [34 86],[ 8.2027972 14.7972028] ; [42.7972028 77.2027972],1
p1,1,0.020871,5.33754,[ 3 20] ; [  3 117],[ 0.96503497 22.03496503] ; [  5.03496503 114.96503497],0
b5,1,0.050035,3.840275,[ 9 14] ; [74 47],[13.25694444  9.74305556] ; [69.74305556 51.25694444],0
n5,1,0.053685,3.722457,[ 4 19] ; [46 74],[ 8.04195804 14.95804196] ; [41.95804196 78.04195804],0
s7,1,0.058324,3.584416,[ 8 15] ; [20 95],[ 4.66666667 18.33333333] ; [23.33333333 91.66666667],0
n1,1,0.131025,2.280316,[4 5] ; [10 38],[2.21052632 6.78947368] ; [11.78947368 36.21052632],0
b1,1,0.148769,2.084828,[ 6 17] ; [51 70],[ 9.10416667 13.89583333] ; [47.89583333 73.10416667],0
p3,1,0.149414,2.078221,[10 13] ; [34 86],[ 7.07692308 15.92307692] ; [36.92307692 83.07692308],0
r1,1,0.153655,2.035581,[18  5] ; [76 45],[15.01388889  7.98611111] ; [78.98611111 42.01388889],0
v1,1,0.160736,1.967285,[ 5 17] ; [46 74],[ 7.90140845 14.09859155] ; [43.09859155 76.90140845],0
p12,1,0.185905,1.749779,[ 1 22] ; [  1 120],[ 0.31944444 22.68055556] ; [  1.68055556 119.31944444],0
s3,1,0.217373,1.52163,[ 7 15] ; [24 96],[ 4.8028169 17.1971831] ; [26.1971831 93.8028169],0
r2,1,0.229421,1.444444,[20  2] ; [97 24],[18.  4.] ; [99. 22.],0
a6,1,0.231412,1.43216,[10 13] ; [69 52],[12.61805556 10.38194444] ; [66.38194444 54.61805556],0
n6,1,0.244922,1.352037,[17  6] ; [74 47],[14.53472222  8.46527778] ; [76.46527778 44.53472222],0
d2,1,0.260199,1.267697,[10 13] ; [38 83],[ 7.66666667 15.33333333] ; [40.33333333 80.66666667],0
