Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.662586,[20 27] ; [141  25],[35.5258216 11.4741784] ; [125.4741784  40.5258216],1
p9,1,0.0,30.820638,[23 23] ; [146  21],[36.49765258  9.50234742] ; [132.50234742  34.49765258],1
v4,1,0.0,26.01663,[32 16] ; [156  10],[42.1682243  5.8317757] ; [145.8317757  20.1682243],1
r3,1,1e-06,24.489796,[32 16] ; [157  11],[42.  6.] ; [147.  21.],1
p7,1,1e-06,23.973324,[13 33] ; [114  53],[27.42723005 18.57276995] ; [99.57276995 67.42723005],1
p8,1,1.5e-05,18.796314,[10 38] ; [93 72],[23.21126761 24.78873239] ; [79.78873239 85.21126761],1
p11,1,3.9e-05,16.897173,[26 22] ; [139  29],[36.66666667 11.33333333] ; [128.33333333  39.66666667],1
d5,1,0.000208,13.755065,[25 23] ; [132  35],[35.05116279 12.94883721] ; [121.94883721  45.05116279],1
p4,1,0.000259,13.343027,[14 33] ; [100  67],[25.03738318 21.96261682] ; [88.96261682 78.03738318],1
r4,1,0.000287,13.154887,[29 19] ; [142  26],[38. 10.] ; [133.  35.],1
s3,1,0.001837,9.70602,[17 29] ; [104  62],[26.25471698 19.74528302] ; [94.74528302 71.25471698],0
s1,1,0.002502,9.139362,[ 6 40] ; [  4 163],[ 2.15962441 43.84037559] ; [  7.84037559 159.15962441],0
s7,1,0.00311,8.741724,[17 29] ; [99 62],[25.77777778 20.22222222] ; [90.22222222 70.77777778],0
s6,1,0.00317,8.70685,[22 26] ; [112  50],[30.62857143 17.37142857] ; [103.37142857  58.62857143],0
d4,1,0.004066,8.25415,[27 21] ; [129  38],[34.82790698 13.17209302] ; [121.17209302  45.82790698],0
n6,1,0.006065,7.530841,[34 14] ; [146  21],[40.18604651  7.81395349] ; [139.81395349  27.18604651],0
a5,1,0.009235,6.776796,[25 23] ; [121  47],[32.44444444 15.55555556] ; [113.55555556  54.44444444],0
p3,1,0.010897,6.482037,[16 32] ; [91 77],[23.77777778 24.22222222] ; [83.22222222 84.77777778],0
a3,1,0.019324,5.471916,[27 21] ; [124  44],[33.55555556 14.44444444] ; [117.44444444  50.55555556],0
v1,1,0.023718,5.1151,[17 30] ; [90 74],[23.83412322 23.16587678] ; [83.16587678 80.83412322],0
