Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.2e-05,18.048058,[122 173] ; [51 23],[138.30623306 156.69376694] ; [34.69376694 39.30623306],1
s6,1,2.5e-05,17.735991,[170 123] ; [61 11],[185.43287671 107.56712329] ; [45.56712329 26.43287671],1
s5,1,0.000248,13.428951,[ 76 215] ; [34 36],[ 88.67036011 202.32963989] ; [21.32963989 48.67036011],1
a8,1,0.00071,11.463962,[ 46 229] ; [ 1 71],[ 37.24783862 237.75216138] ; [ 9.75216138 62.24783862],1
s7,1,0.0018,9.743315,[113 170] ; [44 29],[124.80617978 158.19382022] ; [32.19382022 40.80617978],0
s3,1,0.001892,9.651398,[150 146] ; [53 22],[161.96226415 134.03773585] ; [41.03773585 33.96226415],0
p3,1,0.015902,5.813721,[120 176] ; [42 33],[129.25067385 166.74932615] ; [32.74932615 42.25067385],0
s8,1,0.059615,3.548066,[107 189] ; [36 39],[114.0916442 181.9083558] ; [28.9083558 46.0916442],0
n4,1,0.060043,3.536198,[218  78] ; [47 28],[211.42857143  84.57142857] ; [53.57142857 21.42857143],0
b3,1,0.069188,3.302178,[ 68 111] ; [10 33],[ 62.89189189 116.10810811] ; [15.10810811 27.89189189],0
b2,1,0.069188,3.302178,[ 68 111] ; [10 33],[ 62.89189189 116.10810811] ; [15.10810811 27.89189189],0
p4,1,0.104113,2.641383,[158 137] ; [48 27],[164.24324324 130.75675676] ; [41.75675676 33.24324324],0
p8,1,0.13255,2.262387,[137 159] ; [42 33],[142.81401617 153.18598383] ; [36.18598383 38.81401617],0
n2,1,0.164405,1.933237,[50 24] ; [19  4],[52.63917526 21.36082474] ; [16.36082474  6.63917526],0
p6,1,0.188955,1.725745,[ 94 200] ; [30 45],[ 98.79674797 195.20325203] ; [25.20325203 49.79674797],0
p10,1,0.206447,1.59617,[212  79] ; [60 15],[216.26229508  74.73770492] ; [55.73770492 19.26229508],0
d4,1,0.220025,1.504208,[232  63] ; [54 21],[228.02702703  66.97297297] ; [57.97297297 17.02702703],0
u3,1,0.239743,1.382105,[60 48] ; [19  9],[62.73529412 45.26470588] ; [16.26470588 11.73529412],0
p1,1,0.251256,1.316307,[ 23 271] ; [ 9 66],[ 25.49593496 268.50406504] ; [ 6.50406504 68.49593496],0
