Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,122.699372,[ 70 192] ; [325 144],[141.57318741 120.42681259] ; [253.42681259 215.57318741],1
p6,1,0.0,83.82069,[ 42 219] ; [237 233],[ 99.61559508 161.38440492] ; [179.38440492 290.61559508],1
p2,1,0.0,56.43421,[185  78] ; [433  40],[220.83423913  42.16576087] ; [397.16576087  75.83423913],1
p3,1,0.0,53.030214,[ 88 174] ; [292 182],[135.27173913 126.72826087] ; [244.72826087 229.27173913],1
p4,1,0.0,39.85158,[122 140] ; [332 141],[161.83401361 100.16598639] ; [292.16598639 180.83401361],1
r4,1,1e-06,24.369414,[227  36] ; [456  18],[243.72998643  19.27001357] ; [439.27001357  34.72998643],1
p10,1,6e-06,20.473365,[193  67] ; [411  59],[215.12328767  44.87671233] ; [388.87671233  81.12328767],1
s5,1,0.000189,13.94158,[ 65 184] ; [185 276],[ 87.67605634 161.32394366] ; [162.32394366 298.67605634],1
p11,1,0.000196,13.871739,[192  71] ; [400  74],[211.25644505  51.74355495] ; [380.74355495  93.25644505],1
s7,1,0.000359,12.735175,[104 148] ; [251 203],[126.71388102 125.28611898] ; [228.28611898 225.71388102],1
v1,1,0.000663,11.590986,[115 138] ; [273 192],[136.71866295 116.28133705] ; [251.28133705 213.71866295],1
p9,1,0.001172,10.533795,[206  51] ; [418  52],[220.58872077  36.41127923] ; [403.41127923  66.58872077],0
r3,1,0.001183,10.51729,[242  20] ; [461  12],[250.59319728  11.40680272] ; [452.40680272  20.59319728],0
s8,1,0.001586,9.975998,[ 98 163] ; [234 237],[118.37704918 142.62295082] ; [213.62295082 257.37704918],0
p5,1,0.003717,8.417214,[ 20 241] ; [ 71 401],[ 32.40245566 228.59754434] ; [ 58.59754434 413.40245566],0
v3,1,0.004179,8.204443,[ 84 167] ; [206 257],[101.94677871 149.05322129] ; [188.05322129 274.94677871],0
b5,1,0.004909,7.912753,[176  87] ; [267 207],[158.08548168 104.91451832] ; [284.91451832 189.08548168],0
r1,1,0.005239,7.795055,[197  66] ; [393  78],[211.40326975  51.59673025] ; [378.59673025  92.40326975],0
v2,1,0.005257,7.788717,[123 128] ; [276 185],[140.65870787 110.34129213] ; [258.34129213 202.65870787],0
a8,1,0.010296,6.582904,[ 22 216] ; [ 71 362],[ 32.98658718 205.01341282] ; [ 60.01341282 372.98658718],0
s3,1,0.010653,6.522276,[125 133] ; [274 196],[141.40384615 116.59615385] ; [257.59615385 212.40384615],0
a3,1,0.013063,6.160582,[172  90] ; [350 121],[186.58117326  75.41882674] ; [335.41882674 135.58117326],0
s2,1,0.017577,5.637841,[116 141] ; [257 216],[131.31643836 125.68356164] ; [241.68356164 231.31643836],0
r2,1,0.026318,4.935,[246  16] ; [457  13],[251.62021858  10.37978142] ; [451.37978142  18.62021858],0
n3,1,0.03041,4.685964,[51 28] ; [70 18],[57.23952096 21.76047904] ; [63.76047904 24.23952096],0
n4,1,0.040921,4.179267,[201  62] ; [391  82],[211.54347826  51.45652174] ; [380.45652174  92.54347826],0
b4,1,0.077667,3.113055,[163 100] ; [262 212],[151.66214383 111.33785617] ; [273.33785617 200.66214383],0
d5,1,0.086046,2.94683,[203  60] ; [389  83],[211.83129252  51.16870748] ; [380.16870748  91.83129252],0
n5,1,0.090859,2.859093,[199  63] ; [385  89],[207.89130435  54.10869565] ; [376.10869565  97.89130435],0
s6,1,0.091828,2.842033,[166  93] ; [325 138],[176.13434903  82.86565097] ; [314.86565097 148.13434903],0
s1,1,0.093047,2.820856,[ 12 248] ; [ 11 458],[  8.20301783 251.79698217] ; [ 14.79698217 454.20301783],0
a5,1,0.125689,2.344955,[185  78] ; [358 116],[193.77069199  69.22930801] ; [349.22930801 124.77069199],0
d4,1,0.149046,2.081992,[207  55] ; [394  79],[214.23401361  47.76598639] ; [386.76598639  86.23401361],0
d3,1,0.156059,2.012001,[173  90] ; [335 138],[181.52717391  81.47282609] ; [326.47282609 146.52717391],0
a1,1,0.170009,1.882864,[  9 254] ; [ 27 447],[ 12.84667571 250.15332429] ; [ 23.15332429 450.84667571],0
d1,1,0.296884,1.08814,[150 113] ; [289 185],[156.65807327 106.34192673] ; [282.34192673 191.65807327],0
u3,1,0.308047,1.039031,[53 38] ; [63 60],[49.3271028 41.6728972] ; [66.6728972 56.3271028],0
p1,1,0.330384,0.947392,[ 20 243] ; [ 46 426],[ 23.61632653 239.38367347] ; [ 42.38367347 429.61632653],0
a2,1,0.416824,0.659251,[ 59 204] ; [119 355],[ 63.51967436 199.48032564] ; [114.48032564 359.51967436],0
n1,1,0.422986,0.642004,[32 47] ; [30 57],[29.5060241 49.4939759] ; [32.4939759 54.5060241],0
b2,1,0.473023,0.514905,[56 96] ; [119 176],[59.50782998 92.49217002] ; [115.49217002 179.50782998],0
b3,1,0.473023,0.514905,[56 96] ; [119 176],[59.50782998 92.49217002] ; [115.49217002 179.50782998],0
u2,1,0.539097,0.377217,[49 42] ; [60 61],[46.78773585 44.21226415] ; [62.21226415 58.78773585],0
u1,1,0.658055,0.195895,[ 47 216] ; [ 91 383],[ 49.24559023 213.75440977] ; [ 88.75440977 385.24559023],0
d2,1,0.668828,0.182976,[131 129] ; [231 243],[128.22888283 131.77111717] ; [233.77111717 240.22888283],0
p12,1,0.68852,0.160692,[ 21 241] ; [ 42 431],[ 22.45714286 239.54285714] ; [ 40.54285714 432.45714286],0
u4,1,0.773923,0.082511,[  7 256] ; [ 11 463],[  6.42333786 256.57666214] ; [ 11.57666214 462.42333786],0
n2,1,0.827589,0.047435,[59 20] ; [67 21],[59.60479042 19.39520958] ; [66.39520958 21.60479042],0
b1,1,0.837823,0.041894,[ 94 169] ; [173 301],[ 95.27951153 167.72048847] ; [171.72048847 302.27951153],0
a4,1,0.928806,0.007983,[119 143] ; [216 256],[119.57765668 142.42234332] ; [215.42234332 256.57765668],0
a6,1,0.937938,0.006063,[177  86] ; [317 156],[176.52445652  86.47554348] ; [317.47554348 155.52445652],0
a7,1,0.96508,0.001917,[190  72] ; [343 129],[190.25340599  71.74659401] ; [342.74659401 129.25340599],0
s4,1,0.981813,0.00052,[ 45 214] ; [ 81 387],[ 44.88858322 214.11141678] ; [ 81.11141678 386.88858322],0
