Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002162,9.406872,[ 8 67] ; [20 43],[15.2173913 59.7826087] ; [12.7826087 50.2173913],0
a6,1,0.003298,8.634891,[62 18] ; [36 30],[53.69863014 26.30136986] ; [44.30136986 21.69863014],0
v2,1,0.005217,7.802535,[28 47] ; [38 24],[36.13138686 38.86861314] ; [29.86861314 32.13138686],0
b3,1,0.017257,5.67,[ 7 38] ; [14 22],[11.66666667 33.33333333] ; [ 9.33333333 26.66666667],0
b2,1,0.017257,5.67,[ 7 38] ; [14 22],[11.66666667 33.33333333] ; [ 9.33333333 26.66666667],0
p9,1,0.019799,5.429492,[49 31] ; [50 13],[55.38461538 24.61538462] ; [43.61538462 19.38461538],0
s8,1,0.022583,5.200303,[20 61] ; [28 38],[26.44897959 54.55102041] ; [21.55102041 44.44897959],0
s6,1,0.078302,3.099791,[38 43] ; [40 25],[43.2739726 37.7260274] ; [34.7260274 30.2739726],0
a7,1,0.078609,3.093434,[59 22] ; [39 27],[54. 27.] ; [44. 22.],0
a3,1,0.087952,2.911468,[48 33] ; [48 18],[52.89795918 28.10204082] ; [43.10204082 22.89795918],0
s7,1,0.097765,2.741627,[21 53] ; [26 36],[25.57352941 48.42647059] ; [21.42647059 40.57352941],0
s2,1,0.102045,2.673281,[29 52] ; [32 33],[33.84246575 47.15753425] ; [27.15753425 37.84246575],0
p1,1,0.102617,2.664386,[ 3 77] ; [ 7 59],[ 5.47945205 74.52054795] ; [ 4.52054795 61.47945205],0
p3,1,0.128998,2.304527,[26 55] ; [28 35],[30.375 50.625] ; [23.625 39.375],0
p5,1,0.140748,2.16976,[ 2 78] ; [ 5 59],[ 3.88888889 76.11111111] ; [ 3.11111111 60.88888889],0
p6,1,0.154281,2.029401,[16 64] ; [18 41],[19.56834532 60.43165468] ; [14.43165468 44.56834532],0
n1,1,0.163996,1.936988,[ 7 19] ; [11 13],[ 9.36 16.64] ; [ 8.64 15.36],0
v3,1,0.19747,1.660986,[18 56] ; [21 40],[21.37777778 52.62222222] ; [17.62222222 43.37777778],0
b1,1,0.198193,1.655641,[38 43] ; [38 28],[41.87755102 39.12244898] ; [34.12244898 31.87755102],0
d4,1,0.246033,1.345692,[59 21] ; [54 12],[61.91780822 18.08219178] ; [51.08219178 14.91780822],0
a1,1,0.273687,1.198176,[ 2 79] ; [ 4 62],[ 3.30612245 77.69387755] ; [ 2.69387755 63.30612245],0
p2,1,0.320444,0.987132,[56 25] ; [49 15],[58.65517241 22.34482759] ; [46.34482759 17.65517241],0
s4,1,0.326177,0.964016,[16 65] ; [ 9 57],[13.7755102 67.2244898] ; [11.2244898 54.7755102],0
u3,1,0.362498,0.829221,[23  9] ; [15  3],[24.32  7.68] ; [13.68  4.32],0
n5,1,0.369117,0.806635,[31 49] ; [30 35],[33.65517241 46.34482759] ; [27.34482759 37.65517241],0
p11,1,0.377731,0.778074,[47 34] ; [43 23],[49.59183673 31.40816327] ; [40.40816327 25.59183673],0
s1,1,0.397449,0.716031,[ 5 75] ; [ 2 61],[ 3.91608392 76.08391608] ; [ 3.08391608 59.91608392],0
d1,1,0.411496,0.674475,[35 46] ; [33 33],[37.46938776 43.53061224] ; [30.53061224 35.46938776],0
n3,1,0.419684,0.651201,[20  6] ; [16  8],[18.72  7.28] ; [17.28  6.72],0
d3,1,0.431642,0.618401,[54 25] ; [41 25],[51.75862069 27.24137931] ; [43.24137931 22.75862069],0
u2,1,0.450282,0.569941,[24  9] ; [14  3],[25.08  7.92] ; [12.92  4.08],0
p10,1,0.453897,0.560903,[48 32] ; [41 21],[50.14084507 29.85915493] ; [38.85915493 23.14084507],0
a5,1,0.464345,0.535402,[48 33] ; [43 23],[50.14285714 30.85714286] ; [40.85714286 25.14285714],0
r1,1,0.623072,0.241574,[59 21] ; [51 15],[60.2739726 19.7260274] ; [49.7260274 16.2739726],0
r2,1,0.663824,0.188912,[73  8] ; [58  8],[72.18367347  8.81632653] ; [58.81632653  7.18367347],0
a4,1,0.677535,0.172914,[28 53] ; [25 41],[29.20408163 51.79591837] ; [23.79591837 42.20408163],0
r4,1,0.683131,0.166622,[66 15] ; [52 14],[65.02040816 15.97959184] ; [52.97959184 13.02040816],0
r3,1,0.709964,0.138313,[72  9] ; [59  6],[72.67808219  8.32191781] ; [58.32191781  6.67808219],0
b5,1,0.723996,0.124696,[48 33] ; [41 25],[49.04081633 31.95918367] ; [39.95918367 26.04081633],0
d5,1,0.748859,0.102492,[60 20] ; [51 15],[60.82191781 19.17808219] ; [50.17808219 15.82191781],0
s3,1,0.764128,0.090039,[41 40] ; [34 30],[41.89655172 39.10344828] ; [33.10344828 30.89655172],0
n2,1,0.772238,0.083781,[20  8] ; [18  6],[20.46153846  7.53846154] ; [17.53846154  6.46153846],0
