Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.713073,[75 28] ; [12 41],[57.44230769 45.55769231] ; [29.55769231 23.44230769],1
v3,1,0.002802,8.932023,[39 61] ; [ 8 44],[30.92105263 69.07894737] ; [16.07894737 35.92105263],0
n6,1,0.008361,6.954416,[72 30] ; [26 27],[64.49032258 37.50967742] ; [33.50967742 19.49032258],0
r2,1,0.014438,5.983841,[92 10] ; [40 13],[86.86451613 15.13548387] ; [45.13548387  7.86451613],0
s7,1,0.040211,4.208969,[30 66] ; [ 8 43],[24.81632653 71.18367347] ; [13.18367347 37.81632653],0
p3,1,0.047416,3.930571,[33 69] ; [ 9 43],[27.81818182 74.18181818] ; [14.18181818 37.81818182],0
p2,1,0.061847,3.487157,[59 44] ; [22 31],[53.48076923 49.51923077] ; [27.51923077 25.48076923],0
a5,1,0.091821,2.842153,[65 38] ; [26 27],[60.08333333 42.91666667] ; [30.91666667 22.08333333],0
r1,1,0.096673,2.759598,[79 24] ; [34 19],[74.60897436 28.39102564] ; [38.39102564 14.60897436],0
a1,1,0.098,2.737801,[ 9 94] ; [ 1 52],[ 6.6025641 96.3974359] ; [ 3.3974359 49.6025641],0
r4,1,0.105072,2.626817,[77 26] ; [33 20],[72.62820513 30.37179487] ; [37.37179487 15.62820513],0
p10,1,0.108636,2.573956,[29 72] ; [ 9 44],[24.92207792 76.07792208] ; [13.07792208 39.92207792],0
d3,1,0.120834,2.406481,[62 41] ; [25 28],[57.44230769 45.55769231] ; [29.55769231 23.44230769],0
n1,1,0.123201,2.376152,[14 17] ; [ 6 18],[11.27272727 19.72727273] ; [ 8.72727273 15.27272727],0
p11,1,0.128155,2.31471,[56 47] ; [22 31],[51.5 51.5] ; [26.5 26.5],0
p1,1,0.135265,2.231014,[11 91] ; [ 2 51],[ 8.55483871 93.44516129] ; [ 4.44516129 48.55483871],0
s8,1,0.148181,2.090879,[24 79] ; [ 7 45],[20.6 82.4] ; [10.4 41.6],0
v1,1,0.152723,2.044836,[39 64] ; [14 39],[34.99358974 68.00641026] ; [18.00641026 34.99358974],0
a6,1,0.167978,1.900895,[68 35] ; [29 24],[64.04487179 38.95512821] ; [32.95512821 20.04487179],0
s3,1,0.181154,1.788135,[44 58] ; [17 36],[40.14193548 61.85806452] ; [20.85806452 32.14193548],0
a7,1,0.182138,1.780089,[67 35] ; [29 24],[63.17419355 38.82580645] ; [32.82580645 20.17419355],0
b1,1,0.18396,1.765335,[62 41] ; [26 27],[58.1025641 44.8974359] ; [29.8974359 23.1025641],0
b3,1,0.191288,1.707667,[25 43] ; [ 7 23],[22.20408163 45.79591837] ; [ 9.79591837 20.20408163],0
b2,1,0.191288,1.707667,[25 43] ; [ 7 23],[22.20408163 45.79591837] ; [ 9.79591837 20.20408163],0
u3,1,0.192662,1.697143,[18 27] ; [12  9],[20.45454545 24.54545455] ; [ 9.54545455 11.45454545],0
s1,1,0.236664,1.400357,[ 6 95] ; [ 6 47],[ 7.87012987 93.12987013] ; [ 4.12987013 48.87012987],0
u2,1,0.250005,1.323275,[18 25] ; [12  9],[20.15625 22.84375] ; [ 9.84375 11.15625],0
u1,1,0.263015,1.252817,[14 89] ; [ 4 49],[11.88461538 91.11538462] ; [ 6.11538462 46.88461538],0
a8,1,0.287812,1.129828,[11 85] ; [ 3 47],[ 9.20547945 86.79452055] ; [ 4.79452055 45.20547945],0
b4,1,0.302946,1.061181,[67 36] ; [30 23],[64.04487179 38.95512821] ; [32.95512821 20.04487179],0
s6,1,0.327703,0.957952,[42 61] ; [17 35],[39.20645161 63.79354839] ; [19.79354839 32.20645161],0
d2,1,0.328495,0.954823,[45 56] ; [28 25],[47.87662338 53.12337662] ; [25.12337662 27.87662338],0
n2,1,0.338509,0.916071,[22 11] ; [13 11],[20.26315789 12.73684211] ; [14.73684211  9.26315789],0
a2,1,0.405636,0.691555,[19 84] ; [ 7 46],[17.16666667 85.83333333] ; [ 8.83333333 44.16666667],0
v4,1,0.49621,0.463032,[84 19] ; [40 12],[82.4 20.6] ; [41.6 10.4],0
n3,1,0.567826,0.326333,[17 14] ; [15  9],[18.03636364 12.96363636] ; [13.96363636 10.03636364],0
d5,1,0.622292,0.242659,[72 31] ; [35 18],[70.6474359 32.3525641] ; [36.3525641 16.6474359],0
a3,1,0.674023,0.176932,[58 44] ; [32 21],[59.22580645 42.77419355] ; [30.77419355 22.22580645],0
s2,1,0.681038,0.16896,[31 72] ; [14 38],[29.90322581 73.09677419] ; [15.09677419 36.90322581],0
b5,1,0.68466,0.164928,[56 47] ; [27 26],[54.80128205 48.19871795] ; [28.19871795 24.80128205],0
s5,1,0.723006,0.125631,[18 84] ; [ 8 44],[17.22077922 84.77922078] ; [ 8.77922078 43.22077922],0
a4,1,0.742383,0.108043,[37 64] ; [18 35],[36.07142857 64.92857143] ; [18.92857143 34.07142857],0
v2,1,0.766914,0.087861,[43 58] ; [23 28],[43.85526316 57.14473684] ; [22.14473684 28.85526316],0
p7,1,0.797688,0.065711,[45 55] ; [25 28],[45.75163399 54.24836601] ; [24.24836601 28.75163399],0
p8,1,0.832563,0.044696,[30 73] ; [16 36],[30.56774194 72.43225806] ; [15.43225806 36.56774194],0
d4,1,0.843584,0.038932,[73 29] ; [38 14],[73.51948052 28.48051948] ; [37.48051948 14.51948052],0
d1,1,0.849451,0.036031,[45 58] ; [24 29],[45.55769231 57.44230769] ; [23.44230769 29.55769231],0
r3,1,0.85134,0.035122,[84 18] ; [43 10],[83.57419355 18.42580645] ; [43.42580645  9.57419355],0
p6,1,0.861143,0.030597,[19 82] ; [ 9 42],[18.60526316 82.39473684] ; [ 9.39473684 41.60526316],0
p4,1,0.923392,0.009247,[37 64] ; [19 34],[36.72727273 64.27272727] ; [19.27272727 33.72727273],0
