Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.380257,[21 30] ; [192  44],[37.85017422 13.14982578] ; [175.14982578  60.85017422],1
n5,1,2.4e-05,17.850803,[33 20] ; [209  32],[43.62585034  9.37414966] ; [198.37414966  42.62585034],1
p9,1,3.3e-05,17.261527,[28 23] ; [194  43],[39.3125 11.6875] ; [182.6875  54.3125],1
s6,1,9e-05,15.337988,[21 32] ; [160  74],[33.42508711 19.57491289] ; [147.57491289  86.42508711],1
p11,1,0.000279,13.207278,[30 23] ; [194  48],[40.2440678 12.7559322] ; [183.7559322  58.2440678],1
s8,1,0.00032,12.951261,[ 7 46] ; [ 94 146],[18.26962457 34.73037543] ; [ 82.73037543 157.26962457],1
r3,1,0.00057,11.872798,[41 12] ; [224  17],[47.77210884  5.22789116] ; [217.22789116  23.77210884],1
r4,1,0.000578,11.845082,[36 17] ; [211  31],[44.37627119  8.62372881] ; [202.62372881  39.37627119],1
p4,1,0.00118,10.520939,[16 37] ; [131 108],[26.68150685 26.31849315] ; [120.31849315 118.68150685],0
v4,1,0.001324,10.308775,[40 11] ; [225  17],[46.12627986  4.87372014] ; [218.87372014  23.12627986],0
p6,1,0.003972,8.296348,[ 8 44] ; [ 85 151],[16.79166667 35.20833333] ; [ 76.20833333 159.79166667],0
p7,1,0.004501,8.069862,[21 31] ; [146  90],[30.15277778 21.84722222] ; [136.84722222  99.15277778],0
p8,1,0.004745,7.974208,[15 37] ; [119 117],[24.19444444 27.80555556] ; [109.80555556 126.19444444],0
s2,1,0.005864,7.591772,[13 40] ; [107 130],[21.93103448 31.06896552] ; [ 98.06896552 138.93103448],0
p2,1,0.009668,6.69513,[35 18] ; [196  43],[41.92808219 11.07191781] ; [189.07191781  49.92808219],0
p3,1,0.010357,6.57246,[16 37] ; [119 121],[24.41979522 28.58020478] ; [110.58020478 129.41979522],0
p5,1,0.013446,6.109402,[ 1 51] ; [ 34 205],[ 6.25429553 45.74570447] ; [ 28.74570447 210.25429553],0
r2,1,0.026129,4.947452,[42 10] ; [219  21],[46.47945205  5.52054795] ; [214.52054795  25.47945205],0
s7,1,0.047328,3.933684,[15 33] ; [106 120],[21.19708029 26.80291971] ; [ 99.80291971 126.19708029],0
a1,1,0.048981,3.875997,[ 5 48] ; [  8 234],[ 2.33559322 50.66440678] ; [ 10.66440678 231.33559322],0
v1,1,0.054201,3.7065,[19 32] ; [123 113],[25.23344948 25.76655052] ; [116.76655052 119.23344948],0
