Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,64.241029,[ 1 67] ; [99 71],[28.57142857 39.42857143] ; [71.42857143 98.57142857],1
d3,1,0.0,47.231714,[14 52] ; [120  50],[37.47457627 28.52542373] ; [96.52542373 73.47457627],1
d5,1,7e-06,20.138959,[32 35] ; [132  38],[46.3628692 20.6371308] ; [117.6371308  52.3628692],1
a7,1,0.000316,12.970683,[27 40] ; [112  58],[39.29535865 27.70464135] ; [99.70464135 70.29535865],1
p9,1,0.001393,10.215115,[33 33] ; [121  47],[43.43589744 22.56410256] ; [110.56410256  57.43589744],0
u2,1,0.0031,8.747917,[10 21] ; [33 17],[16.45679012 14.54320988] ; [26.54320988 23.45679012],0
a5,1,0.005559,7.688009,[32 36] ; [113  57],[41.42857143 26.57142857] ; [103.57142857  66.42857143],0
r1,1,0.009152,6.793005,[34 33] ; [117  53],[42.68776371 24.31223629] ; [108.31223629  61.68776371],0
r3,1,0.010416,6.562301,[48 19] ; [146  24],[54.84388186 12.15611814] ; [139.15611814  30.84388186],0
p10,1,0.01049,6.549792,[30 35] ; [109  60],[38.61111111 26.38888889] ; [100.38888889  68.61111111],0
a6,1,0.014219,6.010751,[34 34] ; [114  56],[42.28571429 25.71428571] ; [105.71428571  64.28571429],0
a4,1,0.01424,6.008167,[20 47] ; [80 89],[28.38983051 38.61016949] ; [71.61016949 97.38983051],0
a2,1,0.016351,5.764715,[ 7 61] ; [ 41 129],[13.71428571 54.28571429] ; [ 34.28571429 135.71428571],0
s5,1,0.01804,5.592268,[10 57] ; [ 49 115],[17.11255411 49.88744589] ; [ 41.88744589 122.11255411],0
d2,1,0.026071,4.951324,[22 46] ; [81 87],[29.6779661 38.3220339] ; [73.3220339 94.6779661],0
a3,1,0.026231,4.940749,[37 30] ; [119  50],[44.28813559 22.71186441] ; [111.71186441  57.28813559],0
a8,1,0.042841,4.101656,[11 52] ; [ 13 147],[ 6.78026906 56.21973094] ; [ 17.21973094 142.78026906],0
r4,1,0.052933,3.746049,[45 23] ; [133  37],[50.85714286 17.14285714] ; [127.14285714  42.85714286],0
s1,1,0.05991,3.539871,[ 7 59] ; [  7 162],[ 3.93191489 62.06808511] ; [ 10.06808511 158.93191489],0
u3,1,0.078067,3.1047,[13 18] ; [31 19],[16.83950617 14.16049383] ; [27.16049383 22.83950617],0
b4,1,0.12272,2.382262,[35 33] ; [106  64],[40.28571429 27.71428571] ; [100.71428571  69.28571429],0
p11,1,0.154705,2.025234,[36 32] ; [107  63],[40.85714286 27.14285714] ; [102.14285714  67.85714286],0
n5,1,0.155131,2.021058,[50 18] ; [108  61],[45.33333333 22.66666667] ; [112.66666667  56.33333333],0
a1,1,0.222605,1.4875,[ 6 62] ; [  8 162],[ 4. 64.] ; [ 10. 160.],0
b3,1,0.225988,1.465938,[15 31] ; [44 58],[18.33783784 27.66216216] ; [40.66216216 61.33783784],0
b2,1,0.225988,1.465938,[15 31] ; [44 58],[18.33783784 27.66216216] ; [40.66216216 61.33783784],0
s2,1,0.243793,1.358526,[23 45] ; [71 98],[26.97046414 41.02953586] ; [ 67.02953586 101.97046414],0
r2,1,0.250377,1.321199,[56 12] ; [147  20],[58.74042553  9.25957447] ; [144.25957447  22.74042553],0
v4,1,0.256602,1.286999,[54 13] ; [147  23],[56.82278481 10.17721519] ; [144.17721519  25.82278481],0
s7,1,0.274819,1.192536,[19 46] ; [ 59 101],[22.53333333 42.46666667] ; [ 55.46666667 104.53333333],0
s4,1,0.285107,1.142584,[15 53] ; [ 27 140],[12.15319149 55.84680851] ; [ 29.84680851 137.15319149],0
p2,1,0.293507,1.103465,[40 28] ; [111  57],[43.50847458 24.49152542] ; [107.49152542  60.50847458],0
p1,1,0.319754,0.989953,[ 7 61] ; [ 11 158],[ 5.16455696 62.83544304] ; [ 12.83544304 156.16455696],0
v1,1,0.347822,0.881386,[24 43] ; [ 49 117],[20.99141631 46.00858369] ; [ 52.00858369 113.99141631],0
p3,1,0.376522,0.782026,[17 51] ; [ 52 117],[19.79746835 48.20253165] ; [ 49.20253165 119.79746835],0
s6,1,0.388479,0.743697,[31 37] ; [87 81],[34. 34.] ; [84. 84.],0
b5,1,0.402524,0.700773,[38 30] ; [105  65],[40.85714286 27.14285714] ; [102.14285714  67.85714286],0
s3,1,0.411961,0.673133,[31 37] ; [87 82],[33.85654008 34.14345992] ; [84.14345992 84.85654008],0
v3,1,0.55536,0.347801,[14 53] ; [ 29 136],[12.41810345 54.58189655] ; [ 30.58189655 134.41810345],0
b1,1,0.592484,0.286481,[29 39] ; [79 91],[30.85714286 37.14285714] ; [77.14285714 92.85714286],0
n6,1,0.636297,0.223618,[47 21] ; [122  47],[48.48945148 19.51054852] ; [120.51054852  48.48945148],0
p6,1,0.663818,0.188919,[10 57] ; [ 29 139],[11.11914894 55.88085106] ; [ 27.88085106 140.11914894],0
n4,1,0.813025,0.055944,[46 21] ; [114  56],[45.23206751 21.76793249] ; [114.76793249  55.23206751],0
n1,1,0.813142,0.055873,[10 18] ; [23 37],[10.5 17.5] ; [22.5 37.5],0
p12,1,0.814316,0.05516,[ 2 66] ; [  6 163],[ 2.29535865 65.70464135] ; [  5.70464135 163.29535865],0
n2,1,0.832414,0.044777,[19  9] ; [40 21],[18.56179775  9.43820225] ; [40.43820225 20.56179775],0
s8,1,0.836727,0.04247,[19 49] ; [ 45 124],[18.3628692 49.6371308] ; [ 45.6371308 123.3628692],0
u4,1,0.854221,0.033759,[ 1 67] ; [  2 168],[ 0.85714286 67.14285714] ; [  2.14285714 167.85714286],0
n3,1,0.855615,0.033109,[17  9] ; [38 22],[16.62790698  9.37209302] ; [38.37209302 21.62790698],0
p5,1,0.893621,0.017882,[ 3 65] ; [  8 158],[ 3.1965812 64.8034188] ; [  7.8034188 158.1965812],0
p4,1,0.948122,0.004233,[26 42] ; [ 65 103],[26.22033898 41.77966102] ; [ 64.77966102 103.22033898],0
p7,1,0.954816,0.00321,[23 44] ; [ 56 109],[22.81465517 44.18534483] ; [ 56.18534483 108.81465517],0
