Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.183192,[491  71] ; [90 68],[453.50277778 108.49722222] ; [127.49722222  30.50277778],1
p9,1,0.0,56.233532,[502  58] ; [102  55],[471.74337517  88.25662483] ; [132.25662483  24.74337517],1
p2,1,0.0,35.252227,[489  72] ; [108  53],[463.87396122  97.12603878] ; [133.12603878  27.87396122],1
n6,1,0.0,28.373131,[493  69] ; [113  48],[471.05394191  90.94605809] ; [134.94605809  26.05394191],1
p8,1,0.0,28.021231,[319 236] ; [ 54 106],[289.53146853 265.46853147] ; [83.46853147 76.53146853],1
r3,1,0.0,27.030762,[555  10] ; [144  17],[543.98760331  21.01239669] ; [155.01239669   5.98760331],1
p7,1,1e-06,24.885045,[370 177] ; [73 86],[343.23087819 203.76912181] ; [99.76912181 59.23087819],1
n4,1,3e-06,21.68897,[455 110] ; [102  60],[432.88170564 132.11829436] ; [124.11829436  37.88170564],1
n5,1,3e-06,21.538382,[435 126] ; [96 66],[412.02074689 148.97925311] ; [118.97925311  43.02074689],1
p4,1,6e-06,20.387016,[357 204] ; [70 90],[332.24271845 228.75728155] ; [94.75728155 65.24271845],1
r4,1,7e-06,20.334093,[539  28] ; [138  25],[525.83424658  41.16575342] ; [151.16575342  11.83424658],1
b1,1,0.001205,10.483303,[199 368] ; [80 83],[216.70273973 350.29726027] ; [ 62.29726027 100.70273973],0
v4,1,0.003095,8.75038,[549  16] ; [150  13],[542.49313187  22.50686813] ; [156.50686813   6.49313187],0
s1,1,0.008402,6.945812,[ 12 546] ; [ 10 151],[ 17.07371349 540.92628651] ; [  4.92628651 156.07371349],0
v1,1,0.00931,6.762282,[316 233] ; [74 87],[301.56338028 247.43661972] ; [88.43661972 72.56338028],0
s8,1,0.013765,6.06809,[268 295] ; [ 59 102],[254.28314917 308.71685083] ; [72.71685083 88.28314917],0
p12,1,0.016075,5.7946,[ 49 509] ; [  5 156],[ 41.90820584 516.09179416] ; [ 12.09179416 148.90820584],0
d2,1,0.032068,4.594858,[295 270] ; [100  62],[306.98074278 258.01925722] ; [88.01925722 73.98074278],0
p3,1,0.03284,4.554079,[296 269] ; [69 92],[284.05647383 280.94352617] ; [80.94352617 80.05647383],0
a5,1,0.034742,4.457827,[445 122] ; [115  48],[434.95890411 132.04109589] ; [125.04109589  37.95890411],0
s4,1,0.037101,4.345783,[ 85 472] ; [ 36 126],[ 93.73713491 463.26286509] ; [ 27.26286509 134.73713491],0
a8,1,0.040542,4.195038,[ 76 443] ; [ 12 135],[ 68.57657658 450.42342342] ; [ 19.42342342 127.57657658],0
b5,1,0.048011,3.909583,[334 233] ; [110  53],[344.86027397 222.13972603] ; [99.13972603 63.86027397],0
a6,1,0.068806,3.311288,[400 166] ; [103  60],[390.53223594 175.46776406] ; [112.46776406  50.53223594],0
b3,1,0.072223,3.231755,[153 206] ; [25 54],[145.89497717 213.10502283] ; [32.10502283 46.89497717],0
b2,1,0.072223,3.231755,[153 206] ; [25 54],[145.89497717 213.10502283] ; [32.10502283 46.89497717],0
v2,1,0.077638,3.113669,[327 217] ; [82 75],[317.39800285 226.60199715] ; [91.60199715 65.39800285],0
p6,1,0.090394,2.867337,[215 339] ; [ 50 109],[205.90462833 348.09537167] ; [59.09537167 99.90462833],0
u2,1,0.106597,2.603954,[86 49] ; [22 22],[81.45251397 53.54748603] ; [26.54748603 17.45251397],0
n1,1,0.11114,2.537939,[36 67] ; [29 32],[40.82317073 62.17682927] ; [24.17682927 36.82317073],0
u3,1,0.146017,2.113373,[89 47] ; [24 21],[84.90607735 51.09392265] ; [28.09392265 16.90607735],0
v3,1,0.152391,2.048149,[227 315] ; [ 55 100],[219.28837877 322.71162123] ; [62.71162123 92.28837877],0
p5,1,0.166079,1.917984,[ 67 493] ; [ 13 148],[ 62.13592233 497.86407767] ; [ 17.86407767 143.13592233],0
s3,1,0.188574,1.728725,[328 229] ; [86 76],[320.72044506 236.27955494] ; [93.27955494 68.72044506],0
s7,1,0.237467,1.39557,[280 268] ; [68 81],[273.60688666 274.39311334] ; [74.39311334 74.60688666],0
a3,1,0.2877,1.130351,[431 135] ; [116  45],[425.86244842 140.13755158] ; [121.13755158  39.86244842],0
a4,1,0.383473,0.759538,[275 291] ; [85 77],[279.89010989 286.10989011] ; [80.10989011 81.89010989],0
