Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.9e-05,18.321568,[42 25] ; [34 79],[28.28888889 38.71111111] ; [47.71111111 65.28888889],1
a4,1,0.279058,1.17167,[32 37] ; [44 71],[28.5 40.5] ; [47.5 67.5],0
n4,1,0.280172,1.166257,[47 21] ; [71 45],[43.60869565 24.39130435] ; [74.39130435 41.60869565],0
u4,1,0.295354,1.095053,[ 3 67] ; [  2 114],[ 1.88172043 68.11827957] ; [  3.11827957 112.88172043],0
b2,1,0.328817,0.95355,[18 29] ; [22 52],[15.53719008 31.46280992] ; [24.46280992 49.53719008],0
b3,1,0.328817,0.95355,[18 29] ; [22 52],[15.53719008 31.46280992] ; [24.46280992 49.53719008],0
p6,1,0.341041,0.906515,[18 50] ; [23 90],[15.40331492 52.59668508] ; [25.59668508 87.40331492],0
s1,1,0.34751,0.882527,[ 3 66] ; [  9 105],[ 4.52459016 64.47540984] ; [  7.47540984 106.52459016],0
p9,1,0.404846,0.693885,[27 42] ; [37 75],[24.39779006 44.60220994] ; [39.60220994 72.39779006],0
d2,1,0.407194,0.686978,[36 34] ; [51 62],[33.27868852 36.72131148] ; [53.72131148 59.27868852],0
b4,1,0.423038,0.641862,[44 26] ; [66 50],[41.39784946 28.60215054] ; [68.60215054 47.39784946],0
n5,1,0.428063,0.628074,[34 34] ; [65 51],[36.58695652 31.41304348] ; [62.41304348 53.58695652],0
u2,1,0.444529,0.584563,[11 10] ; [23 31],[ 9.52 11.48] ; [24.48 29.52],0
a6,1,0.462725,0.539296,[44 26] ; [66 49],[41.62162162 28.37837838] ; [68.37837838 46.62162162],0
p12,1,0.595337,0.282086,[ 2 67] ; [  2 114],[ 1.49189189 67.50810811] ; [  2.50810811 113.49189189],0
p4,1,0.603059,0.270407,[27 43] ; [40 75],[25.35135135 44.64864865] ; [41.64864865 73.35135135],0
d1,1,0.619797,0.246153,[34 36] ; [52 64],[32.3655914 37.6344086] ; [53.6344086 62.3655914],0
p8,1,0.629464,0.232788,[23 47] ; [33 79],[21.53846154 48.46153846] ; [34.46153846 77.53846154],0
n1,1,0.749394,0.102041,[ 9 12] ; [19 30],[ 8.4 12.6] ; [19.6 29.4],0
n6,1,0.840069,0.040725,[43 25] ; [71 44],[42.36065574 25.63934426] ; [71.63934426 43.36065574],0
p7,1,0.842148,0.03966,[30 38] ; [49 66],[29.35519126 38.64480874] ; [49.64480874 65.35519126],0
p5,1,0.884748,0.021012,[ 4 66] ; [  6 109],[ 3.78378378 66.21621622] ; [  6.21621622 108.78378378],0
b1,1,0.909297,0.012979,[35 35] ; [57 59],[34.62365591 35.37634409] ; [57.37634409 58.62365591],0
d5,1,0.915984,0.011129,[48 22] ; [78 37],[47.67567568 22.32432432] ; [78.32432432 36.67567568],0
p1,1,0.974308,0.001037,[ 5 65] ; [  8 106],[ 4.94565217 65.05434783] ; [  8.05434783 105.94565217],0
