Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.021368,5.296517,[14  2] ; [4 5],[11.52  4.48] ; [6.48 2.52],0
v2,1,0.041227,4.166667,[12  4] ; [3 6],[9.6 6.4] ; [5.4 3.6],0
r4,1,0.051842,3.780864,[8 8] ; [1 8],[ 5.76 10.24] ; [3.24 5.76],0
r1,1,0.053005,3.743768,[10  6] ; [2 7],[7.68 8.32] ; [4.32 4.68],0
s2,1,0.125786,2.34375,[7 9] ; [1 7],[ 5.33333333 10.66666667] ; [2.66666667 5.33333333],0
p10,1,0.143235,2.142857,[11  5] ; [3 5],[9.33333333 6.66666667] ; [4.66666667 3.33333333],0
a5,1,0.2113,1.5625,[14  2] ; [6 3],[12.8  3.2] ; [7.2 1.8],0
p9,1,0.220671,1.5,[12  4] ; [4 4],[10.66666667  5.33333333] ; [5.33333333 2.66666667],0
a4,1,0.233762,1.417824,[ 5 11] ; [5 4],[6.4 9.6] ; [3.6 5.4],0
p3,1,0.233762,1.417824,[11  5] ; [4 5],[9.6 6.4] ; [5.4 3.6],0
a2,1,0.238149,1.391519,[ 1 15] ; [2 7],[ 1.92 14.08] ; [1.08 7.92],0
b1,1,0.270948,1.211939,[7 9] ; [6 3],[8.32 7.68] ; [4.68 4.32],0
a6,1,0.270948,1.211939,[7 9] ; [6 3],[8.32 7.68] ; [4.68 4.32],0
p7,1,0.281753,1.158613,[9 7] ; [7 2],[10.24  5.76] ; [5.76 3.24],0
p11,1,0.420345,0.649351,[8 8] ; [6 3],[8.96 7.04] ; [5.04 3.96],0
d3,1,0.431847,0.617851,[10  6] ; [7 2],[10.88  5.12] ; [6.12 2.88],0
n5,1,0.431847,0.617851,[10  6] ; [7 2],[10.88  5.12] ; [6.12 2.88],0
u3,1,0.490153,0.47619,[1 6] ; [1 2],[1.4 5.6] ; [0.6 2.4],0
d5,1,0.509432,0.435233,[11  5] ; [5 4],[10.24  5.76] ; [5.76 3.24],0
s7,1,0.518647,0.416583,[ 4 11] ; [1 6],[ 3.40909091 11.59090909] ; [1.59090909 5.40909091],0
p2,1,0.525358,0.403361,[12  4] ; [5 3],[11.33333333  4.66666667] ; [5.66666667 2.33333333],0
s3,1,0.562343,0.335664,[8 8] ; [3 5],[7.33333333 8.66666667] ; [3.66666667 4.33333333],0
p8,1,0.562343,0.335664,[8 8] ; [3 5],[7.33333333 8.66666667] ; [3.66666667 4.33333333],0
r2,1,0.570632,0.321626,[9 7] ; [4 5],[8.32 7.68] ; [4.68 4.32],0
a3,1,0.609834,0.260417,[9 7] ; [6 3],[9.6 6.4] ; [5.4 3.6],0
d1,1,0.609834,0.260417,[7 9] ; [3 6],[6.4 9.6] ; [3.6 5.4],0
v1,1,0.609834,0.260417,[7 9] ; [3 6],[6.4 9.6] ; [3.6 5.4],0
d4,1,0.656005,0.198413,[12  4] ; [6 3],[11.52  4.48] ; [6.48 2.52],0
n2,1,0.659243,0.194444,[2 1] ; [2 2],[1.71428571 1.28571429] ; [2.28571429 1.71428571],0
n1,1,0.659243,0.194444,[1 2] ; [2 2],[1.28571429 1.71428571] ; [1.71428571 2.28571429],0
p5,1,0.722283,0.126316,[ 3 13] ; [2 6],[ 3.33333333 12.66666667] ; [1.66666667 6.33333333],0
n6,1,0.759463,0.09375,[11  5] ; [5 3],[10.66666667  5.33333333] ; [5.33333333 2.66666667],0
v3,1,0.807671,0.059259,[ 4 11] ; [2 7],[ 3.75 11.25] ; [2.25 6.75],0
n3,1,0.80915,0.058333,[2 1] ; [3 1],[2.14285714 0.85714286] ; [2.85714286 1.14285714],0
s4,1,0.834969,0.043403,[ 3 13] ; [2 7],[ 3.2 12.8] ; [1.8 7.2],0
n4,1,0.834969,0.043403,[10  6] ; [6 3],[10.24  5.76] ; [5.76 3.24],0
b4,1,0.834969,0.043403,[10  6] ; [6 3],[10.24  5.76] ; [5.76 3.24],0
b5,1,0.834969,0.043403,[10  6] ; [6 3],[10.24  5.76] ; [5.76 3.24],0
s8,1,0.875956,0.024366,[ 4 12] ; [2 7],[ 3.84 12.16] ; [2.16 6.84],0
a7,1,0.973215,0.001127,[7 9] ; [4 5],[7.04 8.96] ; [3.96 5.04],0
d2,1,0.973215,0.001127,[9 7] ; [5 4],[8.96 7.04] ; [5.04 3.96],0
