Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,65.080056,[24 82] ; [179  81],[58.79234973 47.20765027] ; [144.20765027 115.79234973],1
s3,1,0.0,60.666209,[30 75] ; [189  71],[63. 42.] ; [156. 104.],1
s7,1,0.0,44.639017,[32 68] ; [175  72],[59.65417867 40.34582133] ; [147.34582133  99.65417867],1
s8,1,0.0,30.747445,[32 74] ; [162  99],[56.03269755 49.96730245] ; [137.96730245 123.03269755],1
s5,1,4e-06,21.449811,[21 82] ; [118 134],[40.32957746 62.67042254] ; [ 98.67042254 153.32957746],1
p9,1,6e-05,16.098065,[84 22] ; [244  17],[94.73569482 11.26430518] ; [233.26430518  27.73569482],1
p4,1,0.000482,12.182808,[75 31] ; [226  36],[86.70108696 19.29891304] ; [214.29891304  47.70108696],1
n6,1,0.000982,10.860651,[87 18] ; [246  16],[95.27247956  9.72752044] ; [237.72752044  24.27247956],1
p5,1,0.001709,9.838154,[ 9 96] ; [ 59 201],[19.56164384 85.43835616] ; [ 48.43835616 211.56164384],0
n5,1,0.002436,9.187847,[84 22] ; [237  24],[92.71389646 13.28610354] ; [228.28610354  32.71389646],0
s4,1,0.008768,6.86952,[ 9 97] ; [ 51 208],[17.42465753 88.57534247] ; [ 42.57534247 216.42465753],0
p12,1,0.009591,6.709234,[  5 101] ; [ 37 223],[12.16393443 93.83606557] ; [ 29.83606557 230.16393443],0
r4,1,0.0133,6.128823,[93 13] ; [249  13],[98.51086957  7.48913043] ; [243.48913043  18.51086957],0
r3,1,0.013519,6.099923,[97  9] ; [254   7],[101.37874659   4.62125341] ; [249.62125341  11.37874659],0
d5,1,0.016083,5.793765,[83 23] ; [230  31],[90.40326975 15.59673025] ; [222.59673025  38.40326975],0
d2,1,0.017758,5.619829,[47 58] ; [153 109],[57.22070845 47.77929155] ; [142.77929155 119.22070845],0
a3,1,0.018389,5.558709,[72 33] ; [209  52],[80.6147541 24.3852459] ; [200.3852459  60.6147541],0
p10,1,0.019847,5.425269,[87 19] ; [235  24],[93.51232877 12.48767123] ; [228.48767123  30.51232877],0
u1,1,0.020257,5.389572,[17 89] ; [ 72 190],[25.63586957 80.36413043] ; [ 63.36413043 198.63586957],0
p6,1,0.021665,5.272511,[42 63] ; [138 121],[51.92307692 53.07692308] ; [128.07692308 130.92307692],0
d1,1,0.046886,3.949476,[60 46] ; [177  85],[68.26630435 37.73369565] ; [168.73369565  93.26630435],0
r1,1,0.048344,3.898003,[82 24] ; [224  37],[88.38147139 17.61852861] ; [217.61852861  43.38147139],0
d4,1,0.048525,3.891718,[83 23] ; [226  35],[89.2479564 16.7520436] ; [219.7520436  41.2479564],0
r2,1,0.0601,3.534628,[98  8] ; [250   8],[101.34065934   4.65934066] ; [246.65934066  11.34065934],0
u3,1,0.061645,3.492561,[16 18] ; [35 17],[20.1627907 13.8372093] ; [30.8372093 21.1627907],0
u2,1,0.077375,3.119202,[15 19] ; [33 19],[18.97674419 15.02325581] ; [29.02325581 22.97674419],0
