Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,153.484339,[ 16 130] ; [140  34],[71.175 74.825] ; [84.825 89.175],1
s6,1,0.0,57.934472,[58 89] ; [140  33],[90.95625 56.04375] ; [107.04375  65.95625],1
s7,1,0.0,33.731042,[ 34 107] ; [94 71],[58.98039216 82.01960784] ; [69.01960784 95.98039216],1
s8,1,2e-06,22.945607,[ 33 114] ; [84 90],[53.57943925 93.42056075] ; [ 63.42056075 110.57943925],1
p9,1,5e-05,16.435876,[97 48] ; [148  24],[112.06624606  32.93375394] ; [132.93375394  39.06624606],1
r2,1,0.000276,13.227249,[127  19] ; [166   4],[135.37341772  10.62658228] ; [157.62658228  12.37341772],1
p10,1,0.000841,11.148944,[93 52] ; [139  33],[106.11987382  38.88012618] ; [125.88012618  46.11987382],1
s5,1,0.000979,10.867566,[ 25 121] ; [ 55 109],[ 37.67741935 108.32258065] ; [ 42.32258065 121.67741935],1
s1,1,0.007522,7.143861,[  1 145] ; [ 11 160],[  5.52681388 140.47318612] ; [  6.47318612 164.52681388],0
s4,1,0.016173,5.783927,[ 17 128] ; [ 38 135],[ 25.07861635 119.92138365] ; [ 29.92138365 143.07861635],0
r4,1,0.017062,5.690001,[119  28] ; [157  17],[126.39252336  20.60747664] ; [149.60747664  24.39252336],0
n5,1,0.019816,5.428073,[85 60] ; [123  50],[94.8427673 50.1572327] ; [113.1572327  59.8427673],0
r3,1,0.020385,5.378588,[133  13] ; [168   5],[137.76175549   8.23824451] ; [163.23824451   9.76175549],0
p7,1,0.023868,5.104167,[49 98] ; [77 91],[58.8 88.2] ; [ 67.2 100.8],0
v4,1,0.034109,4.489208,[131  16] ; [165   8],[135.975  11.025] ; [160.025  12.975],0
r1,1,0.052128,3.771644,[105  42] ; [138  33],[112.33018868  34.66981132] ; [130.66981132  40.33018868],0
u3,1,0.087318,2.923138,[23 20] ; [38 16],[27.04123711 15.95876289] ; [33.95876289 20.04123711],0
u4,1,0.090692,2.86205,[  1 146] ; [  6 168],[  3.20560748 143.79439252] ; [  3.79439252 170.20560748],0
n4,1,0.096776,2.75788,[99 48] ; [131  42],[105.65625  41.34375] ; [124.34375  48.65625],0
p4,1,0.101998,2.674025,[58 88] ; [85 89],[65.24375 80.75625] ; [77.75625 96.24375],0
n6,1,0.148041,2.092317,[110  37] ; [141  32],[115.303125  31.696875] ; [135.696875  37.303125],0
p2,1,0.149079,2.08165,[100  47] ; [131  43],[105.78504673  41.21495327] ; [125.21495327  48.78504673],0
n2,1,0.152176,2.050305,[27 20] ; [35 14],[30.35416667 16.64583333] ; [31.64583333 17.35416667],0
a1,1,0.155609,2.016388,[  9 138] ; [  5 169],[  6.41121495 140.58878505] ; [  7.58878505 166.41121495],0
d1,1,0.165825,1.920289,[80 67] ; [108  66],[86.09345794 60.90654206] ; [101.90654206  72.09345794],0
p12,1,0.182413,1.777855,[  4 143] ; [ 10 163],[  6.43125 140.56875] ; [  7.56875 165.43125],0
a5,1,0.21283,1.552069,[97 50] ; [126  48],[102.12149533  44.87850467] ; [120.87850467  53.12149533],0
p3,1,0.24922,1.32767,[ 47 100] ; [ 66 107],[51.909375 95.090625] ; [ 61.090625 111.909375],0
p11,1,0.268248,1.225682,[91 56] ; [118  56],[95.71028037 51.28971963] ; [113.28971963  60.71028037],0
u2,1,0.29461,1.098436,[23 19] ; [34 18],[25.46808511 16.53191489] ; [31.53191489 20.46808511],0
v3,1,0.295843,1.092839,[52 93] ; [ 49 113],[47.70358306 97.29641694] ; [ 53.29641694 108.70358306],0
n3,1,0.296809,1.088476,[32 15] ; [38 11],[34.27083333 12.72916667] ; [35.72916667 13.27083333],0
