Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,71.019008,[164  77] ; [ 4 54],[135.41137124 105.58862876] ; [32.58862876 25.41137124],1
d3,1,0.0,50.274902,[187  54] ; [17 41],[164.42809365  76.57190635] ; [39.57190635 18.42809365],1
d5,1,0.0,38.028012,[206  35] ; [28 30],[188.60869565  52.39130435] ; [45.39130435 12.60869565],1
d2,1,0.000451,12.30635,[124 117] ; [15 43],[112.0367893 128.9632107] ; [26.9632107 31.0367893],1
p9,1,0.000629,11.687848,[191  49] ; [33 24],[181.01010101  58.98989899] ; [42.98989899 14.01010101],1
a7,1,0.00264,9.040899,[174  67] ; [30 28],[164.42809365  76.57190635] ; [39.57190635 18.42809365],0
p1,1,0.003544,8.503773,[ 16 223] ; [11 47],[ 21.72727273 217.27272727] ; [ 5.27272727 52.72727273],0
u1,1,0.003582,8.484212,[ 46 195] ; [ 2 56],[ 38.68896321 202.31103679] ; [ 9.31103679 48.68896321],0
u2,1,0.006192,7.493525,[46 24] ; [ 9 17],[40.10416667 29.89583333] ; [14.89583333 11.10416667],0
p2,1,0.007548,7.1377,[199  41] ; [39 19],[191.67785235  48.32214765] ; [46.32214765 11.67785235],0
b2,1,0.008316,6.964183,[58 87] ; [ 7 33],[50.94594595 94.05405405] ; [14.05405405 25.94594595],0
b3,1,0.008316,6.964183,[58 87] ; [ 7 33],[50.94594595 94.05405405] ; [14.05405405 25.94594595],0
s1,1,0.013053,6.16193,[ 12 227] ; [ 8 48],[ 16.20338983 222.79661017] ; [ 3.79661017 52.20338983],0
r3,1,0.019936,5.417447,[225  15] ; [49  9],[220.67114094  19.32885906] ; [53.32885906  4.67114094],0
a2,1,0.030771,4.665714,[ 61 180] ; [ 7 51],[ 54.80936455 186.19063545] ; [13.19063545 44.80936455],0
s4,1,0.034224,4.483473,[ 41 195] ; [17 40],[ 46.71672355 189.28327645] ; [11.28327645 45.71672355],0
p6,1,0.040644,4.190805,[ 92 147] ; [14 44],[ 85.2996633 153.7003367] ; [20.7003367 37.2996633],0
a4,1,0.042052,4.133091,[118 123] ; [19 37],[111.16835017 129.83164983] ; [25.83164983 30.16835017],0
a3,1,0.04752,3.926891,[170  70] ; [32 24],[163.78378378  76.21621622] ; [38.21621622 17.78378378],0
p10,1,0.051547,3.790399,[182  58] ; [36 21],[176.16161616  63.83838384] ; [41.83838384 15.16161616],0
a6,1,0.07515,3.166783,[159  82] ; [31 27],[153.14381271  87.85618729] ; [36.85618729 21.14381271],0
a5,1,0.077225,3.122356,[174  67] ; [35 23],[168.45819398  72.54180602] ; [40.54180602 17.45819398],0
s5,1,0.083144,3.002343,[ 84 150] ; [13 42],[ 78.53979239 155.46020761] ; [18.46020761 36.53979239],0
p8,1,0.100895,2.691336,[124 117] ; [22 34],[118.47138047 122.52861953] ; [27.52861953 28.47138047],0
n2,1,0.11084,2.542208,[41 25] ; [17  4],[44. 22.] ; [14.  7.],0
r4,1,0.125849,2.342976,[226  15] ; [51  7],[223.26755853  17.73244147] ; [53.73244147  4.26755853],0
b4,1,0.141672,2.1597,[142  99] ; [28 30],[137.02341137 103.97658863] ; [32.97658863 25.02341137],0
r2,1,0.163823,1.938575,[230  10] ; [53  5],[227.91946309  12.08053691] ; [55.08053691  2.91946309],0
p12,1,0.168368,1.897418,[ 15 224] ; [ 1 57],[ 12.87542088 226.12457912] ; [ 3.12457912 54.87542088],0
p3,1,0.24079,1.375962,[109 131] ; [21 36],[105.05050505 134.94949495] ; [24.94949495 32.05050505],0
p7,1,0.311019,1.026344,[141  94] ; [30 27],[137.61986301  97.38013699] ; [33.38013699 23.61986301],0
n6,1,0.31633,1.004062,[196  44] ; [44 14],[193.2885906  46.7114094] ; [46.7114094 11.2885906],0
s2,1,0.323728,0.973824,[118 121] ; [24 33],[114.65540541 124.34459459] ; [27.34459459 29.65540541],0
n3,1,0.369253,0.806177,[40 24] ; [14  5],[41.63855422 22.36144578] ; [12.36144578  6.63855422],0
p11,1,0.374799,0.787692,[180  61] ; [40 18],[177.32441472  63.67558528] ; [42.67558528 15.32441472],0
p4,1,0.406967,0.687644,[138 101] ; [30 28],[135.19191919 103.80808081] ; [32.80808081 25.19191919],0
u3,1,0.430742,0.620821,[49 21] ; [16 10],[47.39583333 22.60416667] ; [17.60416667  8.39583333],0
s8,1,0.435651,0.607712,[102 138] ; [21 36],[ 99.39393939 140.60606061] ; [23.60606061 33.39393939],0
b1,1,0.441804,0.591593,[107 134] ; [29 29],[109.6187291 131.3812709] ; [26.3812709 31.6187291],0
b5,1,0.487239,0.482618,[145  96] ; [32 26],[142.66555184  98.33444816] ; [34.33444816 23.66555184],0
a1,1,0.500942,0.45294,[  8 233] ; [ 3 55],[  8.86622074 232.13377926] ; [ 2.13377926 55.86622074],0
v1,1,0.504058,0.446383,[ 97 141] ; [26 31],[ 99.23389831 138.76610169] ; [23.76610169 33.23389831],0
s7,1,0.526915,0.400338,[108 120] ; [23 31],[105.91489362 122.08510638] ; [25.08510638 28.91489362],0
n1,1,0.573541,0.316794,[26 38] ; [10 11],[27.10588235 36.89411765] ; [ 8.89411765 12.10588235],0
p5,1,0.604561,0.268171,[ 27 211] ; [ 8 50],[ 28.14189189 209.85810811] ; [ 6.85810811 51.14189189],0
v4,1,0.634634,0.225829,[228  13] ; [53  4],[227.25167785  13.74832215] ; [53.74832215  3.25167785],0
s3,1,0.727228,0.121672,[139 101] ; [31 25],[137.83783784 102.16216216] ; [32.16216216 23.83783784],0
a8,1,0.743386,0.107173,[ 27 197] ; [ 7 44],[ 27.69454545 196.30545455] ; [ 6.30545455 44.69454545],0
v3,1,0.744951,0.105822,[ 45 190] ; [12 45],[ 45.87328767 189.12671233] ; [11.12671233 45.87328767],0
n5,1,0.938422,0.005968,[175  65] ; [42 16],[174.76510067  65.23489933] ; [42.23489933 15.76510067],0
n4,1,0.946967,0.004424,[186  55] ; [45 13],[186.19063545  54.80936455] ; [44.80936455 13.19063545],0
s6,1,0.955997,0.003045,[159  76] ; [37 18],[158.82758621  76.17241379] ; [37.17241379 17.82758621],0
