Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,7e-06,20.331064,[13 63] ; [50 50],[27.20454545 48.79545455] ; [35.79545455 64.20454545],1
r3,1,0.000704,11.478507,[52 24] ; [89 11],[60.88636364 15.11363636] ; [80.11363636 19.88636364],1
a6,1,0.001016,10.798603,[30 46] ; [65 36],[40.79096045 35.20903955] ; [54.20903955 46.79096045],0
r4,1,0.001152,10.565175,[42 34] ; [79 22],[51.95480226 24.04519774] ; [69.04519774 31.95480226],0
a5,1,0.00296,8.832048,[28 48] ; [60 41],[37.78531073 38.21468927] ; [50.21468927 50.78531073],0
d5,1,0.005041,7.864589,[26 50] ; [56 45],[35.20903955 40.79096045] ; [46.79096045 54.20903955],0
p2,1,0.007114,7.243934,[45 31] ; [78 22],[53.11363636 22.88636364] ; [69.88636364 30.11363636],0
p3,1,0.008857,6.851513,[18 58] ; [43 58],[26.1920904 49.8079096] ; [34.8079096 66.1920904],0
p10,1,0.008914,6.840024,[36 39] ; [67 32],[44.39655172 30.60344828] ; [58.60344828 40.39655172],0
r2,1,0.013609,6.088119,[55 21] ; [88 13],[61.40112994 14.59887006] ; [81.59887006 19.40112994],0
r1,1,0.01658,5.740306,[36 40] ; [66 35],[43.79661017 32.20338983] ; [58.20338983 42.79661017],0
p8,1,0.028825,4.778046,[19 57] ; [40 58],[25.77011494 50.22988506] ; [33.22988506 64.77011494],0
a2,1,0.030284,4.693091,[ 1 75] ; [ 9 92],[ 4.29378531 71.70621469] ; [ 5.70621469 95.29378531],0
p11,1,0.031753,4.611777,[44 32] ; [74 27],[50.66666667 25.33333333] ; [67.33333333 33.66666667],0
p6,1,0.050195,3.834918,[11 64] ; [27 73],[16.28571429 58.71428571] ; [21.71428571 78.28571429],0
n1,1,0.050862,3.812826,[10 23] ; [11  8],[13.32692308 19.67307692] ; [ 7.67307692 11.32692308],0
p9,1,0.071333,3.252071,[42 32] ; [70 30],[47.63218391 26.36781609] ; [64.36781609 35.63218391],0
b5,1,0.081069,3.043338,[39 37] ; [65 36],[44.65536723 31.34463277] ; [59.34463277 41.65536723],0
p4,1,0.081396,3.036812,[23 52] ; [44 57],[28.55113636 46.44886364] ; [38.44886364 62.55113636],0
d2,1,0.087458,2.920544,[17 58] ; [13 88],[12.78409091 62.21590909] ; [17.21590909 83.78409091],0
d4,1,0.123211,2.376026,[34 42] ; [57 44],[39.07344633 36.92655367] ; [51.92655367 49.07344633],0
a1,1,0.152115,2.050915,[ 7 69] ; [ 4 97],[ 4.72316384 71.27683616] ; [ 6.27683616 94.72316384],0
p5,1,0.183262,1.770967,[ 1 74] ; [ 5 94],[ 2.5862069 72.4137931] ; [ 3.4137931 95.5862069],0
v2,1,0.198392,1.654169,[24 50] ; [40 55],[28.02366864 45.97633136] ; [35.97633136 59.02366864],0
a8,1,0.270296,1.215242,[ 6 66] ; [13 81],[ 8.24096386 63.75903614] ; [10.75903614 83.24096386],0
a3,1,0.272389,1.204677,[38 37] ; [59 41],[41.57142857 33.42857143] ; [55.42857143 44.57142857],0
v4,1,0.27749,1.179342,[59 16] ; [85 15],[61.71428571 13.28571429] ; [82.28571429 17.71428571],0
s2,1,0.279613,1.168971,[11 65] ; [21 80],[13.74011299 62.25988701] ; [18.25988701 82.74011299],0
v1,1,0.282607,1.154512,[24 50] ; [40 59],[27.37572254 46.62427746] ; [36.62427746 62.37572254],0
v3,1,0.344348,0.894177,[16 57] ; [28 71],[18.6744186 54.3255814] ; [25.3255814 73.6744186],0
n4,1,0.36064,0.835664,[43 33] ; [64 37],[45.94350282 30.05649718] ; [61.05649718 39.94350282],0
b1,1,0.39537,0.722362,[38 38] ; [44 57],[35.20903955 40.79096045] ; [46.79096045 54.20903955],0
u3,1,0.427931,0.628431,[13 25] ; [18 24],[14.725 23.275] ; [16.275 25.725],0
n3,1,0.43013,0.622473,[22 10] ; [15  4],[23.21568627  8.78431373] ; [13.78431373  5.21568627],0
n5,1,0.453018,0.56309,[48 27] ; [59 42],[45.59659091 29.40340909] ; [61.40340909 39.59659091],0
a4,1,0.453333,0.562305,[18 58] ; [29 72],[20.18079096 55.81920904] ; [26.81920904 74.18079096],0
p1,1,0.476387,0.507124,[ 6 70] ; [11 88],[ 7.38285714 68.61714286] ; [ 9.61714286 89.38285714],0
s4,1,0.569929,0.322801,[ 7 69] ; [12 89],[ 8.15819209 67.84180791] ; [10.84180791 90.15819209],0
u1,1,0.628702,0.233825,[ 2 74] ; [ 4 97],[ 2.57627119 73.42372881] ; [ 3.42372881 97.57627119],0
b4,1,0.678642,0.171659,[39 37] ; [55 46],[40.36158192 35.63841808] ; [53.63841808 47.36158192],0
n6,1,0.681114,0.168875,[46 29] ; [65 36],[47.30113636 27.69886364] ; [63.69886364 37.30113636],0
n2,1,0.69217,0.156746,[25  9] ; [13  6],[24.37735849  9.62264151] ; [13.62264151  5.37735849],0
p7,1,0.731595,0.117652,[34 41] ; [47 51],[35.11560694 39.88439306] ; [45.88439306 52.11560694],0
p12,1,0.788514,0.071953,[ 2 74] ; [ 2 97],[ 1.73714286 74.26285714] ; [ 2.26285714 96.73714286],0
s5,1,0.820211,0.051653,[ 6 68] ; [ 9 90],[ 6.41618497 67.58381503] ; [ 8.58381503 90.41618497],0
s7,1,0.833078,0.044418,[14 57] ; [20 75],[14.54216867 56.45783133] ; [19.45783133 75.54216867],0
s8,1,0.837234,0.042202,[ 9 67] ; [13 88],[ 9.44632768 66.55367232] ; [12.55367232 88.44632768],0
s1,1,0.861766,0.03032,[ 5 71] ; [ 6 95],[ 4.72316384 71.27683616] ; [ 6.27683616 94.72316384],0
b2,1,0.876172,0.024281,[18 32] ; [19 36],[17.61904762 32.38095238] ; [19.38095238 35.61904762],0
b3,1,0.876172,0.024281,[18 32] ; [19 36],[17.61904762 32.38095238] ; [19.38095238 35.61904762],0
s3,1,0.918827,0.010386,[20 54] ; [28 73],[20.29714286 53.70285714] ; [27.70285714 73.29714286],0
u2,1,0.945838,0.004615,[16 22] ; [18 24],[16.15 21.85] ; [17.85 24.15],0
