Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,55.752266,[37 82] ; [193  77],[70.35989717 48.64010283] ; [159.64010283 110.35989717],1
p6,1,0.0,47.061667,[21 97] ; [149 120],[51.83462532 66.16537468] ; [118.16537468 150.83462532],1
p3,1,0.0,30.231741,[42 78] ; [176  95],[66.90537084 53.09462916] ; [151.09462916 119.90537084],1
p10,1,1e-06,24.866918,[83 35] ; [244  26],[99.44845361 18.55154639] ; [227.55154639  42.44845361],1
p4,1,3e-06,21.892101,[60 60] ; [201  70],[80.10230179 39.89769821] ; [180.89769821  90.10230179],1
n5,1,2e-05,18.162419,[82 38] ; [234  36],[97.23076923 22.76923077] ; [218.76923077  51.23076923],1
p2,1,3e-05,17.390039,[92 28] ; [250  22],[104.69387755  15.30612245] ; [237.30612245  34.69387755],1
s8,1,0.000319,12.955742,[45 73] ; [156 113],[61.28682171 56.71317829] ; [139.71317829 129.28682171],1
s5,1,0.000772,11.306578,[30 82] ; [121 146],[44.62269129 67.37730871] ; [106.37730871 160.62269129],1
n6,1,0.001784,9.759446,[93 26] ; [242  27],[102.74484536  16.25515464] ; [232.25515464  36.74484536],0
p11,1,0.004823,7.944619,[88 32] ; [232  40],[97.95918367 22.04081633] ; [222.04081633  49.95918367],0
a3,1,0.010461,6.554685,[82 37] ; [218  52],[91.77377892 27.22622108] ; [208.22622108  61.77377892],0
p9,1,0.011455,6.393256,[95 22] ; [245  26],[102.5257732  14.4742268] ; [237.4742268  33.5257732],0
r3,1,0.017583,5.63727,[114   6] ; [269   3],[117.24489796   2.75510204] ; [265.75510204   6.24489796],0
s7,1,0.021535,5.282998,[50 61] ; [152 110],[60.11260054 50.88739946] ; [141.88739946 120.11260054],0
d4,1,0.027393,4.865886,[95 25] ; [237  33],[102.15384615  17.84615385] ; [229.84615385  40.15384615],0
p5,1,0.034365,4.476472,[ 10 108] ; [ 45 226],[ 16.68380463 101.31619537] ; [ 38.31619537 232.68380463],0
r4,1,0.064525,3.417093,[113   7] ; [266   6],[116.02040816   3.97959184] ; [262.97959184   9.02040816],0
u1,1,0.068385,3.321372,[ 20 100] ; [ 68 204],[26.93877551 93.06122449] ; [ 61.06122449 210.93877551],0
a8,1,0.084518,2.975803,[13 93] ; [ 48 193],[18.63400576 87.36599424] ; [ 42.36599424 198.63400576],0
d1,1,0.100026,2.705123,[69 51] ; [180  92],[76.2244898 43.7755102] ; [172.7755102  99.2244898],0
n4,1,0.114603,2.489565,[93 27] ; [228  43],[98.51662404 21.48337596] ; [222.48337596  48.51662404],0
v4,1,0.136453,2.217507,[113   6] ; [265   6],[115.33846154   3.66153846] ; [262.66153846   8.33846154],0
d5,1,0.141032,2.166667,[95 25] ; [230  40],[100.  20.] ; [225.  45.],0
b1,1,0.221327,1.495749,[39 81] ; [106 166],[44.3877551 75.6122449] ; [100.6122449 171.3877551],0
a1,1,0.237216,1.397065,[  4 116] ; [ 17 255],[  6.42857143 113.57142857] ; [ 14.57142857 257.42857143],0
d2,1,0.248062,1.334186,[57 62] ; [147 124],[62.24615385 56.75384615] ; [141.75384615 129.24615385],0
d3,1,0.266136,1.236557,[82 38] ; [200  71],[86.54731458 33.45268542] ; [195.45268542  75.54731458],0
v3,1,0.302157,1.064649,[53 61] ; [138 126],[57.6031746 56.3968254] ; [133.3968254 130.6031746],0
b5,1,0.319245,0.992037,[80 40] ; [167 105],[75.6122449 44.3877551] ; [171.3877551 100.6122449],0
