Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.224184,[82 40] ; [56 88],[63.29323308 58.70676692] ; [74.70676692 69.29323308],1
v3,1,5.5e-05,16.256677,[61 62] ; [ 38 109],[45.1 77.9] ; [53.9 93.1],1
r2,1,0.020861,5.33835,[125   4] ; [133  15],[120.15162455   8.84837545] ; [137.84837545  10.15162455],0
v4,1,0.022667,5.193812,[124   4] ; [134  15],[119.22021661   8.77978339] ; [138.77978339  10.22021661],0
p11,1,0.022787,5.184665,[107  23] ; [106  44],[98.89285714 31.10714286] ; [114.10714286  35.89285714],0
u4,1,0.0348,4.454964,[  6 124] ; [  1 149],[  3.25 126.75] ; [  3.75 146.25],0
b3,1,0.03844,4.285448,[35 52] ; [21 62],[28.65882353 58.34117647] ; [27.34117647 55.65882353],0
b2,1,0.03844,4.285448,[35 52] ; [21 62],[28.65882353 58.34117647] ; [27.34117647 55.65882353],0
p6,1,0.059626,3.547754,[46 80] ; [ 39 111],[38.80434783 87.19565217] ; [ 46.19565217 103.80434783],0
p9,1,0.064814,3.409705,[108  21] ; [112  38],[101.72043011  27.27956989] ; [118.27956989  31.72043011],0
s4,1,0.070033,3.282244,[ 15 115] ; [ 29 120],[ 20.50179211 109.49820789] ; [ 23.49820789 125.50179211],0
p12,1,0.077466,3.117275,[ 13 115] ; [  7 143],[  9.20863309 118.79136691] ; [ 10.79136691 139.20863309],0
n5,1,0.087103,2.927122,[104  26] ; [106  43],[97.84946237 32.15053763] ; [112.15053763  36.84946237],0
n6,1,0.094968,2.78808,[107  23] ; [111  39],[101.21428571  28.78571429] ; [116.78571429  33.21428571],0
n4,1,0.102961,2.659069,[106  24] ; [110  40],[100.28571429  29.71428571] ; [115.71428571  34.28571429],0
r3,1,0.118104,2.442282,[125   4] ; [139  11],[122.06451613   6.93548387] ; [141.93548387   8.06451613],0
b5,1,0.11944,2.424642,[83 47] ; [82 68],[76.60714286 53.39285714] ; [88.39285714 61.60714286],0
s8,1,0.160234,1.972013,[69 61] ; [67 83],[63.14285714 66.85714286] ; [72.85714286 77.14285714],0
p10,1,0.161207,1.962871,[103  25] ; [110  40],[98.07194245 29.92805755] ; [114.92805755  35.07194245],0
s7,1,0.173655,1.851105,[74 50] ; [74 70],[68.47761194 55.52238806] ; [79.52238806 64.47761194],0
p3,1,0.221087,1.497305,[64 65] ; [63 86],[58.93165468 70.06834532] ; [68.06834532 80.93165468],0
p4,1,0.241027,1.374575,[78 52] ; [79 70],[73.15412186 56.84587814] ; [83.84587814 65.15412186],0
a1,1,0.263286,1.251394,[  8 122] ; [  5 145],[  6.03571429 123.96428571] ; [  6.96428571 143.03571429],0
a2,1,0.289194,1.123368,[31 99] ; [ 28 122],[ 27.39285714 102.60714286] ; [ 31.60714286 118.39285714],0
p1,1,0.297217,1.086641,[ 12 117] ; [  9 141],[  9.70967742 119.29032258] ; [ 11.29032258 138.70967742],0
a3,1,0.319435,0.991259,[93 37] ; [99 51],[89.14285714 40.85714286] ; [102.85714286  47.14285714],0
a5,1,0.355299,0.854443,[90 40] ; [96 54],[86.35714286 43.64285714] ; [99.64285714 50.35714286],0
a4,1,0.366962,0.813927,[55 74] ; [56 94],[51.32258065 77.67741935] ; [59.67741935 90.32258065],0
d3,1,0.371649,0.798145,[92 38] ; [98 51],[88.53046595 41.46953405] ; [101.46953405  47.53046595],0
u3,1,0.398677,0.712313,[23 14] ; [26 23],[21.08139535 15.91860465] ; [27.91860465 21.08139535],0
u2,1,0.401272,0.704513,[22 14] ; [26 24],[20.09302326 15.90697674] ; [27.90697674 22.09302326],0
n1,1,0.4033,0.698465,[12 13] ; [15 25],[10.38461538 14.61538462] ; [16.61538462 23.38461538],0
r4,1,0.414935,0.664615,[116  14] ; [129  21],[113.75  16.25] ; [131.25  18.75],0
a6,1,0.423877,0.63954,[84 46] ; [103  46],[87.13261649 42.86738351] ; [99.86738351 49.13261649],0
b1,1,0.487039,0.483061,[51 79] ; [65 85],[53.85714286 76.14285714] ; [62.14285714 87.85714286],0
s2,1,0.502466,0.449724,[89 41] ; [97 53],[86.35714286 43.64285714] ; [99.64285714 50.35714286],0
s6,1,0.543973,0.368226,[99 31] ; [108  40],[96.79856115 33.20143885] ; [110.20143885  37.79856115],0
p5,1,0.56554,0.330202,[  9 119] ; [  8 141],[  7.85559567 120.14440433] ; [  9.14440433 139.85559567],0
d1,1,0.571153,0.320757,[72 58] ; [78 72],[69.64285714 60.35714286] ; [80.35714286 69.64285714],0
p7,1,0.611533,0.257948,[79 44] ; [90 57],[76.98888889 46.01111111] ; [92.01111111 54.98888889],0
n3,1,0.697962,0.150601,[17  8] ; [29 11],[17.69230769  7.30769231] ; [28.30769231 11.69230769],0
a8,1,0.705901,0.142406,[ 21 101] ; [ 22 120],[ 19.87121212 102.12878788] ; [ 23.12878788 118.87121212],0
p8,1,0.750613,0.101016,[60 68] ; [67 82],[58.68592058 69.31407942] ; [68.31407942 80.68592058],0
d5,1,0.765511,0.088954,[98 32] ; [110  39],[96.91756272 33.08243728] ; [111.08243728  37.91756272],0
p2,1,0.76866,0.086512,[105  24] ; [120  30],[104.03225806  24.96774194] ; [120.96774194  29.03225806],0
n2,1,0.814793,0.054872,[17  8] ; [29 12],[17.42424242  7.57575758] ; [28.57575758 12.42424242],0
b4,1,0.834833,0.043475,[77 53] ; [87 63],[76.14285714 53.85714286] ; [87.85714286 62.14285714],0
r1,1,0.871639,0.026107,[105  25] ; [120  30],[104.46428571  25.53571429] ; [120.53571429  29.46428571],0
d4,1,0.878763,0.023268,[102  28] ; [115  33],[101.47482014  28.52517986] ; [115.52517986  32.47482014],0
d2,1,0.918267,0.01053,[61 69] ; [69 80],[60.5734767 69.4265233] ; [69.4265233 79.5734767],0
u1,1,0.927618,0.008252,[ 22 108] ; [ 26 124],[ 22.28571429 107.71428571] ; [ 25.71428571 124.28571429],0
s1,1,0.947856,0.004277,[  7 120] ; [  8 142],[  6.87725632 120.12274368] ; [  8.12274368 141.87725632],0
a7,1,0.98191,0.000514,[91 38] ; [106  44],[91.08602151 37.91397849] ; [105.91397849  44.08602151],0
