Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.473337,[89 15] ; [20 45],[67.07692308 36.92307692] ; [41.92307692 23.07692308],1
r2,1,0.0,29.518409,[97  7] ; [37 26],[83.4491018 20.5508982] ; [50.5508982 12.4491018],1
r3,1,1e-06,23.509997,[93 10] ; [38 27],[80.31547619 22.68452381] ; [50.68452381 14.31547619],1
a7,1,0.000452,12.30363,[71 32] ; [27 38],[60.08333333 42.91666667] ; [37.91666667 27.08333333],1
v4,1,0.000828,11.177585,[88 15] ; [41 24],[79.08928571 23.91071429] ; [49.91071429 15.08928571],1
a5,1,0.01117,6.438095,[64 40] ; [27 38],[56. 48.] ; [35. 30.],0
p2,1,0.013535,6.097796,[65 39] ; [28 37],[57.23076923 46.76923077] ; [35.76923077 29.23076923],0
d1,1,0.015308,5.88071,[50 54] ; [19 46],[42.46153846 61.53846154] ; [26.53846154 38.46153846],0
d4,1,0.015388,5.871473,[77 24] ; [38 27],[69.96987952 31.03012048] ; [45.03012048 19.96987952],0
a2,1,0.015528,5.855546,[25 79] ; [ 6 59],[19.07692308 84.92307692] ; [11.92307692 53.07692308],0
p11,1,0.02935,4.746982,[53 51] ; [22 43],[46.15384615 57.84615385] ; [28.84615385 36.15384615],0
u3,1,0.030599,4.675325,[20 20] ; [ 8 24],[15.55555556 24.44444444] ; [12.44444444 19.55555556],0
u1,1,0.031072,4.648982,[16 88] ; [ 3 62],[11.69230769 92.30769231] ; [ 7.30769231 57.69230769],0
a4,1,0.03728,4.337591,[49 54] ; [20 44],[42.55688623 60.44311377] ; [26.44311377 37.55688623],0
d5,1,0.040519,4.196021,[73 30] ; [36 29],[66.82738095 36.17261905] ; [42.17261905 22.82738095],0
b1,1,0.040933,4.178806,[44 60] ; [38 27],[50.46153846 53.53846154] ; [31.53846154 33.46153846],0
s3,1,0.060537,3.522622,[44 58] ; [18 45],[38.32727273 63.67272727] ; [23.67272727 39.32727273],0
a1,1,0.07506,3.16875,[ 5 99] ; [ 8 57],[ 8. 96.] ; [ 5. 60.],0
v2,1,0.079908,3.066765,[42 59] ; [18 46],[36.72727273 64.27272727] ; [23.27272727 40.72727273],0
s4,1,0.09787,2.739921,[11 91] ; [13 52],[14.65868263 87.34131737] ; [ 9.34131737 55.65868263],0
v1,1,0.111441,2.533671,[37 67] ; [15 48],[32.38323353 71.61676647] ; [19.61676647 43.38323353],0
s2,1,0.124957,2.354062,[28 75] ; [11 54],[23.91071429 79.08928571] ; [15.08928571 49.91071429],0
s6,1,0.132464,2.263393,[44 60] ; [20 45],[39.38461538 64.61538462] ; [24.61538462 40.38461538],0
a3,1,0.154763,2.024663,[64 38] ; [33 31],[59.60240964 42.39759036] ; [37.39759036 26.60240964],0
b4,1,0.190654,1.712558,[65 39] ; [34 31],[60.92307692 43.07692308] ; [38.07692308 26.92307692],0
d3,1,0.204471,1.610151,[61 42] ; [32 33],[57.01785714 45.98214286] ; [35.98214286 29.01785714],0
