Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.019322,5.472094,[10 14] ; [16  5],[13.86666667 10.13333333] ; [12.13333333  8.86666667],0
s4,1,0.024228,5.078209,[ 1 23] ; [ 6 15],[ 3.73333333 20.26666667] ; [ 3.26666667 17.73333333],0
p3,1,0.027411,4.864724,[ 5 19] ; [11 10],[ 8.53333333 15.46666667] ; [ 7.46666667 13.53333333],0
p6,1,0.093533,2.8125,[ 3 21] ; [ 7 14],[ 5.33333333 18.66666667] ; [ 4.66666667 16.33333333],0
p4,1,0.143235,2.142857,[12 12] ; [15  6],[14.4  9.6] ; [12.6  8.4],0
p11,1,0.175517,1.835183,[18  6] ; [19  2],[19.73333333  4.26666667] ; [17.26666667  3.73333333],0
p5,1,0.178744,1.808036,[ 3 21] ; [ 6 15],[ 4.8 19.2] ; [ 4.2 16.8],0
b4,1,0.18761,1.736288,[15  9] ; [ 9 12],[12.8 11.2] ; [11.2  9.8],0
r4,1,0.202766,1.622336,[ 7 17] ; [10 11],[ 9.06666667 14.93333333] ; [ 7.93333333 13.06666667],0
v4,1,0.204894,1.607143,[14 10] ; [16  5],[16.  8.] ; [14.  7.],0
p2,1,0.230958,1.434949,[17  7] ; [18  3],[18.66666667  5.33333333] ; [16.33333333  4.66666667],0
a5,1,0.233444,1.419755,[13 11] ; [15  6],[14.93333333  9.06666667] ; [13.06666667  7.93333333],0
b1,1,0.258774,1.275304,[12 12] ; [14  7],[13.86666667 10.13333333] ; [12.13333333  8.86666667],0
n2,1,0.263552,1.25,[5 5] ; [4 1],[6. 4.] ; [3. 2.],0
p10,1,0.296347,1.090561,[19  5] ; [19  2],[20.26666667  3.73333333] ; [17.73333333  3.26666667],0
r1,1,0.33849,0.916141,[ 7 17] ; [ 9 12],[ 8.53333333 15.46666667] ; [ 7.46666667 13.53333333],0
s8,1,0.33849,0.916141,[ 7 17] ; [ 9 12],[ 8.53333333 15.46666667] ; [ 7.46666667 13.53333333],0
s7,1,0.382193,0.763636,[ 6 16] ; [ 8 12],[ 7.33333333 14.66666667] ; [ 6.66666667 13.33333333],0
n1,1,0.408961,0.681818,[2 8] ; [2 3],[2.66666667 7.33333333] ; [1.33333333 3.66666667],0
v2,1,0.42872,0.626289,[ 8 16] ; [ 9 11],[ 9.27272727 14.72727273] ; [ 7.72727273 12.27272727],0
a6,1,0.472304,0.516582,[10 14] ; [11 10],[11.2 12.8] ; [ 9.8 11.2],0
a3,1,0.472304,0.516582,[14 10] ; [10 11],[12.8 11.2] ; [11.2  9.8],0
s1,1,0.472304,0.516582,[ 1 23] ; [ 2 19],[ 1.6 22.4] ; [ 1.4 19.6],0
n4,1,0.510925,0.432173,[16  8] ; [12  9],[14.93333333  9.06666667] ; [13.06666667  7.93333333],0
u2,1,0.536632,0.381818,[6 4] ; [8 3],[6.66666667 3.33333333] ; [7.33333333 3.66666667],0
a4,1,0.53835,0.378606,[ 6 18] ; [ 7 14],[ 6.93333333 17.06666667] ; [ 6.06666667 14.93333333],0
d4,1,0.53835,0.378606,[18  6] ; [14  7],[17.06666667  6.93333333] ; [14.93333333  6.06666667],0
d5,1,0.60006,0.274906,[13 11] ; [13  8],[13.86666667 10.13333333] ; [12.13333333  8.86666667],0
p1,1,0.631827,0.229592,[ 2 22] ; [ 1 20],[ 1.6 22.4] ; [ 1.4 19.6],0
u1,1,0.631827,0.229592,[ 2 22] ; [ 1 20],[ 1.6 22.4] ; [ 1.4 19.6],0
s6,1,0.661126,0.192158,[11 13] ; [11 10],[11.73333333 12.26666667] ; [10.26666667 10.73333333],0
n5,1,0.685167,0.164367,[17  7] ; [16  5],[17.6  6.4] ; [15.4  5.6],0
s2,1,0.685167,0.164367,[ 7 17] ; [ 5 16],[ 6.4 17.6] ; [ 5.6 15.4],0
n3,1,0.714393,0.133929,[5 5] ; [3 2],[5.33333333 4.66666667] ; [2.66666667 2.33333333],0
u3,1,0.757354,0.095455,[3 7] ; [4 7],[3.33333333 6.66666667] ; [3.66666667 7.33333333],0
d2,1,0.763256,0.090726,[ 7 17] ; [ 7 14],[ 7.46666667 16.53333333] ; [ 6.53333333 14.46666667],0
r3,1,0.778468,0.079139,[19  4] ; [18  3],[19.34090909  3.65909091] ; [17.65909091  3.34090909],0
a8,1,0.782287,0.076364,[ 4 18] ; [ 3 17],[ 3.66666667 18.33333333] ; [ 3.33333333 16.66666667],0
v3,1,0.786944,0.073052,[ 6 18] ; [ 6 15],[ 6.4 17.6] ; [ 5.6 15.4],0
b5,1,0.80725,0.059524,[14 10] ; [13  8],[14.4  9.6] ; [12.6  8.4],0
s5,1,0.810657,0.057398,[ 5 19] ; [ 5 16],[ 5.33333333 18.66666667] ; [ 4.66666667 16.33333333],0
b2,1,0.872518,0.025748,[ 5 10] ; [4 7],[5.19230769 9.80769231] ; [3.80769231 7.19230769],0
b3,1,0.872518,0.025748,[ 5 10] ; [4 7],[5.19230769 9.80769231] ; [3.80769231 7.19230769],0
a1,1,0.888662,0.019599,[ 2 22] ; [ 2 19],[ 2.13333333 21.86666667] ; [ 1.86666667 19.13333333],0
n6,1,0.892364,0.01831,[16  7] ; [15  6],[16.20454545  6.79545455] ; [14.79545455  6.20454545],0
a7,1,0.90465,0.014349,[13 11] ; [11 10],[12.8 11.2] ; [11.2  9.8],0
d3,1,0.90465,0.014349,[13 11] ; [11 10],[12.8 11.2] ; [11.2  9.8],0
d1,1,0.926137,0.008594,[ 6 18] ; [ 5 16],[ 5.86666667 18.13333333] ; [ 5.13333333 15.86666667],0
s3,1,0.964944,0.001932,[ 7 17] ; [ 6 15],[ 6.93333333 17.06666667] ; [ 6.06666667 14.93333333],0
v1,1,0.967226,0.001688,[ 9 15] ; [ 8 13],[ 9.06666667 14.93333333] ; [ 7.93333333 13.06666667],0
