Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.549641,[47 43] ; [189  36],[67.42857143 22.57142857] ; [168.57142857  56.42857143],1
p2,1,0.0,32.401498,[52 41] ; [194  33],[71.49375 21.50625] ; [174.50625  52.49375],1
p9,1,2e-06,22.559938,[53 37] ; [188  36],[69.07643312 20.92356688] ; [171.92356688  52.07643312],1
r3,1,3e-06,22.049258,[76 16] ; [220   6],[85.63522013  6.36477987] ; [210.36477987  15.63522013],1
p8,1,4e-06,21.291552,[22 69] ; [118 106],[40.44444444 50.55555556] ; [ 99.55555556 124.44444444],1
r4,1,7.4e-05,15.695527,[68 25] ; [206  22],[79.38317757 13.61682243] ; [194.61682243  33.38317757],1
n6,1,0.000269,13.272333,[60 33] ; [188  38],[72.30094044 20.69905956] ; [175.69905956  50.30094044],1
p7,1,0.000666,11.580738,[38 54] ; [137  83],[51.6025641 40.3974359] ; [123.3974359  96.6025641],1
v4,1,0.001122,10.614732,[79 14] ; [215  10],[85.98113208  7.01886792] ; [208.01886792  16.98113208],0
p4,1,0.001893,9.650863,[33 59] ; [125 102],[45.56739812 46.43260188] ; [112.43260188 114.56739812],0
p3,1,0.002948,8.839231,[24 69] ; [ 99 128],[35.746875 57.253125] ; [ 87.253125 139.746875],0
n4,1,0.010604,6.530538,[54 39] ; [165  62],[63.646875 29.353125] ; [155.353125  71.646875],0
b1,1,0.012274,6.270906,[44 49] ; [ 74 154],[34.18691589 58.81308411] ; [ 83.81308411 144.18691589],0
v2,1,0.064652,3.41383,[32 57] ; [104 115],[39.2987013 49.7012987] ; [ 96.7012987 122.2987013],0
d2,1,0.06962,3.291948,[49 43] ; [ 96 132],[41.6875 50.3125] ; [103.3125 124.6875],0
n5,1,0.074332,3.184679,[52 41] ; [149  75],[58.96845426 34.03154574] ; [142.03154574  81.96845426],0
a6,1,0.090277,2.869432,[64 28] ; [179  49],[69.8625 22.1375] ; [173.1375  54.8625],0
s8,1,0.122623,2.383496,[25 68] ; [ 81 145],[30.90282132 62.09717868] ; [ 75.09717868 150.90282132],0
s6,1,0.141562,2.1609,[49 44] ; [138  86],[54.86119874 38.13880126] ; [132.13880126  91.86119874],0
a8,1,0.162923,1.946888,[ 7 78] ; [ 30 182],[10.58922559 74.41077441] ; [ 26.41077441 185.58922559],0
b5,1,0.165441,1.923779,[62 31] ; [133  95],[56.4953271 36.5046729] ; [138.5046729  89.4953271],0
s1,1,0.173879,1.849174,[ 6 87] ; [  7 217],[ 3.81388013 89.18611987] ; [  9.18611987 214.81388013],0
p5,1,0.216216,1.529313,[ 4 87] ; [ 19 208],[ 6.58176101 84.41823899] ; [ 16.41823899 210.58176101],0
n3,1,0.271001,1.211673,[28 13] ; [40 11],[30.30434783 10.69565217] ; [37.69565217 13.30434783],0
s7,1,0.272049,1.206388,[31 56] ; [ 93 126],[35.25490196 51.74509804] ; [ 88.74509804 130.25490196],0
d3,1,0.319706,0.990149,[65 26] ; [175  53],[68.46394984 22.53605016] ; [171.53605016  56.46394984],0
a4,1,0.325115,0.968257,[41 52] ; [ 87 141],[37.08411215 55.91588785] ; [ 90.91588785 137.08411215],0
d5,1,0.333645,0.9347,[77 15] ; [180  48],[73.8875 18.1125] ; [183.1125  44.8875],0
s4,1,0.341036,0.906531,[20 73] ; [ 38 186],[17.01577287 75.98422713] ; [ 40.98422713 183.01577287],0
b4,1,0.3475,0.882564,[51 42] ; [138  90],[54.75700935 38.24299065] ; [134.24299065  93.75700935],0
s5,1,0.360192,0.837225,[20 68] ; [ 62 161],[23.20257235 64.79742765] ; [ 58.79742765 164.20257235],0
s3,1,0.397551,0.715722,[46 47] ; [123 102],[49.4245283 43.5754717] ; [119.5754717 105.4245283],0
r2,1,0.407242,0.686839,[82  9] ; [209  16],[83.80063291  7.19936709] ; [207.19936709  17.80063291],0
n1,1,0.430791,0.62069,[16 24] ; [16 34],[14.22222222 25.77777778] ; [17.77777778 32.22222222],0
v3,1,0.432336,0.616539,[22 68] ; [ 64 158],[24.80769231 65.19230769] ; [ 61.19230769 160.80769231],0
p6,1,0.435069,0.609253,[22 70] ; [ 64 163],[24.80250784 67.19749216] ; [ 61.19749216 165.80250784],0
a1,1,0.44044,0.595135,[ 6 87] ; [ 10 218],[ 4.63551402 88.36448598] ; [ 11.36448598 216.63551402],0
d4,1,0.473895,0.512879,[74 18] ; [191  37],[76.1875 15.8125] ; [188.8125  39.1875],0
r1,1,0.540682,0.374277,[70 23] ; [178  49],[72.075 20.925] ; [175.925  51.075],0
a2,1,0.546292,0.364002,[25 68] ; [ 54 174],[22.88785047 70.11214953] ; [ 56.11214953 171.88785047],0
n2,1,0.560308,0.339171,[27 15] ; [35 15],[28.30434783 13.69565217] ; [33.69565217 16.30434783],0
a3,1,0.58818,0.293195,[65 27] ; [154  74],[62.9625 29.0375] ; [156.0375  71.9625],0
u1,1,0.727919,0.121031,[17 76] ; [ 38 190],[15.93457944 77.06542056] ; [ 39.06542056 188.93457944],0
u2,1,0.72863,0.120373,[13 14] ; [38 35],[13.77 13.23] ; [37.23 35.77],0
u3,1,0.838139,0.041728,[14 12] ; [41 32],[14.44444444 11.55555556] ; [40.55555556 32.44444444],0
s2,1,0.858455,0.031805,[42 51] ; [105 122],[42.721875 50.278125] ; [104.278125 122.721875],0
b2,1,0.871809,0.026038,[15 36] ; [38 86],[15.44571429 35.55428571] ; [37.55428571 86.44571429],0
b3,1,0.871809,0.026038,[15 36] ; [38 86],[15.44571429 35.55428571] ; [37.55428571 86.44571429],0
p1,1,0.938904,0.005875,[ 6 87] ; [ 14 211],[ 5.8490566 87.1509434] ; [ 14.1509434 210.8490566],0
d1,1,0.970428,0.001374,[52 41] ; [128 100],[52.14953271 40.85046729] ; [127.85046729 100.14953271],0
a5,1,0.972559,0.001183,[63 30] ; [154  74],[62.86915888 30.13084112] ; [154.13084112  73.86915888],0
