Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.005052,7.860788,[21  7] ; [12 19],[15.66101695 12.33898305] ; [17.33898305 13.66101695],0
v2,1,0.456722,0.553915,[10 18] ; [ 8 22],[ 8.68965517 19.31034483] ; [ 9.31034483 20.68965517],0
a4,1,0.511561,0.430872,[ 8 20] ; [11 19],[ 9.17241379 18.82758621] ; [ 9.82758621 20.17241379],0
a1,1,0.55716,0.344645,[ 3 25] ; [ 2 29],[ 2.37288136 25.62711864] ; [ 2.62711864 28.37288136],0
r2,1,0.564859,0.331361,[15 11] ; [15 15],[13.92857143 12.07142857] ; [16.07142857 13.92857143],0
p2,1,0.611014,0.258702,[14 14] ; [13 17],[13.03448276 14.96551724] ; [13.96551724 16.03448276],0
s3,1,0.637398,0.222161,[11 17] ; [10 20],[10.13793103 17.86206897] ; [10.86206897 19.13793103],0
s6,1,0.647066,0.209619,[ 9 19] ; [ 8 22],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
p11,1,0.690809,0.158212,[13 15] ; [16 15],[13.76271186 14.23728814] ; [15.23728814 15.76271186],0
p5,1,0.758658,0.094398,[ 2 25] ; [ 3 28],[ 2.32758621 24.67241379] ; [ 2.67241379 28.32758621],0
p4,1,0.758763,0.094314,[ 8 20] ; [10 21],[ 8.54237288 19.45762712] ; [ 9.45762712 21.54237288],0
v1,1,0.766486,0.088194,[ 7 20] ; [ 7 24],[ 6.51724138 20.48275862] ; [ 7.48275862 23.51724138],0
p10,1,0.770657,0.084982,[12 16] ; [14 16],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
p7,1,0.779437,0.07843,[10 18] ; [10 21],[ 9.49152542 18.50847458] ; [10.50847458 20.49152542],0
d2,1,0.785628,0.07398,[13 15] ; [15 15],[13.51724138 14.48275862] ; [14.48275862 15.51724138],0
d4,1,0.786608,0.073288,[19  9] ; [20 11],[18.50847458  9.49152542] ; [20.49152542 10.50847458],0
n1,1,0.816334,0.053946,[5 8] ; [6 8],[5.2962963 7.7037037] ; [5.7037037 8.2962963],0
s2,1,0.843354,0.039048,[ 6 22] ; [ 6 25],[ 5.69491525 22.30508475] ; [ 6.30508475 24.69491525],0
s1,1,0.895315,0.017314,[ 3 25] ; [ 3 28],[ 2.84745763 25.15254237] ; [ 3.15254237 27.84745763],0
s8,1,0.895315,0.017314,[ 3 25] ; [ 3 28],[ 2.84745763 25.15254237] ; [ 3.15254237 27.84745763],0
b5,1,0.901516,0.015313,[14 14] ; [15 16],[13.76271186 14.23728814] ; [15.23728814 15.76271186],0
s7,1,0.942395,0.005221,[ 5 21] ; [ 6 24],[ 5.10714286 20.89285714] ; [ 5.89285714 24.10714286],0
p3,1,0.943367,0.005046,[ 7 21] ; [ 8 23],[ 7.11864407 20.88135593] ; [ 7.88135593 23.11864407],0
d1,1,0.963866,0.002052,[11 17] ; [12 19],[10.91525424 17.08474576] ; [12.08474576 18.91525424],0
