Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,50.873187,[465  59] ; [38 30],[445.22297297  78.77702703] ; [57.77702703 10.22297297],1
p10,1,0.0,31.098497,[451  70] ; [40 27],[435.05272109  85.94727891] ; [55.94727891 11.05272109],1
p9,1,1e-06,24.545208,[459  60] ; [45 23],[445.61499148  73.38500852] ; [58.38500852  9.61499148],1
r4,1,2e-06,22.645472,[488  38] ; [51 17],[477.2962963  48.7037037] ; [61.7037037  6.2962963],1
p8,1,3e-06,21.742736,[295 222] ; [18 49],[277.09075342 239.90924658] ; [35.90924658 31.09075342],1
v4,1,3e-05,17.43099,[503  21] ; [57 11],[495.67567568  28.32432432] ; [64.32432432  3.67567568],1
s6,1,3.5e-05,17.141843,[369 145] ; [32 36],[354.14776632 159.85223368] ; [46.85223368 21.14776632],1
p4,1,0.0002,13.834114,[347 175] ; [29 38],[333.22920204 188.77079796] ; [42.77079796 24.22920204],1
p11,1,0.000231,13.563222,[438  88] ; [44 24],[426.82154882  99.17845118] ; [55.17845118 12.82154882],1
s8,1,0.000282,13.186572,[268 254] ; [19 49],[253.9220339 268.0779661] ; [33.0779661 34.9220339],1
b1,1,0.00055,11.937185,[202 324] ; [41 27],[215.18181818 310.81818182] ; [27.81818182 40.18181818],1
p6,1,0.000965,10.894088,[222 296] ; [14 51],[209.68782161 308.31217839] ; [26.31217839 38.68782161],1
r3,1,0.001033,10.767929,[506  17] ; [60  8],[500.87648054  22.12351946] ; [65.12351946  2.87648054],0
s7,1,0.001094,10.660612,[285 218] ; [22 41],[272.82862191 230.17137809] ; [34.17137809 28.82862191],0
r2,1,0.003205,8.686719,[496  20] ; [58  8],[491.17525773  24.82474227] ; [62.82474227  3.17525773],0
u1,1,0.003336,8.613815,[130 396] ; [ 6 62],[120.43097643 405.56902357] ; [15.56902357 52.43097643],0
s5,1,0.003508,8.522582,[187 315] ; [12 52],[176.49823322 325.50176678] ; [22.50176678 41.49823322],0
v3,1,0.006163,7.50197,[230 280] ; [17 46],[219.84293194 290.15706806] ; [27.15706806 35.84293194],0
p2,1,0.015726,5.833258,[449  75] ; [49 17],[442.29152542  81.70847458] ; [55.70847458 10.29152542],0
s2,1,0.016783,5.718926,[290 230] ; [27 40],[280.81771721 239.18228279] ; [36.18228279 30.81771721],0
p7,1,0.017687,5.626933,[341 173] ; [34 32],[332.32758621 181.67241379] ; [42.67241379 23.32758621],0
d1,1,0.017737,5.621943,[389 137] ; [41 27],[380.77441077 145.22558923] ; [49.22558923 18.77441077],0
b3,1,0.021662,5.272745,[146 193] ; [10 31],[139.16842105 199.83157895] ; [16.83157895 24.16842105],0
b2,1,0.021662,5.272745,[146 193] ; [10 31],[139.16842105 199.83157895] ; [16.83157895 24.16842105],0
p3,1,0.040475,4.197846,[289 236] ; [28 39],[281.12331081 243.87668919] ; [35.87668919 31.12331081],0
p5,1,0.048772,3.883199,[ 76 445] ; [ 4 64],[ 70.76400679 450.23599321] ; [ 9.23599321 58.76400679],0
a4,1,0.053166,3.738692,[281 243] ; [28 40],[273.50675676 250.49324324] ; [35.49324324 32.50675676],0
a2,1,0.065442,3.393806,[157 369] ; [13 55],[150.53872054 375.46127946] ; [19.46127946 48.53872054],0
v2,1,0.089352,2.88601,[310 199] ; [33 33],[303.62956522 205.37043478] ; [39.37043478 26.62956522],0
p1,1,0.094386,2.797938,[ 47 477] ; [ 2 65],[ 43.44500846 480.55499154] ; [ 5.55499154 61.44500846],0
v1,1,0.094399,2.797715,[296 216] ; [31 35],[289.66089965 222.33910035] ; [37.33910035 28.66089965],0
u2,1,0.094769,2.791447,[65 48] ; [12  3],[67.9765625 45.0234375] ; [9.0234375 5.9765625],0
n3,1,0.112458,2.519328,[74 22] ; [12  8],[71.17241379 24.82758621] ; [14.82758621  5.17241379],0
a6,1,0.115185,2.481606,[366 159] ; [41 27],[360.32883642 164.67116358] ; [46.67116358 21.32883642],0
r1,1,0.156347,2.009212,[437  87] ; [52 16],[432.83108108  91.16891892] ; [56.16891892 11.83108108],0
p12,1,0.178532,1.809803,[ 50 472] ; [ 3 63],[ 47.05102041 474.94897959] ; [ 5.94897959 60.05102041],0
u3,1,0.204488,1.610027,[64 50] ; [11  4],[66.27906977 47.72093023] ; [8.72093023 6.27906977],0
a5,1,0.242622,1.365295,[426 100] ; [51 17],[422.39393939 103.60606061] ; [54.60606061 13.39393939],0
d2,1,0.243445,1.360535,[308 215] ; [35 33],[303.53468697 219.46531303] ; [39.46531303 28.53468697],0
d5,1,0.333241,0.936263,[476  50] ; [59  9],[473.75420875  52.24579125] ; [61.24579125  6.75420875],0
a8,1,0.3504,0.87201,[ 81 392] ; [ 8 56],[ 78.39292365 394.60707635] ; [10.60707635 53.39292365],0
a7,1,0.420753,0.648212,[387 138] ; [47 21],[384.23271501 140.76728499] ; [49.76728499 18.23271501],0
s1,1,0.444294,0.585168,[ 15 506] ; [ 3 62],[ 16.00341297 504.99658703] ; [ 1.99658703 63.00341297],0
n2,1,0.444921,0.583559,[70 26] ; [17  4],[71.38461538 24.61538462] ; [15.61538462  5.38461538],0
u4,1,0.463392,0.53769,[ 16 509] ; [ 1 67],[ 15.05059022 509.94940978] ; [ 1.94940978 66.05059022],0
b5,1,0.515748,0.422388,[311 215] ; [43 25],[313.47474747 212.52525253] ; [40.52525253 27.47474747],0
a1,1,0.544812,0.366694,[ 33 493] ; [ 3 65],[ 31.87878788 494.12121212] ; [ 4.12121212 63.87878788],0
s3,1,0.687853,0.16142,[301 218] ; [36 29],[299.49143836 219.50856164] ; [37.50856164 27.49143836],0
n1,1,0.701666,0.146745,[42 52] ; [ 8 12],[41.22807018 52.77192982] ; [ 8.77192982 11.22807018],0
b4,1,0.756743,0.095952,[312 214] ; [39 29],[310.81818182 215.18181818] ; [40.18181818 27.81818182],0
d3,1,0.822111,0.050549,[401 125] ; [51 17],[400.25589226 125.74410774] ; [51.74410774 16.25589226],0
s4,1,0.866686,0.02818,[ 72 444] ; [10 58],[ 72.45205479 443.54794521] ; [ 9.54794521 58.45205479],0
a3,1,0.925834,0.008665,[411 113] ; [53 15],[410.7027027 113.2972973] ; [53.2972973 14.7027027],0
