Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.471894,[13 44] ; [40  9],[28.5 28.5] ; [24.5 24.5],1
d5,1,0.0,33.402176,[25 32] ; [48  2],[38.88785047 18.11214953] ; [34.11214953 15.88785047],1
d3,1,0.0,30.317689,[19 38] ; [43  7],[33.02803738 23.97196262] ; [28.97196262 21.02803738],1
d4,1,0.0,26.352707,[31 26] ; [48  1],[42.48113208 14.51886792] ; [36.51886792 12.48113208],1
a5,1,3e-06,21.812716,[20 37] ; [40 10],[31.96261682 25.03738318] ; [28.03738318 21.96261682],1
u1,1,9.6e-05,15.221695,[ 1 56] ; [14 36],[ 7.99065421 49.00934579] ; [ 7.00934579 42.99065421],1
a2,1,0.000393,12.562856,[ 2 55] ; [14 36],[ 8.52336449 48.47663551] ; [ 7.47663551 42.52336449],1
a3,1,0.001381,10.231193,[26 31] ; [38 12],[34.09345794 22.90654206] ; [29.90654206 20.09345794],0
a4,1,0.003396,8.58167,[16 41] ; [28 22],[23.43925234 33.56074766] ; [20.56074766 29.43925234],0
a6,1,0.005056,7.859122,[27 30] ; [37 13],[34.09345794 22.90654206] ; [29.90654206 20.09345794],0
u3,1,0.02377,5.11137,[14 17] ; [10  2],[17.30232558 13.69767442] ; [6.69767442 5.30232558],0
n4,1,0.026988,4.891563,[33 24] ; [39 11],[38.35514019 18.64485981] ; [33.64485981 16.35514019],0
v2,1,0.033852,4.502165,[21 35] ; [28 20],[26.38461538 29.61538462] ; [22.61538462 25.38461538],0
u2,1,0.052283,3.766676,[12 19] ; [8 3],[14.76190476 16.23809524] ; [5.23809524 5.76190476],0
p4,1,0.053674,3.722808,[17 40] ; [24 26],[21.8411215 35.1588785] ; [19.1588785 30.8411215],0
n6,1,0.054197,3.706636,[37 20] ; [40  9],[41.40566038 15.59433962] ; [35.59433962 13.40566038],0
n5,1,0.056841,3.627249,[26 31] ; [32 18],[30.89719626 26.10280374] ; [27.10280374 22.89719626],0
s8,1,0.061162,3.505588,[12 44] ; [19 31],[16.37735849 39.62264151] ; [14.62264151 35.37735849],0
s4,1,0.080055,3.06379,[10 47] ; [ 3 45],[ 7.05714286 49.94285714] ; [ 5.94285714 42.05714286],0
s7,1,0.092608,2.828441,[13 40] ; [20 30],[16.98058252 36.01941748] ; [16.01941748 33.98058252],0
r2,1,0.117319,2.45275,[48  9] ; [46  3],[50.54716981  6.45283019] ; [43.45283019  5.54716981],0
a7,1,0.123963,2.366517,[30 27] ; [33 16],[33.87735849 23.12264151] ; [29.12264151 19.87735849],0
s6,1,0.124632,2.358129,[23 33] ; [28 22],[26.94339623 29.05660377] ; [24.05660377 25.94339623],0
s2,1,0.128127,2.315051,[15 41] ; [20 29],[18.66666667 37.33333333] ; [16.33333333 32.66666667],0
r3,1,0.131071,2.279773,[50  7] ; [47  2],[52.16037736  4.83962264] ; [44.83962264  4.16037736],0
p8,1,0.187249,1.73913,[16 40] ; [20 29],[19.2 36.8] ; [16.8 32.2],0
n1,1,0.286167,1.137569,[ 8 12] ; [ 4 13],[ 6.48648649 13.51351351] ; [ 5.51351351 11.48648649],0
n3,1,0.351351,0.868571,[16  4] ; [12  6],[14.73684211  5.26315789] ; [13.26315789  4.73684211],0
