Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,117.440728,[261  82] ; [ 5 63],[221.99026764 121.00973236] ; [44.00973236 23.99026764],1
d4,1,0.0,52.033022,[310  33] ; [38 30],[290.42335766  52.57664234] ; [57.57664234 10.42335766],1
a4,1,0.0,29.153981,[193 149] ; [14 54],[172.66829268 169.33170732] ; [34.33170732 33.66829268],1
d2,1,0.0,26.442258,[212 131] ; [19 49],[192.7810219 150.2189781] ; [38.2189781 29.7810219],1
d3,1,0.0,25.823564,[265  78] ; [32 36],[247.86131387  95.13868613] ; [49.13868613 18.86131387],1
a3,1,3.9e-05,16.929318,[292  49] ; [44 24],[280.13691932  60.86308068] ; [55.86308068 12.13691932],1
u1,1,8.9e-05,15.358969,[ 97 246] ; [ 4 64],[ 84.28953771 258.71046229] ; [16.71046229 51.28953771],1
a2,1,0.000722,11.431746,[110 233] ; [ 8 60],[ 98.47688564 244.52311436] ; [19.52311436 48.47688564],1
p1,1,0.004167,8.209401,[ 30 311] ; [14 54],[ 36.68459658 304.31540342] ; [ 7.31540342 60.68459658],0
a5,1,0.004204,8.193463,[280  63] ; [45 23],[271.22871046  71.77128954] ; [53.77128954 14.22871046],0
r3,1,0.007164,7.231498,[334   8] ; [62  6],[330.32195122  11.67804878] ; [65.67804878  2.32195122],0
v2,1,0.039391,4.24393,[210 124] ; [32 33],[202.5764411 131.4235589] ; [39.4235589 25.5764411],0
r1,1,0.042056,4.132951,[294  47] ; [52 16],[288.47432763  52.52567237] ; [57.52567237 10.47432763],0
p8,1,0.059538,3.550217,[180 155] ; [45 23],[187.03473945 147.96526055] ; [37.96526055 30.03473945],0
s6,1,0.067099,3.352601,[287  49] ; [52 16],[281.94059406  54.05940594] ; [57.05940594 10.94059406],0
n4,1,0.094021,2.804137,[289  52] ; [52 16],[284.30562347  56.69437653] ; [56.69437653 11.30562347],0
p4,1,0.124727,2.356936,[234 108] ; [40 28],[228.55609756 113.44390244] ; [45.44390244 22.55609756],0
s2,1,0.125118,2.352051,[257  85] ; [45 23],[251.91219512  90.08780488] ; [50.08780488 17.91219512],0
s8,1,0.146209,2.111367,[241 100] ; [42 26],[235.94865526 105.05134474] ; [47.05134474 20.94865526],0
v3,1,0.197385,1.66162,[156 173] ; [26 41],[151.20707071 177.79292929] ; [30.79292929 36.20707071],0
p10,1,0.20479,1.607882,[295  45] ; [55 13],[291.66666667  48.33333333] ; [58.33333333  9.66666667],0
u4,1,0.258289,1.277906,[ 15 328] ; [ 1 67],[ 13.35279805 329.64720195] ; [ 2.64720195 65.35279805],0
a6,1,0.268334,1.225242,[230 112] ; [41 27],[226.05365854 115.94634146] ; [44.94634146 23.05365854],0
r4,1,0.30062,1.071443,[324  19] ; [62  6],[322.13625304  20.86374696] ; [63.86374696  4.13625304],0
p3,1,0.306792,1.044437,[199 143] ; [35 33],[195.1902439 146.8097561] ; [38.8097561 29.1902439],0
p9,1,0.33139,0.943458,[303  36] ; [58 10],[300.68550369  38.31449631] ; [60.31449631  7.68550369],0
p5,1,0.40717,0.687048,[ 52 287] ; [13 54],[ 54.27339901 284.72660099] ; [10.72660099 56.27339901],0
s5,1,0.418673,0.654036,[152 176] ; [27 39],[149.01522843 178.98477157] ; [29.98477157 36.01522843],0
