Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,82.362553,[ 6 75] ; [65 19],[34.85454545 46.14545455] ; [36.14545455 47.85454545],1
s6,1,0.0,50.908351,[26 55] ; [72 11],[48.40243902 32.59756098] ; [49.59756098 33.40243902],1
s8,1,1e-06,23.187354,[12 69] ; [42 42],[26.50909091 54.49090909] ; [27.49090909 56.50909091],1
s4,1,0.000228,13.581294,[ 8 74] ; [28 56],[17.78313253 64.21686747] ; [18.21686747 65.78313253],1
s5,1,0.000477,12.204424,[13 67] ; [33 47],[23. 57.] ; [23. 57.],1
s7,1,0.001521,10.052934,[17 62] ; [35 42],[26.33333333 52.66666667] ; [25.66666667 51.33333333],0
r3,1,0.004659,8.007221,[72 10] ; [82  1],[76.53333333  5.46666667] ; [77.46666667  5.53333333],0
d2,1,0.02049,5.369682,[22 60] ; [37 47],[29.14457831 52.85542169] ; [29.85542169 54.14457831],0
r2,1,0.026034,4.953749,[73  9] ; [82  2],[76.56626506  5.43373494] ; [78.43373494  5.56626506],0
p1,1,0.030993,4.653346,[ 1 81] ; [ 7 76],[ 3.97575758 78.02424242] ; [ 4.02424242 78.97575758],0
n3,1,0.03614,4.390475,[17 12] ; [25  5],[20.6440678  8.3559322] ; [21.3559322  8.6440678],0
p9,1,0.068455,3.319672,[56 25] ; [66 15],[61. 20.] ; [61. 20.],0
p10,1,0.08532,2.960526,[52 29] ; [62 19],[57. 24.] ; [57. 24.],0
b3,1,0.085998,2.947743,[ 8 33] ; [14 24],[11.41772152 29.58227848] ; [10.58227848 27.41772152],0
b2,1,0.085998,2.947743,[ 8 33] ; [14 24],[11.41772152 29.58227848] ; [10.58227848 27.41772152],0
p7,1,0.08794,2.911688,[40 41] ; [49 29],[45.33962264 35.66037736] ; [43.66037736 34.33962264],0
p4,1,0.112152,2.523629,[31 50] ; [42 41],[36.05487805 44.94512195] ; [36.94512195 46.05487805],0
r4,1,0.160728,1.967359,[72 10] ; [79  5],[74.59036145  7.40963855] ; [76.40963855  7.59036145],0
u3,1,0.161854,1.956815,[17 12] ; [22  7],[19.5  9.5] ; [19.5  9.5],0
d3,1,0.200151,1.641274,[53 29] ; [62 22],[56.80722892 25.19277108] ; [58.19277108 25.80722892],0
d4,1,0.200686,1.637378,[65 17] ; [72 11],[68.08484848 13.91515152] ; [68.91515152 14.08484848],0
a6,1,0.206361,1.596774,[51 31] ; [60 24],[54.8313253 27.1686747] ; [56.1686747 27.8313253],0
p6,1,0.225094,1.471594,[14 65] ; [21 61],[17.17391304 61.82608696] ; [17.82608696 64.17391304],0
p12,1,0.260164,1.267882,[ 2 79] ; [ 5 78],[ 3.45731707 77.54268293] ; [ 3.54268293 79.45731707],0
