Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,82.049261,[45 70] ; [490 124],[84.39643347 30.60356653] ; [450.60356653 163.39643347],1
n4,1,0.0,57.422043,[57 59] ; [503 113],[88.7431694 27.2568306] ; [471.2568306 144.7431694],1
p11,1,5e-06,20.942089,[72 44] ; [501 116],[90.67939973 25.32060027] ; [482.32060027 134.67939973],1
p10,1,1.1e-05,19.394931,[75 37] ; [516  95],[91.55186722 20.44813278] ; [499.44813278 111.55186722],1
p9,1,5.3e-05,16.320909,[82 31] ; [531  77],[96.07350902 16.92649098] ; [516.92649098  91.07350902],1
p4,1,0.000131,14.628186,[50 63] ; [388 224],[68.26758621 44.73241379] ; [369.73241379 242.26758621],1
r4,1,0.000211,13.729516,[96 20] ; [575  42],[106.18826739   9.81173261] ; [564.81173261  52.18826739],1
p8,1,0.000604,11.763145,[43 70] ; [338 270],[59.71289875 53.28710125] ; [321.28710125 286.71289875],1
a5,1,0.001363,10.255246,[75 41] ; [484 133],[88.4638472 27.5361528] ; [470.5361528 146.4638472],0
s6,1,0.00163,9.926024,[64 51] ; [427 178],[78.42361111 36.57638889] ; [412.57638889 192.42361111],0
p6,1,0.001695,9.853981,[26 83] ; [241 367],[40.58995816 68.41004184] ; [226.41004184 381.58995816],0
r2,1,0.002239,9.34257,[104  11] ; [590  20],[110.08275862   4.91724138] ; [583.91724138  26.08275862],0
s7,1,0.003224,8.676063,[40 68] ; [311 282],[54.07703281 53.92296719] ; [296.92296719 296.07703281],0
u1,1,0.003236,8.669655,[ 12 104] ; [138 479],[23.73806276 92.26193724] ; [126.26193724 490.73806276],0
d2,1,0.00427,8.165351,[47 69] ; [338 277],[61.09439124 54.90560876] ; [323.90560876 291.09439124],0
a4,1,0.004298,8.153362,[42 74] ; [312 304],[56.09836066 59.90163934] ; [297.90163934 318.09836066],0
u2,1,0.004438,8.095441,[29  6] ; [83 63],[21.65745856 13.34254144] ; [90.34254144 55.65745856],0
p7,1,0.006461,7.416949,[56 52] ; [394 207],[68.54724965 39.45275035] ; [381.45275035 219.54724965],0
s5,1,0.006791,7.327502,[26 83] ; [221 371],[38.40656205 70.59343795] ; [208.59343795 383.40656205],0
d1,1,0.008002,7.033042,[69 47] ; [443 174],[81.02592087 34.97407913] ; [430.97407913 186.02592087],0
v3,1,0.008118,7.007164,[31 76] ; [254 342],[43.37837838 63.62162162] ; [241.62162162 354.37837838],0
p3,1,0.009159,6.79147,[44 69] ; [322 294],[56.73251029 56.26748971] ; [309.26748971 306.73251029],0
p2,1,0.009798,6.67126,[86 28] ; [523  91],[95.36538462 18.63461538] ; [513.63461538 100.36538462],0
u3,1,0.010729,6.50963,[29  6] ; [88 59],[22.5 12.5] ; [94.5 52.5],0
b2,1,0.012399,6.252947,[17 49] ; [157 216],[26.1594533 39.8405467] ; [147.8405467 225.1594533],0
b3,1,0.012399,6.252947,[17 49] ; [157 216],[26.1594533 39.8405467] ; [147.8405467 225.1594533],0
b1,1,0.016394,5.760167,[56 60] ; [225 392],[44.46930423 71.53069577] ; [236.53069577 380.46930423],0
a2,1,0.01684,5.712943,[20 96] ; [172 445],[30.38472033 85.61527967] ; [161.61527967 455.38472033],0
s8,1,0.025522,4.988095,[42 74] ; [291 322],[52.98765432 63.01234568] ; [280.01234568 332.98765432],0
