Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00015,14.370577,[59  6] ; [1 3],[56.52173913  8.47826087] ; [3.47826087 0.52173913],1
r2,1,0.036907,4.35472,[63  2] ; [3 1],[62.17391304  2.82608696] ; [3.82608696 0.17391304],0
a3,1,0.072774,3.219324,[44 20] ; [1 3],[42.35294118 21.64705882] ; [2.64705882 1.35294118],0
s1,1,0.097609,2.744189,[ 3 60] ; [1 3],[ 3.76119403 59.23880597] ; [0.23880597 3.76119403],0
n6,1,0.127929,2.317463,[53 12] ; [2 2],[51.8115942 13.1884058] ; [3.1884058 0.8115942],0
p9,1,0.164772,1.929874,[51 13] ; [2 2],[49.88235294 14.11764706] ; [3.11764706 0.88235294],0
b1,1,0.168692,1.894526,[26 39] ; [3 1],[27.31884058 37.68115942] ; [1.68115942 2.31884058],0
p8,1,0.199767,1.644079,[27 37] ; [3 1],[28.23529412 35.76470588] ; [1.76470588 2.23529412],0
v2,1,0.209986,1.571525,[36 27] ; [1 3],[34.79104478 28.20895522] ; [2.20895522 1.79104478],0
s7,1,0.23464,1.41251,[35 28] ; [1 3],[33.85074627 29.14925373] ; [2.14925373 1.85074627],0
n4,1,0.300082,1.07383,[48 17] ; [2 2],[47.10144928 17.89855072] ; [2.89855072 1.10144928],0
v1,1,0.302646,1.0625,[33 31] ; [1 3],[32. 32.] ; [2. 2.],0
n2,1,0.310557,1.028307,[17  4] ; [1 1],[16.43478261  4.56521739] ; [1.56521739 0.43478261],0
r1,1,0.339856,0.910973,[47 18] ; [2 2],[46.15942029 18.84057971] ; [2.84057971 1.15942029],0
b4,1,0.346393,0.886626,[32 33] ; [1 3],[31.08695652 33.91304348] ; [1.91304348 2.08695652],0
u3,1,0.347755,0.881633,[13  8] ; [1 2],[12.25  8.75] ; [1.75 1.25],0
u2,1,0.347755,0.881633,[13  8] ; [1 2],[12.25  8.75] ; [1.75 1.25],0
p10,1,0.351591,0.867708,[46 18] ; [2 2],[45.17647059 18.82352941] ; [2.82352941 1.17647059],0
s6,1,0.353021,0.86257,[38 25] ; [1 2],[37.22727273 25.77272727] ; [1.77272727 1.22727273],0
d1,1,0.377068,0.78024,[31 34] ; [1 3],[30.14492754 34.85507246] ; [1.85507246 2.14492754],0
n5,1,0.380923,0.76772,[46 19] ; [2 2],[45.2173913 19.7826087] ; [2.7826087 1.2173913],0
d5,1,0.393626,0.72771,[45 19] ; [2 2],[44.23529412 19.76470588] ; [2.76470588 1.23529412],0
p3,1,0.423116,0.641646,[20 45] ; [2 2],[20.72463768 44.27536232] ; [1.27536232 2.72463768],0
s3,1,0.498021,0.459152,[37 27] ; [3 1],[37.64705882 26.35294118] ; [2.35294118 1.64705882],0
n3,1,0.529138,0.396046,[15  6] ; [1 1],[14.60869565  6.39130435] ; [1.39130435 0.60869565],0
a7,1,0.617721,0.249084,[40 24] ; [2 2],[39.52941176 24.47058824] ; [2.47058824 1.52941176],0
d2,1,0.64628,0.210623,[25 40] ; [2 2],[25.43478261 39.56521739] ; [1.56521739 2.43478261],0
v3,1,0.656985,0.197206,[23 41] ; [1 3],[22.58823529 41.41176471] ; [1.41176471 2.58823529],0
p11,1,0.672118,0.179135,[42 23] ; [3 1],[42.39130435 22.60869565] ; [2.60869565 1.39130435],0
a2,1,0.679133,0.171103,[11 54] ; [1 3],[11.30434783 53.69565217] ; [0.69565217 3.30434783],0
s5,1,0.683481,0.166234,[21 39] ; [1 3],[20.625 39.375] ; [1.375 2.625],0
a5,1,0.692612,0.156272,[39 26] ; [2 2],[38.62318841 26.37681159] ; [2.37681159 1.62318841],0
a4,1,0.715657,0.132692,[22 43] ; [1 3],[21.66666667 43.33333333] ; [1.33333333 2.66666667],0
a6,1,0.745922,0.10499,[43 21] ; [3 1],[43.29411765 20.70588235] ; [2.70588235 1.29411765],0
s2,1,0.759223,0.093943,[37 27] ; [2 2],[36.70588235 27.29411765] ; [2.29411765 1.70588235],0
s8,1,0.903312,0.014757,[30 34] ; [2 2],[30.11764706 33.88235294] ; [1.88235294 2.11764706],0
d4,1,0.929517,0.007824,[50 15] ; [3 1],[49.92753623 15.07246377] ; [3.07246377 0.92753623],0
b2,1,0.942094,0.005276,[18 20] ; [1 1],[18.05 19.95] ; [0.95 1.05],0
b3,1,0.942094,0.005276,[18 20] ; [1 1],[18.05 19.95] ; [0.95 1.05],0
p2,1,0.986176,0.0003,[49 16] ; [3 1],[48.98550725 16.01449275] ; [3.01449275 0.98550725],0
