Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.65482,[246  15] ; [4 6],[240.77490775  20.22509225] ; [9.22509225 0.77490775],1
r2,1,7e-06,20.122902,[250   8] ; [6 3],[247.37078652  10.62921348] ; [8.62921348 0.37078652],1
r1,1,2.5e-05,17.802822,[217  44] ; [3 7],[211.88191882  49.11808118] ; [8.11808118 1.88191882],1
d4,1,0.007326,7.191245,[243  18] ; [7 3],[240.77490775  20.22509225] ; [9.22509225 0.77490775],0
s6,1,0.02976,4.72311,[200  53] ; [5 5],[197.20532319  55.79467681] ; [7.79467681 2.20532319],0
p3,1,0.071437,3.249682,[176  85] ; [4 6],[173.35793358  87.64206642] ; [6.64206642 3.35793358],0
p11,1,0.080786,3.049016,[214  47] ; [6 4],[211.88191882  49.11808118] ; [8.11808118 1.88191882],0
v1,1,0.083194,3.00138,[171  86] ; [4 6],[168.44569288  88.55430712] ; [6.55430712 3.44569288],0
a7,1,0.109861,2.556213,[190  70] ; [5 5],[187.77777778  72.22222222] ; [7.22222222 2.77777778],0
s4,1,0.116316,2.466245,[ 50 205] ; [4 6],[ 51.96226415 203.03773585] ; [2.03773585 7.96226415],0
d3,1,0.146207,2.111381,[206  54] ; [6 4],[204.14814815  55.85185185] ; [7.85185185 2.14814815],0
a3,1,0.182446,1.777588,[202  57] ; [6 4],[200.26765799  58.73234201] ; [7.73234201 2.26765799],0
s3,1,0.206549,1.595455,[156 104] ; [4 6],[154.07407407 105.92592593] ; [5.92592593 4.07407407],0
s8,1,0.206549,1.595455,[156 104] ; [4 6],[154.07407407 105.92592593] ; [5.92592593 4.07407407],0
b1,1,0.221776,1.492845,[106 155] ; [6 4],[107.86715867 153.13284133] ; [4.13284133 5.86715867],0
p7,1,0.242961,1.363333,[215  41] ; [7 3],[213.65413534  42.34586466] ; [8.34586466 1.65413534],0
s1,1,0.284531,1.145318,[  9 250] ; [1 9],[  9.62825279 249.37174721] ; [0.37174721 9.62825279],0
a6,1,0.304322,1.055158,[171  89] ; [5 5],[169.48148148  90.51851852] ; [6.51851852 3.48148148],0
n6,1,0.365029,0.820516,[231  28] ; [8 2],[230.11524164  28.88475836] ; [8.88475836 1.11524164],0
v3,1,0.439568,0.597409,[107 146] ; [3 7],[105.81749049 147.18250951] ; [4.18250951 5.81749049],0
a5,1,0.457499,0.552005,[208  53] ; [7 3],[207.06642066  53.93357934] ; [7.93357934 2.06642066],0
a2,1,0.471792,0.517777,[ 80 181] ; [2 8],[ 78.97416974 182.02583026] ; [3.02583026 6.97416974],0
p10,1,0.503185,0.448213,[226  33] ; [8 2],[225.30111524  33.69888476] ; [8.69888476 1.30111524],0
n2,1,0.519234,0.415415,[39 16] ; [5 1],[39.67213115 15.32786885] ; [4.32786885 1.67213115],0
v2,1,0.532128,0.390326,[154 102] ; [7 3],[154.94736842 101.05263158] ; [6.05263158 3.94736842],0
u2,1,0.535105,0.384688,[35 24] ; [3 1],[35.58730159 23.41269841] ; [2.41269841 1.58730159],0
b4,1,0.553588,0.350928,[155 106] ; [5 5],[154.09594096 106.90405904] ; [5.90405904 4.09594096],0
p8,1,0.578971,0.307901,[177  82] ; [6 4],[176.19702602  82.80297398] ; [6.80297398 3.19702602],0
u3,1,0.580716,0.305078,[37 21] ; [2 2],[36.48387097 21.51612903] ; [2.51612903 1.48387097],0
u1,1,0.631816,0.229606,[ 70 191] ; [2 8],[ 69.34317343 191.65682657] ; [2.65682657 7.34317343],0
n4,1,0.66138,0.191851,[222  39] ; [8 2],[221.51291513  39.48708487] ; [8.48708487 1.51291513],0
s7,1,0.670533,0.18098,[157  94] ; [5 4],[156.39230769  94.60769231] ; [5.60769231 3.39230769],0
d1,1,0.671679,0.179644,[198  63] ; [7 3],[197.43542435  63.56457565] ; [7.56457565 2.43542435],0
n1,1,0.728316,0.120664,[23 31] ; [3 3],[23.4 30.6] ; [2.6 3.4],0
n3,1,0.774499,0.082079,[39 15] ; [4 2],[38.7 15.3] ; [4.3 1.7],0
p9,1,0.789173,0.071495,[240  20] ; [9 1],[239.77777778  20.22222222] ; [9.22222222 0.77777778],0
p5,1,0.795079,0.067455,[ 44 217] ; [2 8],[ 44.30258303 216.69741697] ; [1.69741697 8.30258303],0
b2,1,0.805535,0.06061,[77 92] ; [4 4],[77.33898305 91.66101695] ; [3.66101695 4.33898305],0
b3,1,0.805535,0.06061,[77 92] ; [4 4],[77.33898305 91.66101695] ; [3.66101695 4.33898305],0
p4,1,0.821114,0.051127,[216  45] ; [8 2],[215.73431734  45.26568266] ; [8.26568266 1.73431734],0
a4,1,0.855085,0.033355,[149 112] ; [6 4],[149.2804428 111.7195572] ; [5.7195572 4.2804428],0
p1,1,0.88096,0.022426,[ 30 230] ; [1 9],[ 29.85185185 230.14814815] ; [1.14814815 8.85185185],0
p2,1,0.931238,0.007445,[237  24] ; [9 1],[236.92250923  24.07749077] ; [9.07749077 0.92250923],0
p12,1,0.935345,0.006581,[ 28 231] ; [1 9],[ 27.92193309 231.07806691] ; [1.07806691 8.92193309],0
d2,1,0.949873,0.003952,[154 107] ; [6 4],[154.09594096 106.90405904] ; [5.90405904 4.09594096],0
s5,1,0.966138,0.001802,[112 136] ; [4 5],[111.93774319 136.06225681] ; [4.06225681 4.93774319],0
s2,1,0.972833,0.00116,[158 103] ; [6 4],[157.94833948 103.05166052] ; [6.05166052 3.94833948],0
b5,1,0.992249,9.4e-05,[157 104] ; [6 4],[156.98523985 104.01476015] ; [6.01476015 3.98523985],0
