Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,124.526652,[339  37] ; [25 48],[304.81959911  71.18040089] ; [59.18040089 13.81959911],1
n6,1,0.0,25.896829,[317  56] ; [44 30],[301.23713647  71.76286353] ; [59.76286353 14.23713647],1
p11,1,7e-06,20.325667,[305  72] ; [42 32],[290.06430155  86.93569845] ; [56.93569845 17.06430155],1
s6,1,8e-06,20.047295,[313  57] ; [46 28],[299.16666667  70.83333333] ; [59.83333333 14.16666667],1
s2,1,9e-06,19.749101,[304  73] ; [42 32],[289.22838137  87.77161863] ; [56.77161863 17.22838137],1
p2,1,1.1e-05,19.378803,[327  49] ; [49 25],[314.16888889  61.83111111] ; [61.83111111 12.16888889],1
s8,1,1.8e-05,18.353886,[219 157] ; [23 51],[202.20444444 173.79555556] ; [39.79555556 34.20444444],1
n5,1,0.000471,12.225713,[290  84] ; [43 31],[277.99553571  96.00446429] ; [55.00446429 18.99553571],1
r4,1,0.000563,11.896052,[346  31] ; [58 16],[337.71175166  39.28824834] ; [66.28824834  7.71175166],1
v4,1,0.001398,10.20861,[359  16] ; [62 10],[353.18791946  21.81208054] ; [67.81208054  4.18791946],0
b1,1,0.001658,9.894398,[140 237] ; [42 32],[152.13747228 224.86252772] ; [29.86252772 44.13747228],0
r3,1,0.002096,9.463714,[364  11] ; [66  8],[359.13140312  15.86859688] ; [70.86859688  3.13140312],0
v2,1,0.002162,9.406616,[212 146] ; [28 43],[200.27972028 157.72027972] ; [39.72027972 31.27972028],0
s7,1,0.002752,8.964893,[231 133] ; [30 38],[219.91666667 144.08333333] ; [41.08333333 26.91666667],0
s5,1,0.002938,8.845522,[147 213] ; [16 56],[135.83333333 224.16666667] ; [27.16666667 44.83333333],0
a4,1,0.006369,7.44279,[179 198] ; [22 51],[168.39333333 208.60666667] ; [32.60666667 40.39333333],0
s1,1,0.007567,7.133189,[ 11 362] ; [ 7 65],[ 15.08764045 357.91235955] ; [ 2.91235955 69.08764045],0
