Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,41.409174,[60 40] ; [ 60 191],[34.18803419 65.81196581] ; [ 85.81196581 165.18803419],1
s3,1,0.0,34.583851,[63 35] ; [ 75 175],[38.86206897 59.13793103] ; [ 99.13793103 150.86206897],1
s6,1,1.4e-05,18.929486,[71 27] ; [116 133],[52.81268012 45.18731988] ; [134.18731988 114.81268012],1
p6,1,0.001509,10.068109,[38 62] ; [ 53 194],[26.22478386 73.77521614] ; [ 64.77521614 182.22478386],0
p3,1,0.01263,6.22016,[53 46] ; [ 98 154],[42.58974359 56.41025641] ; [108.41025641 143.58974359],0
a8,1,0.013676,6.079515,[17 72] ; [ 21 209],[10.60188088 78.39811912] ; [ 27.39811912 202.60188088],0
u1,1,0.01897,5.5043,[26 74] ; [ 39 216],[18.30985915 81.69014085] ; [ 46.69014085 208.30985915],0
s1,1,0.019776,5.43154,[ 7 93] ; [  5 246],[ 3.41880342 96.58119658] ; [  8.58119658 242.41880342],0
s5,1,0.021162,5.313363,[33 63] ; [ 55 192],[24.62973761 71.37026239] ; [ 63.37026239 183.62973761],0
n4,1,0.022425,5.212528,[84 16] ; [184  70],[75.70621469 24.29378531] ; [192.29378531  61.70621469],0
a2,1,0.024035,5.092113,[38 62] ; [ 66 189],[29.29577465 70.70422535] ; [ 74.70422535 180.29577465],0
s4,1,0.024594,5.052219,[22 78] ; [ 31 218],[15.18624642 84.81375358] ; [ 37.81375358 211.18624642],0
d2,1,0.030624,4.673893,[61 38] ; [123 129],[51.8974359 47.1025641] ; [132.1025641 119.8974359],0
a3,1,0.037761,4.315753,[83 17] ; [184  70],[75.42372881 24.57627119] ; [191.57627119  62.42372881],0
p2,1,0.047633,3.922894,[86 14] ; [192  59],[79.2022792 20.7977208] ; [198.7977208  52.2022792],0
p4,1,0.052336,3.765004,[63 37] ; [130 122],[54.82954545 45.17045455] ; [138.17045455 113.82954545],0
r1,1,0.077828,3.109694,[85 15] ; [192  59],[78.91737892 21.08262108] ; [198.08262108  52.91737892],0
p7,1,0.088846,2.895165,[62 36] ; [133 117],[54.9137931 43.0862069] ; [140.0862069 109.9137931],0
d3,1,0.116591,2.462533,[77 22] ; [177  78],[71.03389831 27.96610169] ; [182.96610169  72.03389831],0
p9,1,0.123215,2.375971,[82 16] ; [191  60],[76.65902579 21.34097421] ; [196.34097421  54.65902579],0
a4,1,0.135552,2.227744,[59 41] ; [127 126],[52.69121813 47.30878187] ; [133.30878187 119.69121813],0
p10,1,0.165982,1.91886,[81 19] ; [185  65],[76. 24.] ; [190.  60.],0
u3,1,0.170863,1.875353,[12  5] ; [36 33],[9.48837209 7.51162791] ; [38.51162791 30.48837209],0
a6,1,0.171761,1.86751,[70 29] ; [198  57],[74.94915254 24.05084746] ; [193.05084746  61.94915254],0
v2,1,0.182946,1.773526,[60 39] ; [127 114],[54.45 44.55] ; [132.55 108.45],0
