Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,50.067637,[10 32] ; [68  9],[27.52941176 14.47058824] ; [50.47058824 26.52941176],1
v4,1,0.0,35.678111,[19 23] ; [73  5],[32.2  9.8] ; [59.8 18.2],1
r2,1,0.0,32.84477,[23 18] ; [76  2],[34.1092437  6.8907563] ; [64.8907563 13.1092437],1
p11,1,4e-06,21.328413,[10 32] ; [53 25],[22.05 19.95] ; [40.95 37.05],1
p2,1,1.7e-05,18.511028,[14 26] ; [59 19],[24.74576271 15.25423729] ; [48.25423729 29.74576271],1
a1,1,0.000636,11.667965,[ 9 33] ; [ 2 76],[ 3.85 38.15] ; [ 7.15 70.85],1
u3,1,0.000698,11.495205,[ 4 15] ; [20  8],[9.70212766 9.29787234] ; [14.29787234 13.70212766],1
s6,1,0.00143,10.166708,[ 8 34] ; [38 40],[16.1 25.9] ; [29.9 48.1],0
d4,1,0.001998,9.551718,[22 20] ; [62 16],[29.4 12.6] ; [54.6 23.4],0
s8,1,0.002061,9.494505,[ 1 41] ; [19 59],[ 7. 35.] ; [13. 65.],0
d5,1,0.00267,9.020381,[21 21] ; [60 18],[28.35 13.65] ; [52.65 25.35],0
p3,1,0.003471,8.541838,[ 5 35] ; [30 48],[11.86440678 28.13559322] ; [23.13559322 54.86440678],0
p4,1,0.003571,8.490239,[ 8 33] ; [36 41],[15.28813559 25.71186441] ; [28.71186441 48.28813559],0
a6,1,0.004155,8.214896,[19 23] ; [56 22],[26.25 15.75] ; [48.75 29.25],0
p8,1,0.006092,7.522921,[ 7 33] ; [33 44],[13.67521368 26.32478632] ; [26.32478632 50.67521368],0
d3,1,0.009552,6.716542,[15 26] ; [48 30],[21.70588235 19.29411765] ; [41.29411765 36.70588235],0
b4,1,0.011624,6.367347,[18 24] ; [52 26],[24.5 17.5] ; [45.5 32.5],0
s2,1,0.01356,6.094513,[ 5 37] ; [25 52],[10.58823529 31.41176471] ; [19.41176471 57.58823529],0
b5,1,0.015428,5.866911,[19 23] ; [53 25],[25.2 16.8] ; [46.8 31.2],0
d1,1,0.016635,5.734501,[11 31] ; [38 40],[17.15 24.85] ; [31.85 46.15],0
p10,1,0.02307,5.163259,[14 26] ; [44 33],[19.82905983 20.17094017] ; [38.17094017 38.82905983],0
b1,1,0.030541,4.678589,[27 15] ; [34 44],[21.35 20.65] ; [39.65 38.35],0
n2,1,0.034819,4.454008,[10 11] ; [18  5],[13.36363636  7.63636364] ; [14.63636364  8.36363636],0
n3,1,0.044335,4.043746,[10 11] ; [17  5],[13.18604651  7.81395349] ; [13.81395349  8.18604651],0
v2,1,0.046369,3.968131,[11 30] ; [33 39],[15.96460177 25.03539823] ; [28.03539823 43.96460177],0
v3,1,0.046908,3.948685,[ 6 36] ; [22 49],[10.40707965 31.59292035] ; [17.59292035 53.40707965],0
a7,1,0.048186,3.903472,[22 20] ; [55 23],[26.95 15.05] ; [50.05 27.95],0
p9,1,0.050971,3.809241,[19 22] ; [50 27],[23.97457627 17.02542373] ; [45.02542373 31.97457627],0
a5,1,0.080647,3.051805,[20 22] ; [50 28],[24.5 17.5] ; [45.5 32.5],0
s3,1,0.087229,2.924779,[12 29] ; [35 42],[16.33050847 24.66949153] ; [30.66949153 46.33050847],0
u2,1,0.109825,2.556737,[ 8 11] ; [19 10],[10.6875  8.3125] ; [16.3125 12.6875],0
b3,1,0.123913,2.36715,[10 14] ; [11 35],[ 7.2 16.8] ; [13.8 32.2],0
b2,1,0.123913,2.36715,[10 14] ; [11 35],[ 7.2 16.8] ; [13.8 32.2],0
n5,1,0.128881,2.305927,[23 19] ; [31 46],[19.05882353 22.94117647] ; [34.94117647 42.05882353],0
a2,1,0.217652,1.519787,[ 4 38] ; [14 64],[ 6.3 35.7] ; [11.7 66.3],0
p6,1,0.252847,1.307502,[ 5 34] ; [16 58],[ 7.24778761 31.75221239] ; [13.75221239 60.24778761],0
p1,1,0.298939,1.078921,[ 5 37] ; [ 5 73],[ 3.5 38.5] ; [ 6.5 71.5],0
p7,1,0.377089,0.78017,[16 26] ; [34 39],[18.26086957 23.73913043] ; [31.73913043 41.26086957],0
s1,1,0.388965,0.742176,[ 4 38] ; [ 4 71],[ 2.87179487 39.12820513] ; [ 5.12820513 69.87179487],0
v1,1,0.40404,0.696269,[13 29] ; [29 46],[15.07692308 26.92307692] ; [26.92307692 48.07692308],0
a3,1,0.475878,0.508294,[23 18] ; [49 29],[24.80672269 16.19327731] ; [47.19327731 30.80672269],0
a8,1,0.488816,0.479133,[ 3 39] ; [ 8 64],[ 4.05263158 37.94736842] ; [ 6.94736842 65.05263158],0
s5,1,0.509737,0.434607,[ 4 38] ; [10 63],[ 5.11304348 36.88695652] ; [ 8.88695652 64.11304348],0
p5,1,0.514492,0.42492,[ 2 39] ; [ 2 75],[ 1.38983051 39.61016949] ; [ 2.61016949 74.38983051],0
a4,1,0.675149,0.175638,[14 28] ; [29 49],[15.05 26.95] ; [27.95 50.05],0
n4,1,0.803484,0.061922,[20 22] ; [39 39],[20.65 21.35] ; [38.35 39.65],0
n1,1,0.83491,0.043434,[ 7 14] ; [ 8 14],[ 7.3255814 13.6744186] ; [ 7.6744186 14.3255814],0
s4,1,0.920749,0.009898,[ 4 38] ; [ 7 71],[ 3.85 38.15] ; [ 7.15 70.85],0
d2,1,0.953425,0.003411,[17 25] ; [32 46],[17.15 24.85] ; [31.85 46.15],0
p12,1,0.958494,0.002708,[ 1 40] ; [ 2 75],[ 1.04237288 39.95762712] ; [ 1.95762712 75.04237288],0
