Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,108.282196,[18 43] ; [214  21],[47.81081081 13.18918919] ; [184.18918919  50.81081081],1
s6,1,0.0,28.685887,[42 19] ; [217  15],[53.92150171  7.07849829] ; [205.07849829  26.92150171],1
r2,1,0.001733,9.812794,[54  6] ; [227   4],[57.93814433  2.06185567] ; [223.06185567   7.93814433],0
n2,1,0.032629,4.565136,[9 7] ; [42  9],[12.17910448  3.82089552] ; [38.82089552 12.17910448],0
n1,1,0.044901,4.02235,[ 5 11] ; [30 20],[8.48484848 7.51515152] ; [26.51515152 23.48484848],0
p11,1,0.067664,3.338799,[44 17] ; [194  41],[49.0472973 11.9527027] ; [188.9527027  46.0472973],0
n4,1,0.095468,2.77966,[47 14] ; [200  33],[51.24829932  9.75170068] ; [195.75170068  37.24829932],0
b2,1,0.106161,2.61046,[24 19] ; [72 99],[19.28971963 23.71028037] ; [76.71028037 94.28971963],0
b3,1,0.106161,2.61046,[24 19] ; [72 99],[19.28971963 23.71028037] ; [76.71028037 94.28971963],0
n5,1,0.112515,2.51853,[47 14] ; [200  34],[51.07457627  9.92542373] ; [195.92542373  38.07457627],0
d1,1,0.13214,2.267186,[35 26] ; [159  76],[39.97972973 21.02027027] ; [154.02027027  80.97972973],0
a8,1,0.186102,1.748207,[ 6 46] ; [ 42 175],[ 9.27881041 42.72118959] ; [ 38.72118959 178.27881041],0
p6,1,0.190614,1.712863,[34 26] ; [109 122],[29.48453608 30.51546392] ; [113.51546392 117.48453608],0
s4,1,0.2184,1.514853,[ 9 51] ; [ 52 182],[12.44897959 47.55102041] ; [ 48.55102041 185.44897959],0
s1,1,0.23506,1.40998,[ 1 60] ; [ 12 221],[ 2.69727891 58.30272109] ; [ 10.30272109 222.69727891],0
u1,1,0.241665,1.370855,[19 42] ; [ 56 179],[15.45608108 45.54391892] ; [ 59.54391892 175.45608108],0
a5,1,0.285094,1.142647,[52  9] ; [186  49],[49.0472973 11.9527027] ; [188.9527027  46.0472973],0
p8,1,0.304999,1.052207,[31 28] ; [139  93],[34.46735395 24.53264605] ; [135.53264605  96.46735395],0
p2,1,0.324157,0.972101,[49 12] ; [200  34],[51.48813559  9.51186441] ; [197.51186441  36.48813559],0
p7,1,0.332425,0.93943,[40 20] ; [165  61],[43.00699301 16.99300699] ; [161.99300699  64.00699301],0
p5,1,0.352177,0.865598,[ 9 52] ; [ 46 184],[11.52920962 49.47079038] ; [ 43.47079038 186.52920962],0
b1,1,0.359025,0.8413,[22 39] ; [100 135],[25.14189189 35.85810811] ; [ 96.85810811 138.14189189],0
s5,1,0.376,0.783739,[26 34] ; [110 111],[29.03914591 30.96085409] ; [106.96085409 114.03914591],0
b5,1,0.424328,0.638297,[39 22] ; [137  98],[36.27027027 24.72972973] ; [139.72972973  95.27027027],0
v4,1,0.439331,0.59803,[59  2] ; [230   4],[59.75932203  1.24067797] ; [229.24067797   4.75932203],0
a4,1,0.441743,0.59175,[27 34] ; [117 118],[29.67567568 31.32432432] ; [114.32432432 120.67567568],0
n3,1,0.443452,0.587333,[10  6] ; [37 14],[11.2238806  4.7761194] ; [35.7761194 15.2238806],0
p9,1,0.475716,0.508669,[54  6] ; [218  17],[55.3220339  4.6779661] ; [216.6779661  18.3220339],0
v3,1,0.481201,0.496141,[32 28] ; [108 116],[29.57746479 30.42253521] ; [110.42253521 113.57746479],0
a2,1,0.500759,0.453328,[15 46] ; [ 68 167],[17.10472973 43.89527027] ; [ 65.89527027 169.10472973],0
u3,1,0.503273,0.448027,[9 2] ; [28 11],[8.14 2.86] ; [28.86 10.14],0
n6,1,0.559703,0.340219,[54  7] ; [212  21],[55.19047619  5.80952381] ; [210.80952381  22.19047619],0
v1,1,0.580029,0.306188,[36 24] ; [145  82],[37.83972125 22.16027875] ; [143.16027875  83.83972125],0
a6,1,0.596293,0.280623,[39 22] ; [158  76],[40.73559322 20.26440678] ; [156.26440678  77.73559322],0
p12,1,0.609578,0.26079,[ 6 54] ; [ 29 205],[ 7.14285714 52.85714286] ; [ 27.85714286 206.14285714],0
d5,1,0.61473,0.253344,[50 11] ; [198  36],[51.28135593  9.71864407] ; [196.71864407  37.28135593],0
