Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,39.280176,[438 187] ; [37 61],[410.61549101 214.38450899] ; [64.38450899 33.61549101],1
p8,1,0.0,29.814919,[374 256] ; [31 71],[348.56557377 281.43442623] ; [56.43442623 45.56557377],1
p4,1,0.0,26.217649,[418 218] ; [39 61],[394.9076087 241.0923913] ; [62.0923913 37.9076087],1
p3,1,0.000731,11.409593,[349 289] ; [37 64],[333.24492558 304.75507442] ; [52.75507442 48.24492558],1
d5,1,0.010791,6.499494,[526 110] ; [72 28],[516.75 119.25] ; [81.25 18.75],0
n6,1,0.013094,6.156358,[555  80] ; [79 22],[546.99728261  88.00271739] ; [87.00271739 13.99728261],0
p11,1,0.016287,5.771589,[537 101] ; [76 26],[528.50540541 109.49459459] ; [84.49459459 17.50540541],0
p6,1,0.019974,5.414146,[258 373] ; [29 72],[247.40027322 383.59972678] ; [39.59972678 61.40027322],0
d4,1,0.021211,5.309374,[537 100] ; [75 25],[528.96065129 108.03934871] ; [83.03934871 16.96065129],0
n4,1,0.035911,4.401331,[502 134] ; [71 31],[493.80487805 142.19512195] ; [79.19512195 22.80487805],0
s4,1,0.036492,4.373943,[104 529] ; [25 75],[111.40109141 521.59890859] ; [17.59890859 82.40109141],0
a3,1,0.080529,3.054186,[468 167] ; [66 35],[460.7201087 174.2798913] ; [73.2798913 27.7201087],0
u4,1,0.081229,3.040136,[ 13 625] ; [ 5 97],[ 15.51891892 622.48108108] ; [ 2.48108108 99.51891892],0
p10,1,0.090756,2.86092,[581  54] ; [88 14],[576.41112619  58.58887381] ; [92.58887381  9.41112619],0
v1,1,0.127434,2.323486,[357 262] ; [49 50],[350.01949861 268.98050139] ; [55.98050139 43.01949861],0
n2,1,0.151065,2.061467,[97 35] ; [29  5],[100.19277108  31.80722892] ; [25.80722892  8.19277108],0
a7,1,0.153453,2.037582,[473 163] ; [69 33],[467.08943089 168.91056911] ; [74.91056911 27.08943089],0
a8,1,0.164349,1.933746,[ 85 494] ; [ 9 87],[ 80.63111111 498.36888889] ; [13.36888889 82.63111111],0
s1,1,0.171505,1.869736,[ 16 614] ; [ 5 95],[ 18.12328767 611.87671233] ; [ 2.87671233 97.12328767],0
d3,1,0.181782,1.782996,[455 181] ; [65 35],[449.34782609 186.65217391] ; [70.65217391 29.34782609],0
n5,1,0.196493,1.668253,[495 139] ; [73 28],[489.94829932 144.05170068] ; [78.05170068 22.94829932],0
b5,1,0.246923,1.340628,[387 251] ; [68 34],[392.28378378 245.71621622] ; [62.71621622 39.28378378],0
r3,1,0.272637,1.203431,[614  23] ; [96  6],[612.00270636  24.99729364] ; [97.99729364  4.00270636],0
a1,1,0.274413,1.194553,[ 28 610] ; [ 7 95],[ 30.17567568 607.82432432] ; [ 4.82432432 97.17567568],0
b1,1,0.276341,1.184999,[215 423] ; [40 62],[219.85135135 418.14864865] ; [35.14864865 66.85135135],0
n1,1,0.332539,0.938986,[46 85] ; [15 19],[48.43030303 82.56969697] ; [12.56969697 21.43030303],0
a5,1,0.334265,0.932305,[479 159] ; [72 30],[475.05135135 162.94864865] ; [75.94864865 26.05135135],0
p12,1,0.334749,0.930438,[ 56 581] ; [12 90],[ 58.61434371 578.38565629] ; [ 9.38565629 92.61434371],0
r1,1,0.38671,0.749261,[515 120] ; [79 23],[511.79104478 123.20895522] ; [82.20895522 19.79104478],0
