Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001546,10.022727,[ 9 24] ; [12  4],[14.14285714 18.85714286] ; [6.85714286 9.14285714],0
p7,1,0.002376,9.233724,[10 21] ; [12  3],[14.82608696 16.17391304] ; [7.17391304 7.82608696],0
p5,1,0.005479,7.714286,[ 1 31] ; [ 5 11],[ 4. 28.] ; [ 2. 14.],0
p11,1,0.017577,5.637784,[15 18] ; [13  3],[18.85714286 14.14285714] ; [9.14285714 6.85714286],0
s8,1,0.020776,5.345455,[ 6 27] ; [8 8],[ 9.42857143 23.57142857] ; [ 4.57142857 11.42857143],0
s7,1,0.029695,4.726891,[ 8 22] ; [9 6],[11.33333333 18.66666667] ; [5.66666667 9.33333333],0
p6,1,0.0658,3.384801,[ 5 27] ; [6 9],[ 7.4893617 24.5106383] ; [ 3.5106383 11.4893617],0
n1,1,0.123639,2.370612,[ 4 10] ; [6 4],[5.83333333 8.16666667] ; [4.16666667 5.83333333],0
s4,1,0.168796,1.893604,[ 2 31] ; [ 3 13],[ 3.36734694 29.63265306] ; [ 1.63265306 14.36734694],0
r2,1,0.173249,1.854605,[20 11] ; [6 8],[17.91111111 13.08888889] ; [8.08888889 5.91111111],0
v2,1,0.183335,1.770379,[15 16] ; [11  5],[17.14893617 13.85106383] ; [8.85106383 7.14893617],0
p3,1,0.235762,1.405759,[10 21] ; [8 8],[11.87234043 19.12765957] ; [6.12765957 9.87234043],0
a2,1,0.252703,1.308296,[ 4 29] ; [ 4 12],[ 5.3877551 27.6122449] ; [ 2.6122449 13.3877551],0
a6,1,0.263011,1.252841,[15 18] ; [10  6],[16.83673469 16.16326531] ; [8.16326531 7.83673469],0
b4,1,0.263011,1.252841,[18 15] ; [ 6 10],[16.16326531 16.83673469] ; [7.83673469 8.16326531],0
n3,1,0.285049,1.142857,[10  4] ; [5 5],[8.75 5.25] ; [6.25 3.75],0
u3,1,0.310437,1.028815,[5 6] ; [3 1],[5.86666667 5.13333333] ; [2.13333333 1.86666667],0
p9,1,0.346184,0.887395,[22 11] ; [12  3],[23.375  9.625] ; [10.625  4.375],0
b1,1,0.353749,0.859963,[23 10] ; [9 7],[21.55102041 11.44897959] ; [10.44897959  5.55102041],0
s1,1,0.354539,0.857143,[ 3 29] ; [ 3 13],[ 4. 28.] ; [ 2. 14.],0
p10,1,0.371614,0.798262,[19 14] ; [10  4],[20.36170213 12.63829787] ; [8.63829787 5.36170213],0
s2,1,0.376462,0.782222,[11 22] ; [7 8],[12.375 20.625] ; [5.625 9.375],0
n5,1,0.381424,0.766107,[17 15] ; [10  5],[18.38297872 13.61702128] ; [8.61702128 6.38297872],0
b2,1,0.410727,0.676695,[ 5 11] ; [6 7],[6.06896552 9.93103448] ; [4.93103448 8.06896552],0
b3,1,0.410727,0.676695,[ 5 11] ; [6 7],[6.06896552 9.93103448] ; [4.93103448 8.06896552],0
d5,1,0.426349,0.632748,[21 12] ; [12  4],[22.2244898 10.7755102] ; [10.7755102  5.2244898],0
s3,1,0.428207,0.62768,[12 20] ; [7 7],[13.2173913 18.7826087] ; [5.7826087 8.2173913],0
d2,1,0.478142,0.503099,[11 22] ; [7 9],[12.12244898 20.87755102] ; [ 5.87755102 10.12244898],0
s5,1,0.502267,0.450144,[ 6 27] ; [ 4 11],[ 6.875 26.125] ; [ 3.125 11.875],0
p2,1,0.508883,0.436364,[23  9] ; [10  6],[22. 10.] ; [11.  5.],0
v3,1,0.508883,0.436364,[ 9 23] ; [ 6 10],[10. 22.] ; [ 5. 11.],0
a1,1,0.524324,0.405381,[ 4 29] ; [ 1 15],[ 3.36734694 29.63265306] ; [ 1.63265306 14.36734694],0
a7,1,0.540291,0.375,[15 17] ; [9 7],[16. 16.] ; [8. 8.],0
a3,1,0.552821,0.352288,[22 11] ; [12  4],[22.89795918 10.10204082] ; [11.10204082  4.89795918],0
r1,1,0.597182,0.279266,[11 21] ; [ 4 11],[10.21276596 21.78723404] ; [ 4.78723404 10.21276596],0
n4,1,0.678845,0.171429,[18 14] ; [10  6],[18.66666667 13.33333333] ; [9.33333333 6.66666667],0
