Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,124.285954,[ 33 150] ; [293 144],[96.22258065 86.77741935] ; [229.77741935 207.22258065],1
s3,1,0.0,110.469654,[ 43 140] ; [301 132],[102.19480519  80.80519481] ; [241.80519481 191.19480519],1
s8,1,0.0,74.179609,[ 39 146] ; [257 180],[88.03858521 96.96141479] ; [207.96141479 229.03858521],1
s7,1,0.0,72.095677,[ 44 132] ; [265 155],[91.24832215 84.75167785] ; [217.75167785 202.24832215],1
s5,1,0.0,49.973799,[ 27 153] ; [193 234],[ 65.23887974 114.76112026] ; [154.76112026 272.23887974],1
r4,1,2.3e-05,17.926583,[155  30] ; [414  25],[168.69391026  16.30608974] ; [400.30608974  38.69391026],1
s4,1,2.4e-05,17.842916,[ 13 172] ; [ 90 341],[ 30.93344156 154.06655844] ; [ 72.06655844 358.93344156],1
p4,1,5.1e-05,16.406652,[93 90] ; [298 140],[115.22222222  67.77777778] ; [275.77777778 162.22222222],1
p6,1,0.000368,12.689759,[ 49 133] ; [183 251],[ 68.54545455 113.45454545] ; [163.45454545 270.54545455],1
r1,1,0.000549,11.940399,[135  49] ; [372  65],[150.22222222  33.77777778] ; [356.77777778  80.22222222],1
p12,1,0.000576,11.85338,[  4 181] ; [ 45 392],[ 14.57395498 170.42604502] ; [ 34.42604502 402.57395498],1
p9,1,0.001897,9.646922,[144  36] ; [387  46],[155.92169657  24.07830343] ; [375.07830343  57.92169657],0
v1,1,0.002921,8.856133,[84 98] ; [253 174],[100.71264368  81.28735632] ; [236.28735632 190.71264368],0
p3,1,0.004064,8.254851,[ 81 103] ; [248 190],[97.32475884 86.67524116] ; [231.67524116 206.32475884],0
p5,1,0.005756,7.625233,[ 11 172] ; [ 60 376],[ 20.99030695 162.00969305] ; [ 50.00969305 385.99030695],0
u1,1,0.008592,6.905728,[ 29 156] ; [111 328],[ 41.50641026 143.49358974] ; [ 98.49358974 340.50641026],0
u3,1,0.02728,4.872972,[25 29] ; [61 33],[31.37837838 22.62162162] ; [54.62162162 39.37837838],0
a1,1,0.029214,4.75493,[  4 181] ; [ 28 411],[  9.48717949 175.51282051] ; [ 22.51282051 416.48717949],0
r3,1,0.039445,4.241604,[172  12] ; [425  13],[176.60450161   7.39549839] ; [420.39549839  17.60450161],0
a5,1,0.03987,4.223412,[135  50] ; [353  86],[144.67948718  40.32051282] ; [343.32051282  95.67948718],0
r2,1,0.041731,4.146062,[167  13] ; [419  15],[171.79153094   8.20846906] ; [414.20846906  19.79153094],0
p7,1,0.043245,4.085813,[106  76] ; [284 141],[116.93574959  65.06425041] ; [273.06425041 151.93574959],0
n4,1,0.046342,3.96912,[144  41] ; [370  68],[152.63242376  32.36757624] ; [361.36757624  76.63242376],0
a3,1,0.049124,3.871127,[131  53] ; [344  94],[140.51446945  43.48553055] ; [334.48553055 103.51446945],0
p10,1,0.052075,3.773344,[145  37] ; [373  61],[153.04545455  28.95454545] ; [364.95454545  69.04545455],0
n5,1,0.058388,3.582584,[140  44] ; [362  76],[148.50160772  35.49839228] ; [353.49839228  84.50160772],0
v4,1,0.058576,3.577243,[172  12] ; [424  14],[176.30868167   7.69131833] ; [419.69131833  18.30868167],0
a2,1,0.064196,3.425529,[ 41 144] ; [129 310],[ 50.40064103 134.59935897] ; [119.59935897 319.40064103],0
s1,1,0.07886,3.088246,[  2 182] ; [ 16 418],[  5.3592233 178.6407767] ; [ 12.6407767 421.3592233],0
n1,1,0.079863,3.067681,[14 34] ; [40 50],[18.7826087 29.2173913] ; [35.2173913 54.7826087],0
b5,1,0.079887,3.067202,[102  83] ; [275 164],[111.77083333  73.22916667] ; [265.22916667 173.77083333],0
b4,1,0.080734,3.050072,[99 86] ; [268 171],[108.80608974  76.19391026] ; [258.19391026 180.80608974],0
a4,1,0.15607,2.011894,[86 98] ; [232 206],[94.07073955 89.92926045] ; [223.92926045 214.07073955],0
v3,1,0.170565,1.877969,[ 66 111] ; [185 242],[ 73.55463576 103.44536424] ; [177.44536424 249.55463576],0
