Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.797085,[98 24] ; [ 3 23],[83.25675676 38.74324324] ; [17.74324324  8.25675676],1
v4,1,4e-06,21.483902,[104  16] ; [12 14],[95.34246575 24.65753425] ; [20.65753425  5.34246575],1
r3,1,6.1e-05,16.079206,[104  18] ; [13 13],[96.44594595 25.55405405] ; [20.55405405  5.44594595],1
r1,1,0.000144,14.447491,[93 29] ; [10 16],[84.90540541 37.09459459] ; [18.09459459  7.90540541],1
a5,1,0.006863,7.308539,[73 49] ; [ 8 18],[66.77027027 55.22972973] ; [14.22972973 11.77027027],0
p11,1,0.021915,5.252524,[63 59] ; [ 7 19],[57.7027027 64.2972973] ; [12.2972973 13.7027027],0
u3,1,0.029373,4.74563,[33 21] ; [ 4 10],[29.38235294 24.61764706] ; [7.61764706 6.38235294],0
a6,1,0.060125,3.53393,[76 46] ; [11 15],[71.71621622 50.28378378] ; [15.28378378 10.71621622],0
n5,1,0.066429,3.369127,[71 51] ; [10 16],[66.77027027 55.22972973] ; [14.22972973 11.77027027],0
d2,1,0.070355,3.274714,[56 65] ; [ 7 19],[51.85714286 69.14285714] ; [11.14285714 14.85714286],0
n6,1,0.082145,3.021943,[78 43] ; [12 14],[74.08163265 46.91836735] ; [15.91836735 10.08163265],0
n4,1,0.096493,2.762577,[82 40] ; [13 13],[78.31081081 43.68918919] ; [16.68918919  9.31081081],0
d3,1,0.101425,2.682989,[73 49] ; [11 15],[69.24324324 52.75675676] ; [14.75675676 11.24324324],0
a7,1,0.1149,2.485499,[81 41] ; [13 13],[77.48648649 44.51351351] ; [16.51351351  9.48648649],0
v3,1,0.119099,2.429124,[36 82] ; [ 4 22],[32.77777778 85.22222222] ; [ 7.22222222 18.77777778],0
d5,1,0.119501,2.423844,[85 37] ; [14 12],[81.60810811 40.39189189] ; [17.39189189  8.60810811],0
s8,1,0.145004,2.124039,[24 98] ; [ 2 24],[ 21.43243243 100.56756757] ; [ 4.56756757 21.43243243],0
s7,1,0.151845,2.053618,[31 83] ; [ 3 20],[28.2919708 85.7080292] ; [ 5.7080292 17.2919708],0
p2,1,0.161046,1.964375,[70 52] ; [11 15],[66.77027027 55.22972973] ; [14.22972973 11.77027027],0
d1,1,0.205483,1.602972,[54 68] ; [ 8 18],[51.10810811 70.89189189] ; [10.89189189 15.10810811],0
p8,1,0.206314,1.597107,[40 82] ; [ 5 20],[37.34693878 84.65306122] ; [ 7.65306122 17.34693878],0
d4,1,0.212965,1.551154,[85 36] ; [15 11],[82.31292517 38.68707483] ; [17.68707483  8.31292517],0
p12,1,0.227864,1.454145,[  1 120] ; [ 1 25],[  1.6462585 119.3537415] ; [ 0.3537415 25.6462585],0
b1,1,0.229295,1.445228,[64 58] ; [17  9],[66.77027027 55.22972973] ; [14.22972973 11.77027027],0
