Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000599,11.779028,[17  5] ; [22 41],[10.09411765 11.90588235] ; [28.90588235 34.09411765],1
p4,1,0.001273,10.381867,[17  5] ; [24 40],[10.48837209 11.51162791] ; [30.51162791 33.48837209],0
p7,1,0.001571,9.992905,[19  3] ; [29 32],[12.72289157  9.27710843] ; [35.27710843 25.72289157],0
s2,1,0.012907,6.181818,[14  8] ; [21 42],[ 9.05882353 12.94117647] ; [25.94117647 37.05882353],0
p5,1,0.021585,5.278902,[ 3 19] ; [ 1 62],[ 1.03529412 20.96470588] ; [ 2.96470588 60.03529412],0
b5,1,0.032329,4.580966,[18  4] ; [36 28],[13.81395349  8.18604651] ; [40.18604651 23.81395349],0
p3,1,0.04299,4.09579,[11 11] ; [17 47],[ 7.1627907 14.8372093] ; [20.8372093 43.1627907],0
s4,1,0.08186,3.02759,[ 9 13] ; [14 50],[ 5.88372093 16.11627907] ; [17.11627907 46.88372093],0
s7,1,0.103628,2.648805,[11 11] ; [18 41],[ 7.87654321 14.12345679] ; [21.12345679 37.87654321],0
s8,1,0.11408,2.496774,[11 11] ; [20 44],[ 7.93023256 14.06976744] ; [23.06976744 40.93023256],0
a7,1,0.131479,2.274953,[17  5] ; [38 26],[14.06976744  7.93023256] ; [40.93023256 23.06976744],0
n6,1,0.140859,2.16855,[13  8] ; [50 14],[15.56470588  5.43529412] ; [47.43529412 16.56470588],0
v2,1,0.160933,1.965438,[13  9] ; [25 35],[10.19512195 11.80487805] ; [27.80487805 32.19512195],0
s6,1,0.175704,1.833592,[15  7] ; [33 31],[12.27906977  9.72093023] ; [35.72093023 28.27906977],0
d3,1,0.17618,1.82956,[15  6] ; [35 29],[12.35294118  8.64705882] ; [37.64705882 26.35294118],0
b1,1,0.205751,1.601072,[12 10] ; [25 39],[ 9.46511628 12.53488372] ; [27.53488372 36.46511628],0
d1,1,0.227843,1.454275,[10 12] ; [20 44],[ 7.6744186 14.3255814] ; [22.3255814 41.6744186],0
v3,1,0.236724,1.4,[ 3 18] ; [17 46],[ 5. 16.] ; [15. 48.],0
p1,1,0.25168,1.313955,[ 2 20] ; [ 2 62],[ 1.02325581 20.97674419] ; [ 2.97674419 61.02325581],0
n1,1,0.261455,1.261038,[3 5] ; [ 5 22],[1.82857143 6.17142857] ; [ 6.17142857 20.82857143],0
